t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
9.250,-2.33725877,0.04900156,3.57284974,-0.19878980,-0.06263240,0.10347962,0.10159282,0.03200870,-0.05288394,-2.34558619,0.04782188,3.57260594,-0.20353376,-0.06417570,0.10662537,0.18208811,-28.68561692,3.12494952,0.48147493,0.13857651,0.02556348,0.66356304,-28.54704041,3.15051300,0.66285003,-28.51815862,3.09176110,0.00832742,0.00117968,0.00024380,0.00474396,0.00154330,-0.00314575
9.260,-2.33924159,0.04837684,3.57388189,-0.19777361,-0.06231223,0.10295065,0.10164462,0.03202502,-0.05291090,-2.34757993,0.04719301,3.57365083,-0.20249366,-0.06385355,0.10609110,0.18211834,-28.68495468,3.12726980,0.48164802,0.13883571,0.02529954,0.66376635,-28.54611896,3.15256933,0.66310472,-28.51741895,3.09412073,0.00833834,0.00118383,0.00023106,0.00472005,0.00154132,-0.00314045
9.270,-2.34121425,0.04775532,3.57490875,-0.19675692,-0.06199191,0.10242141,0.10169401,0.03204058,-0.05293661,-2.34956324,0.04656736,3.57469035,-0.20145301,-0.06353130,0.10555648,0.18214430,-28.68428456,3.12957758,0.48180802,0.13909318,0.02503626,0.66395233,-28.54519137,3.15461384,0.66334229,-28.51667225,3.09646848,0.00834899,0.00118796,0.00021840,0.00469609,0.00153939,-0.00313507
9.280,-2.34317673,0.04713700,3.57593032,-0.19573974,-0.06167143,0.10189192,0.10174099,0.03205538,-0.05296106,-2.35153612,0.04594494,3.57572452,-0.20041182,-0.06320894,0.10502154,0.18216603,-28.68360675,3.13187287,0.48195596,0.13934902,0.02477376,0.66412199,-28.54425773,3.15664663,0.66356304,-28.51591948,3.09880464,0.00835939,0.00119206,0.00020580,0.00467208,0.00153751,-0.00312962
9.290,-2.34512904,0.04652189,3.57694659,-0.19472211,-0.06135080,0.10136219,0.10178555,0.03206942,-0.05298426,-2.35349857,0.04532575,3.57675333,-0.19937013,-0.06288648,0.10448628,0.18218350,-28.68292140,3.13415569,0.48209097,0.13960390,0.02451183,0.66427447,-28.54331750,3.15866751,0.66376635,-28.51515941,3.10112908,0.00836953,0.00119614,0.00019326,0.00464802,0.00153568,-0.00312409
9.300,-2.34707117,0.04590999,3.57795756,-0.19370404,-0.06103004,0.10083224,0.10182769,0.03208270,-0.05300619,-2.35545058,0.04470979,3.57777677,-0.19832796,-0.06256392,0.10395072,0.18219672,-28.68222871,3.13642603,0.48221353,0.13985765,0.02425055,0.66441025,-28.54237106,3.16067658,0.66395233,-28.51439324,3.10344181,0.00837941,0.00120020,0.00018079,0.00462392,0.00153388,-0.00311848
9.310,-2.34900312,0.04530129,3.57896324,-0.19268556,-0.06070915,0.10030207,0.10186739,0.03209521,-0.05302686,-2.35739216,0.04409706,3.57879484,-0.19728534,-0.06224128,0.10341488,0.18220567,-28.68152887,3.13868392,0.48232348,0.14010932,0.02399016,0.66452915,-28.54141955,3.16267408,0.66412199,-28.51362105,3.10574295,0.00838904,0.00120423,0.00016840,0.00459978,0.00153213,-0.00311281
9.320,-2.35092488,0.04469580,3.57996361,-0.19166670,-0.06038814,0.09977171,0.10190466,0.03210695,-0.05304626,-2.35932329,0.04348755,3.57980754,-0.19624230,-0.06191855,0.10287877,0.18221037,-28.68082210,3.14092930,0.48242097,0.14035975,0.02373033,0.66463134,-28.54046235,3.16465963,0.66427447,-28.51284232,3.10803229,0.00839841,0.00120825,0.00015607,0.00457560,0.00153041,-0.00310706
9.330,-2.35283645,0.04409353,3.58095867,-0.19064748,-0.06006701,0.09924115,0.10193947,0.03211792,-0.05306438,-2.36124398,0.04288128,3.58081488,-0.19519886,-0.06159574,0.10234241,0.18221077,-28.68010851,3.14316224,0.48250603,0.14060972,0.02347103,0.66471680,-28.53949879,3.16663327,0.66441025,-28.51205740,3.11030992,0.00840753,0.00121225,0.00014379,0.00455138,0.00152873,-0.00310126
9.340,-2.35473783,0.04349446,3.58194843,-0.18962792,-0.05974578,0.09871042,0.10197183,0.03212811,-0.05308123,-2.36315421,0.04227824,3.58181684,-0.19415505,-0.06127285,0.10180581,0.18220691,-28.67938838,3.14538270,0.48257848,0.14085732,0.02321258,0.66478539,-28.53853106,3.16859527,0.66452915,-28.51126745,3.11257607,0.00841638,0.00121622,0.00013159,0.00452713,0.00152707,-0.00309539
9.350,-2.35662901,0.04289861,3.58293288,-0.18860805,-0.05942445,0.09817953,0.10200173,0.03213753,-0.05309679,-2.36505400,0.04167843,3.58281342,-0.19311090,-0.06094989,0.10126899,0.18219877,-28.67866178,3.14759073,0.48263883,0.14110426,0.02295477,0.66483760,-28.53755752,3.17054550,0.66463134,-28.51047185,3.11483036,0.00842499,0.00122018,0.00011946,0.00450285,0.00152544,-0.00308946
9.360,-2.35850999,0.04230598,3.58391202,-0.18758789,-0.05910303,0.09764849,0.10202916,0.03214617,-0.05311107,-2.36694333,0.04108185,3.58380463,-0.19206643,-0.06062686,0.10073197,0.18218634,-28.67792889,3.14978636,0.48268701,0.14135041,0.02269763,0.66487335,-28.53657847,3.17248399,0.66471680,-28.50966990,3.11707283,0.00843334,0.00122413,0.00010739,0.00447854,0.00152383,-0.00308348
9.370,-2.36038076,0.04171655,3.58488585,-0.18656747,-0.05878153,0.09711731,0.10205411,0.03215403,-0.05312405,-2.36882220,0.04048851,3.58479046,-0.19102168,-0.06030377,0.10019475,0.18216962,-28.67719005,3.15196947,0.48272312,0.14159407,0.02244125,0.66489274,-28.53559598,3.17441073,0.66478539,-28.50886381,3.11930372,0.00844144,0.00122804,0.00009539,0.00445421,0.00152224,-0.00307744
9.380,-2.36224134,0.04113035,3.58585436,-0.18554682,-0.05845996,0.09658601,0.10207657,0.03216111,-0.05313575,-2.37069062,0.03989839,3.58577092,-0.18997666,-0.05998062,0.09965736,0.18214858,-28.67644525,3.15414020,0.48274627,0.14183755,0.02218535,0.66489485,-28.53460770,3.17632554,0.66483760,-28.50805194,3.12152291,0.00844928,0.00123196,0.00008344,0.00442984,0.00152066,-0.00307135
9.390,-2.36409170,0.04054735,3.58681757,-0.18452595,-0.05813831,0.09605460,0.10209654,0.03216740,-0.05314615,-2.37254857,0.03931152,3.58674599,-0.18893140,-0.05965740,0.09911981,0.18212325,-28.67569480,3.15629848,0.48275805,0.14207847,0.02193049,0.66488130,-28.53361633,3.17822897,0.66487335,-28.50723459,3.12373041,0.00845687,0.00123583,0.00007158,0.00440545,0.00151909,-0.00306521
9.400,-2.36593185,0.03996758,3.58777546,-0.18350489,-0.05781661,0.09552310,0.10211402,0.03217291,-0.05315524,-2.37439607,0.03872787,3.58771568,-0.18788594,-0.05933414,0.09858212,0.18209363,-28.67493874,3.15844439,0.48275789,0.14231911,0.02167620,0.66485152,-28.53261964,3.18012060,0.66489274,-28.50641381,3.12592621,0.00846422,0.00123971,0.00005978,0.00438105,0.00151753,-0.00305902
9.410,-2.36776180,0.03939102,3.58872803,-0.18248368,-0.05749486,0.09499150,0.10212898,0.03217762,-0.05316303,-2.37623310,0.03814746,3.58867999,-0.18684029,-0.05901083,0.09804429,0.18205967,-28.67417743,3.16057783,0.48274479,0.14255776,0.02142248,0.66480446,-28.53161967,3.18200031,0.66489485,-28.50558726,3.12811014,0.00847130,0.00124356,0.00004804,0.00435661,0.00151597,-0.00305279
9.420,-2.36958153,0.03881768,3.58967529,-0.18146232,-0.05717306,0.09445984,0.10214143,0.03218155,-0.05316951,-2.37805967,0.03757029,3.58963891,-0.18579449,-0.05868747,0.09750634,0.18202140,-28.67341086,3.16269891,0.48272036,0.14279528,0.02116963,0.66474176,-28.53061558,3.18386855,0.66488130,-28.50475764,3.13028271,0.00847814,0.00124739,0.00003638,0.00433217,0.00151441,-0.00304650
9.430,-2.37139104,0.03824756,3.59061723,-0.18044086,-0.05685123,0.09392812,0.10215137,0.03218468,-0.05317468,-2.37987578,0.03699635,3.59059245,-0.18474855,-0.05836407,0.09696830,0.18197882,-28.67263930,3.16480760,0.48268417,0.14303155,0.02091743,0.66466299,-28.52960775,3.18572503,0.66485152,-28.50392270,3.13244351,0.00848474,0.00125121,0.00002478,0.00430769,0.00151284,-0.00304018
9.440,-2.37319034,0.03768066,3.59155385,-0.17941930,-0.05652937,0.09339635,0.10215877,0.03218701,-0.05317854,-2.38168142,0.03642565,3.59154061,-0.18370252,-0.05804063,0.09643017,0.18193190,-28.67186291,3.16690389,0.48263588,0.14326654,0.02066586,0.66456777,-28.52859637,3.18756975,0.66480446,-28.50308450,3.13459242,0.00849108,0.00125501,0.00001324,0.00428322,0.00151126,-0.00303382
9.450,-2.37497943,0.03711697,3.59248515,-0.17839769,-0.05620749,0.09286455,0.10216363,0.03218854,-0.05318107,-2.38347661,0.03585818,3.59248338,-0.18265640,-0.05771716,0.09589197,0.18188063,-28.67108195,3.16898774,0.48257518,0.14349936,0.02041497,0.66445581,-28.52758258,3.18940270,0.66474176,-28.50224221,3.13672986,0.00849718,0.00125879,0.00000177,0.00425871,0.00150967,-0.00302742
9.460,-2.37675830,0.03655651,3.59341114,-0.17737604,-0.05588560,0.09233273,0.10216595,0.03218927,-0.05318228,-2.38526132,0.03529395,3.59342077,-0.18161023,-0.05739367,0.09535372,0.18182503,-28.67029635,3.17105933,0.48250321,0.14373156,0.02016491,0.66432824,-28.52656478,3.19122425,0.66466299,-28.50139617,3.13885555,0.00850302,0.00126256,-0.00000963,0.00423419,0.00150807,-0.00302099
9.470,-2.37852695,0.03599926,3.59433181,-0.17635438,-0.05556371,0.09180091,0.10216572,0.03218920,-0.05318216,-2.38703558,0.03473295,3.59435278,-0.18056404,-0.05707014,0.09481542,0.18176508,-28.66950651,3.17311850,0.48241948,0.14396150,0.01991559,0.66418456,-28.52554501,3.19303409,0.66456777,-28.50054658,3.14096949,0.00850863,0.00126631,-0.00002097,0.00420966,0.00150643,-0.00301451
9.480,-2.38028539,0.03544523,3.59524716,-0.17533273,-0.05524182,0.09126909,0.10216294,0.03218832,-0.05318071,-2.38879937,0.03417519,3.59527940,-0.17951785,-0.05674660,0.09427710,0.18170080,-28.66871252,3.17516532,0.48232367,0.14418999,0.01966690,0.66402447,-28.52452253,3.19483222,0.66445581,-28.49969460,3.14307164,0.00851398,0.00127004,-0.00003224,0.00418512,0.00150478,-0.00300801
9.490,-2.38203361,0.03489442,3.59615719,-0.17431113,-0.05491994,0.09073730,0.10215758,0.03218664,-0.05317792,-2.39055270,0.03362067,3.59620064,-0.17847168,-0.05642304,0.09373876,0.18163214,-28.66791454,3.17719978,0.48221630,0.14441700,0.01941891,0.66384844,-28.52349754,3.19661870,0.66432824,-28.49883861,3.14516237,0.00851909,0.00127375,-0.00004345,0.00416055,0.00150310,-0.00300146
9.500,-2.38377161,0.03434683,3.59706190,-0.17328959,-0.05459809,0.09020554,0.10214965,0.03218414,-0.05317379,-2.39229557,0.03306938,3.59711649,-0.17742557,-0.05609947,0.09320043,0.18155911,-28.66711275,3.17922191,0.48209749,0.14464244,0.01917160,0.66365660,-28.52247032,3.19839351,0.66418456,-28.49798063,3.14724138,0.00852396,0.00127745,-0.00005459,0.00413598,0.00150138,-0.00299489
9.510,-2.38549940,0.03380246,3.59796130,-0.17226814,-0.05427626,0.08967383,0.10213915,0.03218083,-0.05316832,-2.39402799,0.03252133,3.59802696,-0.17637954,-0.05577588,0.09266211,0.18148174,-28.66630725,3.18123177,0.48196699,0.14486630,0.01892513,0.66344873,-28.52144095,3.20015690,0.66402447,-28.49711996,3.14930864,0.00852859,0.00128113,-0.00006566,0.00411140,0.00149962,-0.00298828
9.520,-2.38721697,0.03326131,3.59885538,-0.17124682,-0.05395448,0.08914218,0.10212605,0.03217670,-0.05316151,-2.39574995,0.03197652,3.59893205,-0.17533361,-0.05545230,0.09212383,0.18139996,-28.66549827,3.18322931,0.48182507,0.14508850,0.01867933,0.66322503,-28.52040977,3.20190864,0.66384844,-28.49625677,3.15136421,0.00853298,0.00128479,-0.00007667,0.00408679,0.00149782,-0.00298165
9.530,-2.38892433,0.03272337,3.59974414,-0.17022563,-0.05363273,0.08861060,0.10211036,0.03217176,-0.05315334,-2.39746145,0.03143494,3.59983176,-0.17428781,-0.05512871,0.09158559,0.18131382,-28.66468604,3.18521447,0.48167137,0.14530842,0.01843418,0.66298519,-28.51937762,3.20364865,0.66365660,-28.49539134,3.15340808,0.00853712,0.00128843,-0.00008762,0.00406218,0.00149598,-0.00297499
9.540,-2.39062149,0.03218865,3.60062759,-0.16920462,-0.05331104,0.08807912,0.10209206,0.03216599,-0.05314381,-2.39916250,0.03089659,3.60072609,-0.17324217,-0.05480513,0.09104741,0.18122328,-28.66387060,3.18718739,0.48150565,0.14552654,0.01818984,0.66272893,-28.51834406,3.20537723,0.66344873,-28.49452376,3.15544046,0.00854101,0.00129206,-0.00009850,0.00403755,0.00149409,-0.00296829
9.550,-2.39230843,0.03165715,3.60150573,-0.16818380,-0.05298942,0.08754773,0.10207116,0.03215941,-0.05313293,-2.40085311,0.03036148,3.60161504,-0.17219671,-0.05448156,0.09050931,0.18112836,-28.66305209,3.18914807,0.48132912,0.14574298,0.01794631,0.66245748,-28.51730912,3.20709438,0.66322503,-28.49365434,3.15746113,0.00854468,0.00129567,-0.00010931,0.00401291,0.00149214,-0.00296158
9.560,-2.39398516,0.03112887,3.60237855,-0.16716320,-0.05266786,0.08701646,0.10204764,0.03215200,-0.05312069,-2.40253326,0.02982961,3.60249861,-0.17115146,-0.05415800,0.08997130,0.18102904,-28.66223075,3.19109646,0.48114123,0.14595788,0.01770337,0.66217026,-28.51627287,3.20879984,0.66298519,-28.49278396,3.15947002,0.00854810,0.00129926,-0.00012006,0.00398826,0.00149014,-0.00295484
9.570,-2.39565169,0.03060379,3.60324606,-0.16614286,-0.05234638,0.08648532,0.10202149,0.03214376,-0.05310708,-2.40420298,0.02930097,3.60337681,-0.17010644,-0.05383446,0.08943339,0.18092530,-28.66140685,3.19303252,0.48094137,0.14616944,0.01746124,0.66186667,-28.51523740,3.21049376,0.66272893,-28.49191214,3.16146740,0.00855129,0.00130282,-0.00013075,0.00396358,0.00148808,-0.00294807
9.580,-2.39730802,0.03008194,3.60410825,-0.16512278,-0.05202499,0.08595433,0.10199271,0.03213469,-0.05309210,-2.40586225,0.02877557,3.60424963,-0.16906168,-0.05351094,0.08889560,0.18081716,-28.66058034,3.19495636,0.48073012,0.14638018,0.01721962,0.66154727,-28.51420017,3.21217598,0.66245748,-28.49103892,3.16345327,0.00855423,0.00130637,-0.00014138,0.00393890,0.00148595,-0.00294127
9.590,-2.39895415,0.02956329,3.60496514,-0.16410301,-0.05170369,0.08542348,0.10196129,0.03212479,-0.05307574,-2.40751109,0.02825340,3.60511708,-0.16801721,-0.05318745,0.08835794,0.18070459,-28.65975152,3.19686793,0.48050739,0.14658761,0.01697893,0.66121199,-28.51316392,3.21384686,0.66217026,-28.49016439,3.16542736,0.00855694,0.00130989,-0.00015194,0.00391420,0.00148376,-0.00293446
9.600,-2.40059008,0.02904786,3.60581672,-0.16308357,-0.05138249,0.08489281,0.10192723,0.03211406,-0.05305801,-2.40914949,0.02773446,3.60597916,-0.16697304,-0.05286399,0.08782043,0.18058762,-28.65892044,3.19876731,0.48027354,0.14679343,0.01673892,0.66086116,-28.51212701,3.21550623,0.66186667,-28.48929060,3.16738982,0.00855941,0.00131340,-0.00016244,0.00388947,0.00148150,-0.00292762
9.610,-2.40221582,0.02853564,3.60666300,-0.16206447,-0.05106141,0.08436233,0.10189051,0.03210249,-0.05303889,-2.41077747,0.02721876,3.60683587,-0.16592921,-0.05254056,0.08728308,0.18046621,-28.65808728,3.20065450,0.48002837,0.14699669,0.01649978,0.66049458,-28.51109059,3.21715428,0.66154727,-28.48841502,3.16934047,0.00856165,0.00131688,-0.00017287,0.00386474,0.00147915,-0.00292075
9.620,-2.40383137,0.02802664,3.60750397,-0.16104576,-0.05074045,0.08383204,0.10185113,0.03209008,-0.05301839,-2.41239503,0.02670629,3.60768721,-0.16488575,-0.05221718,0.08674590,0.18034036,-28.65725217,3.20252951,0.47977183,0.14719836,0.01626121,0.66011219,-28.51005381,3.21879072,0.66121199,-28.48754040,3.17127967,0.00856366,0.00132035,-0.00018324,0.00383999,0.00147673,-0.00291386
9.630,-2.40543674,0.02752084,3.60833964,-0.16002746,-0.05041961,0.08330197,0.10180908,0.03207683,-0.05299651,-2.41400216,0.02619705,3.60853319,-0.16384267,-0.05189384,0.08620891,0.18021006,-28.65641538,3.20439228,0.47950360,0.14739684,0.01602345,0.65971367,-28.50901853,3.22041573,0.66086116,-28.48666509,3.17320725,0.00856542,0.00132379,-0.00019355,0.00381521,0.00147423,-0.00290694
9.640,-2.40703192,0.02701824,3.60917001,-0.15900959,-0.05009891,0.08277212,0.10176435,0.03206274,-0.05297322,-2.41559888,0.02569104,3.60937381,-0.16280000,-0.05157056,0.08567213,0.18007531,-28.65557704,3.20624282,0.47922443,0.14759215,0.01578647,0.65929974,-28.50798488,3.22202930,0.66049458,-28.48579024,3.17512339,0.00856696,0.00132720,-0.00020380,0.00379041,0.00147165,-0.00290001
9.650,-2.40861693,0.02651886,3.60999508,-0.15799218,-0.04977836,0.08224251,0.10171694,0.03204780,-0.05294854,-2.41718519,0.02518827,3.61020907,-0.16175777,-0.05124733,0.08513557,0.17993611,-28.65473716,3.20808127,0.47893375,0.14778587,0.01555013,0.65886986,-28.50695129,3.22363140,0.66011219,-28.48491498,3.17702778,0.00856826,0.00133059,-0.00021399,0.00376559,0.00146897,-0.00289306
9.660,-2.41019177,0.02602267,3.61081486,-0.15697526,-0.04945796,0.08171315,0.10166684,0.03203202,-0.05292246,-2.41876110,0.02468872,3.61103897,-0.16071600,-0.05092417,0.08459923,0.17979245,-28.65389606,3.20990750,0.47863155,0.14797565,0.01531467,0.65842400,-28.50592041,3.22522217,0.65971367,-28.48404120,3.17892061,0.00856933,0.00133395,-0.00022411,0.00374074,0.00146621,-0.00288608
9.670,-2.41175644,0.02552970,3.61162935,-0.15595885,-0.04913772,0.08118406,0.10161404,0.03201538,-0.05289498,-2.42032661,0.02419240,3.61186352,-0.15967472,-0.05060107,0.08406315,0.17964432,-28.65305367,3.21172171,0.47831855,0.14816398,0.01507996,0.65796287,-28.50488969,3.22680166,0.65929974,-28.48316900,3.18080185,0.00857017,0.00133730,-0.00023417,0.00371587,0.00146335,-0.00287909
9.680,-2.41331095,0.02503992,3.61243854,-0.15494299,-0.04881765,0.08065526,0.10155853,0.03199789,-0.05286608,-2.42188172,0.02369931,3.61268272,-0.15863396,-0.05027804,0.08352732,0.17949170,-28.65221043,3.21352365,0.47799379,0.14834854,0.01484585,0.65748550,-28.50386188,3.22836951,0.65886986,-28.48229680,3.18267147,0.00857077,0.00134061,-0.00024418,0.00369097,0.00146039,-0.00287206
9.690,-2.41485530,0.02455334,3.61324245,-0.15392769,-0.04849777,0.08012674,0.10150031,0.03197955,-0.05283578,-2.42342645,0.02320945,3.61349657,-0.15759374,-0.04995510,0.08299177,0.17933461,-28.65136627,3.21531353,0.47765813,0.14853003,0.01461262,0.65699274,-28.50283624,3.22992615,0.65842400,-28.48142728,3.18452961,0.00857115,0.00134389,-0.00025412,0.00366605,0.00145733,-0.00286503
9.700,-2.41638950,0.02406996,3.61404108,-0.15291299,-0.04817807,0.07959854,0.10143937,0.03196035,-0.05280405,-2.42496080,0.02272281,3.61430508,-0.15655408,-0.04963224,0.08245651,0.17917303,-28.65052137,3.21709134,0.47731130,0.14870864,0.01438023,0.65648433,-28.50181273,3.23147157,0.65796287,-28.48055786,3.18637630,0.00857130,0.00134715,-0.00026400,0.00364109,0.00145417,-0.00285797
9.710,-2.41791356,0.02358978,3.61483443,-0.15189892,-0.04785856,0.07907067,0.10137570,0.03194029,-0.05277091,-2.42648478,0.02223940,3.61510825,-0.15551501,-0.04930947,0.08192155,0.17900694,-28.64967586,3.21885709,0.47695304,0.14888442,0.01414860,0.65595998,-28.50079144,3.23300569,0.65748550,-28.47969130,3.18821117,0.00857122,0.00135038,-0.00027382,0.00361609,0.00145091,-0.00285088
9.720,-2.41942748,0.02311279,3.61562250,-0.15088549,-0.04753926,0.07854313,0.10130929,0.03191937,-0.05273635,-2.42799839,0.02175922,3.61590608,-0.15447656,-0.04898680,0.08138691,0.17883635,-28.64882996,3.22061073,0.47658358,0.14905663,0.01391769,0.65541993,-28.49977333,3.23452841,0.65699274,-28.47882685,3.19003466,0.00857091,0.00135357,-0.00028358,0.00359107,0.00144754,-0.00284378
9.730,-2.42093127,0.02263899,3.61640529,-0.14987274,-0.04722018,0.07801595,0.10124015,0.03189758,-0.05270035,-2.42950165,0.02128225,3.61669857,-0.15343875,-0.04866423,0.08085260,0.17866126,-28.64798383,3.22235226,0.47620265,0.14922534,0.01368744,0.65486391,-28.49875850,3.23603971,0.65648433,-28.47796447,3.19184674,0.00857038,0.00135674,-0.00029328,0.00356601,0.00144405,-0.00283665
9.740,-2.42242494,0.02216839,3.61718282,-0.14886069,-0.04690131,0.07748913,0.10116825,0.03187493,-0.05266292,-2.43099455,0.02080851,3.61748574,-0.15240160,-0.04834177,0.08031864,0.17848164,-28.64713741,3.22408188,0.47581063,0.14939145,0.01345811,0.65429227,-28.49774597,3.23753998,0.65595998,-28.47710424,3.19364731,0.00856961,0.00135988,-0.00030292,0.00354091,0.00144046,-0.00282951
9.750,-2.42390849,0.02170097,3.61795507,-0.14784938,-0.04658268,0.07696269,0.10109359,0.03185141,-0.05262406,-2.43247711,0.02033798,3.61826758,-0.15136515,-0.04801942,0.07978503,0.17829749,-28.64629112,3.22579934,0.47540707,0.14955347,0.01322931,0.65370456,-28.49673764,3.23902865,0.65541993,-28.47624713,3.19543630,0.00856862,0.00136299,-0.00031251,0.00351577,0.00143674,-0.00282234
9.760,-2.42538193,0.02123673,3.61872207,-0.14683883,-0.04626429,0.07643665,0.10101618,0.03182701,-0.05258376,-2.43394933,0.01987068,3.61904410,-0.15032942,-0.04769720,0.07925180,0.17810883,-28.64544492,3.22750483,0.47499247,0.14971138,0.01300158,0.65310130,-28.49573354,3.24050641,0.65486391,-28.47539323,3.19721365,0.00856740,0.00136605,-0.00032203,0.00349059,0.00143291,-0.00281515
9.770,-2.42684527,0.02077568,3.61948381,-0.14582907,-0.04594614,0.07591102,0.10093598,0.03180175,-0.05254202,-2.43541122,0.01940659,3.61981531,-0.14929443,-0.04737511,0.07871896,0.17791561,-28.64459892,3.22919837,0.47456657,0.14986623,0.01277456,0.65248218,-28.49473269,3.24197293,0.65429227,-28.47454155,3.19897976,0.00856595,0.00136909,-0.00033150,0.00346536,0.00142897,-0.00280794
9.780,-2.42829851,0.02031781,3.62024029,-0.14482012,-0.04562826,0.07538582,0.10085301,0.03177561,-0.05249883,-2.43686280,0.01894572,3.62058120,-0.14826020,-0.04705316,0.07818652,0.17771785,-28.64375336,3.23087989,0.47412966,0.15001724,0.01254826,0.65184750,-28.49373612,3.24342814,0.65370456,-28.47369400,3.20073405,0.00856429,0.00137209,-0.00034091,0.00344008,0.00142490,-0.00280070
9.790,-2.42974167,0.01986312,3.62099153,-0.14381202,-0.04531064,0.07486105,0.10076725,0.03174859,-0.05245419,-2.43830406,0.01848806,3.62134178,-0.14722678,-0.04673134,0.07765450,0.17751553,-28.64290826,3.23254952,0.47368135,0.15016451,0.01232290,0.65119688,-28.49274375,3.24487241,0.65310130,-28.47285059,3.20247719,0.00856239,0.00137506,-0.00035025,0.00341476,0.00142070,-0.00279345
9.800,-2.43117476,0.01941160,3.62173751,-0.14280479,-0.04499329,0.07433674,0.10067870,0.03172069,-0.05240809,-2.43973503,0.01803361,3.62209707,-0.14619417,-0.04640968,0.07712291,0.17730865,-28.64206393,3.23420708,0.47322108,0.15030752,0.01209806,0.65052973,-28.49175641,3.24630514,0.65248218,-28.47201034,3.20420886,0.00856027,0.00137799,-0.00035956,0.00338938,0.00141639,-0.00278617
9.810,-2.43259777,0.01896325,3.62247826,-0.14179845,-0.04467622,0.07381289,0.10058734,0.03169190,-0.05236053,-2.44115570,0.01758237,3.62284705,-0.14516240,-0.04608818,0.07659177,0.17709719,-28.64122037,3.23585277,0.47275038,0.15044630,0.01187426,0.64984757,-28.49077406,3.24772703,0.65184750,-28.47117429,3.20592898,0.00855793,0.00138088,-0.00036879,0.00336395,0.00141196,-0.00277888
9.820,-2.43401073,0.01851807,3.62321377,-0.14079305,-0.04435945,0.07328953,0.10049318,0.03166223,-0.05231152,-2.44256609,0.01713434,3.62359174,-0.14413151,-0.04576684,0.07606108,0.17688116,-28.64037773,3.23748653,0.47226775,0.15058091,0.01165118,0.64914891,-28.48979683,3.24913771,0.65119688,-28.47034234,3.20763790,0.00855536,0.00138373,-0.00037797,0.00333846,0.00140739,-0.00277155
9.830,-2.43541364,0.01807606,3.62394405,-0.13978860,-0.04404298,0.07276667,0.10039620,0.03163168,-0.05226103,-2.44396620,0.01668952,3.62433114,-0.14310151,-0.04544567,0.07553087,0.17666055,-28.63953611,3.23910842,0.47177395,0.15071156,0.01142892,0.64843450,-28.48882455,3.25053734,0.65052973,-28.46951532,3.20933502,0.00855256,0.00138654,-0.00038709,0.00331291,0.00140269,-0.00276420
9.840,-2.43680651,0.01763721,3.62466911,-0.13878513,-0.04372682,0.07224432,0.10029639,0.03160023,-0.05220908,-2.44535606,0.01624791,3.62506526,-0.14207244,-0.04512469,0.07500115,0.17643533,-28.63869566,3.24071845,0.47126892,0.15083756,0.01120761,0.64770425,-28.48785810,3.25192606,0.64984757,-28.46869320,3.21102105,0.00854955,0.00138930,-0.00039615,0.00328731,0.00139787,-0.00275683
9.850,-2.43818934,0.01720152,3.62538894,-0.13778268,-0.04341098,0.07172249,0.10019376,0.03156790,-0.05215565,-2.44673565,0.01580949,3.62579410,-0.14104431,-0.04480389,0.07447193,0.17620553,-28.63785656,3.24231657,0.47075282,0.15095923,0.01098695,0.64695835,-28.48689733,3.25330352,0.64914891,-28.46787608,3.21269558,0.00854631,0.00139203,-0.00040516,0.00326163,0.00139291,-0.00274944
9.860,-2.43956216,0.01676899,3.62610356,-0.13678127,-0.04309547,0.07120121,0.10008828,0.03153466,-0.05210075,-2.44810501,0.01537428,3.62651767,-0.14001716,-0.04448329,0.07394322,0.17597109,-28.63701885,3.24390289,0.47022503,0.15107653,0.01076720,0.64619612,-28.48594233,3.25467009,0.64843450,-28.46706381,3.21435879,0.00854285,0.00139471,-0.00041411,0.00323589,0.00138782,-0.00274201
9.870,-2.44092497,0.01633961,3.62681297,-0.13578092,-0.04278029,0.07068048,0.09997996,0.03150054,-0.05204436,-2.44946414,0.01494226,3.62723598,-0.13899100,-0.04416290,0.07341505,0.17573205,-28.63618271,3.24547736,0.46968591,0.15118900,0.01054828,0.64541796,-28.48499372,3.25602565,0.64770425,-28.46625725,3.21601079,0.00853917,0.00139735,-0.00042301,0.00321008,0.00138261,-0.00273457
9.880,-2.44227778,0.01591338,3.62751717,-0.13478168,-0.04246546,0.07016033,0.09986879,0.03146551,-0.05198649,-2.45081304,0.01451344,3.62794903,-0.13796587,-0.04384271,0.07288742,0.17548839,-28.63534829,3.24704000,0.46913529,0.15129676,0.01033011,0.64462368,-28.48405153,3.25737011,0.64695835,-28.46545625,3.21765125,0.00853526,0.00139994,-0.00043186,0.00318419,0.00137725,-0.00272709
