t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
6.840,1.27456560,-0.26941475,3.21322998,0.30406189,-0.25163742,0.20445541,-0.02894646,0.02395569,-0.01946400,1.27877638,-0.26889218,3.20831510,0.30757773,-0.25448582,0.20629520,-0.05584313,-32.33753564,-1.27998339,-0.16610423,0.02769309,0.07755821,-0.22194736,-32.30984256,-1.20242518,-0.21701534,-32.21735116,-1.29848647,-0.00421078,-0.00052257,0.00491488,-0.00351584,0.00284840,-0.00183979
6.850,1.27760477,-0.27192992,3.21527356,0.30377077,-0.25139650,0.20425966,-0.02927704,0.02422927,-0.01968628,1.28183907,-0.27142740,3.21037071,0.30725046,-0.25424496,0.20611168,-0.05695193,-32.32162306,-1.28325650,-0.16742037,0.02924292,0.07742333,-0.22437230,-32.29238014,-1.20583317,-0.21949501,-32.20036640,-1.30179818,-0.00423430,-0.00050252,0.00490285,-0.00347969,0.00284846,-0.00185202
6.860,1.28064101,-0.27444267,3.21731517,0.30347635,-0.25115284,0.20406168,-0.02960711,0.02450244,-0.01990823,1.28489835,-0.27396012,3.21242441,0.30692003,-0.25400171,0.20592608,-0.05805713,-32.30552829,-1.28652767,-0.16871359,0.03078687,0.07728586,-0.22677072,-32.27474143,-1.20924181,-0.22194736,-32.18320657,-1.30510982,-0.00425734,-0.00048255,0.00489076,-0.00344368,0.00284887,-0.00186440
6.870,1.28367429,-0.27695297,3.21935479,0.30317863,-0.25090645,0.20386149,-0.02993669,0.02477519,-0.02012984,1.28795421,-0.27649031,3.21447616,0.30658648,-0.25375609,0.20573837,-0.05915871,-32.28925220,-1.28979681,-0.16998412,0.03232574,0.07714594,-0.22914283,-32.25692646,-1.21265087,-0.22437230,-32.16587052,-1.30842080,-0.00427992,-0.00046266,0.00487863,-0.00340785,0.00284964,-0.00187688
6.880,1.28670457,-0.27946079,3.22139239,0.30287762,-0.25065734,0.20365909,-0.03026575,0.02504752,-0.02035111,1.29100661,-0.27901795,3.21652595,0.30624985,-0.25350812,0.20554854,-0.06025659,-32.27279568,-1.29306392,-0.17123299,0.03386016,0.07700347,-0.23148958,-32.23893552,-1.21606045,-0.22677072,-32.14835933,-1.31173134,-0.00430204,-0.00044284,0.00486644,-0.00337223,0.00285078,-0.00188945
6.890,1.28973183,-0.28196611,3.22342796,0.30257332,-0.25040550,0.20345447,-0.03059430,0.02531942,-0.02057203,1.29405552,-0.28154302,3.21857376,0.30591016,-0.25325780,0.20535658,-0.06135074,-32.25615954,-1.29632893,-0.17245964,0.03539022,0.07685871,-0.23381038,-32.22076932,-1.21947022,-0.22914283,-32.13067303,-1.31504121,-0.00432369,-0.00042309,0.00485420,-0.00333684,0.00285230,-0.00190211
6.900,1.29275602,-0.28446889,3.22546147,0.30226573,-0.25015095,0.20324765,-0.03092233,0.02559089,-0.02079260,1.29710092,-0.28406549,3.22061956,0.30556746,-0.25300516,0.20516246,-0.06244110,-32.23934471,-1.29959176,-0.17366582,0.03691753,0.07671162,-0.23610692,-32.20242718,-1.22288014,-0.23148958,-32.11281191,-1.31835050,-0.00434490,-0.00040340,0.00484191,-0.00330173,0.00285421,-0.00191481
6.910,1.29577713,-0.28696912,3.22749291,0.30195487,-0.24989369,0.20303862,-0.03124983,0.02586192,-0.02101281,1.30014276,-0.28658535,3.22266333,0.30522178,-0.25275019,0.20496616,-0.06352762,-32.22235198,-1.30285239,-0.17485020,0.03844101,0.07656244,-0.23837782,-32.18391097,-1.22628996,-0.23381038,-32.09477667,-1.32165886,-0.00436563,-0.00038377,0.00482958,-0.00326691,0.00285650,-0.00192754
6.920,1.29879511,-0.28946676,3.22952224,0.30164074,-0.24963371,0.20282739,-0.03157679,0.02613252,-0.02123267,1.30318104,-0.28910256,3.22470505,0.30487316,-0.25249291,0.20476768,-0.06461024,-32.20518237,-1.30611082,-0.17601480,0.03996244,0.07641091,-0.24062504,-32.16521993,-1.22969991,-0.23610692,-32.07656664,-1.32496625,-0.00438593,-0.00036420,0.00481719,-0.00323242,0.00285920,-0.00194029
6.930,1.30180993,-0.29196178,3.23154945,0.30132334,-0.24937104,0.20261397,-0.03190322,0.02640266,-0.02145216,1.30621571,-0.29161710,3.22674470,0.30452163,-0.25223334,0.20456699,-0.06568893,-32.18783674,-1.30936691,-0.17715973,0.04148254,0.07625738,-0.24284866,-32.14635420,-1.23310953,-0.23837782,-32.05818366,-1.32827242,-0.00440578,-0.00034468,0.00480475,-0.00319829,0.00286230,-0.00195302
6.940,1.30482157,-0.29445417,3.23357451,0.30100268,-0.24910566,0.20239835,-0.03222910,0.02667236,-0.02167129,1.30924675,-0.29412896,3.22878225,0.30416723,-0.25197147,0.20436408,-0.06676363,-32.17031600,-1.31262077,-0.17828485,0.04300020,0.07610165,-0.24504847,-32.12731580,-1.23651912,-0.24062504,-32.03962700,-1.33157759,-0.00442518,-0.00032521,0.00479226,-0.00316455,0.00286581,-0.00196573
6.950,1.30782998,-0.29694389,3.23559741,0.30067876,-0.24883759,0.20218054,-0.03255443,0.02694160,-0.02189005,1.31227413,-0.29663811,3.23081769,0.30380999,-0.25170732,0.20415894,-0.06783429,-32.15262102,-1.31587220,-0.17939154,0.04451728,0.07594406,-0.24722583,-32.10810374,-1.23992813,-0.24284866,-32.02089676,-1.33488127,-0.00444415,-0.00030578,0.00477972,-0.00313123,0.00286973,-0.00197840
6.960,1.31083513,-0.29943091,3.23761811,0.30035159,-0.24856683,0.20196055,-0.03287921,0.02721038,-0.02210843,1.31529783,-0.29914453,3.23285098,0.30344994,-0.25144090,0.20395153,-0.06890089,-32.13475287,-1.31912125,-0.18048055,0.04603441,0.07578437,-0.24938143,-32.08871846,-1.24333687,-0.24504847,-32.00199499,-1.33818378,-0.00446270,-0.00028638,0.00476713,-0.00309835,0.00287407,-0.00199098
6.970,1.31383700,-0.30191521,3.23963661,0.30002118,-0.24829339,0.20173838,-0.03320342,0.02747870,-0.02232644,1.31831781,-0.30164819,3.23488211,0.30308711,-0.25117220,0.20374186,-0.06996334,-32.11671230,-1.32236778,-0.18155110,0.04755160,0.07562307,-0.25151444,-32.06916071,-1.24674471,-0.24722583,-31.98292068,-1.34148456,-0.00448081,-0.00026702,0.00475450,-0.00306593,0.00287881,-0.00200348
6.980,1.31683554,-0.30439677,3.24165287,0.29968752,-0.24801726,0.20151402,-0.03352707,0.02774654,-0.02254406,1.32133406,-0.30414907,3.23691105,0.30272154,-0.25090124,0.20352991,-0.07102163,-32.09850040,-1.32561191,-0.18260535,0.04906854,0.07545973,-0.25362699,-32.04943186,-1.25015218,-0.24938143,-31.96367427,-1.34478389,-0.00449852,-0.00024770,0.00474182,-0.00303402,0.00288398,-0.00201589
6.990,1.31983074,-0.30687555,3.24366688,0.29935064,-0.24773846,0.20128750,-0.03385014,0.02801391,-0.02276130,1.32434655,-0.30664716,3.23893778,0.30235326,-0.25062803,0.20331565,-0.07207570,-32.08011804,-1.32885343,-0.18364202,0.05058707,0.07529487,-0.25571771,-32.02953097,-1.25355856,-0.25151444,-31.94425651,-1.34808115,-0.00451581,-0.00022839,0.00472910,-0.00300262,0.00288957,-0.00202815
7.000,1.32282255,-0.30935153,3.24567862,0.29901052,-0.24745698,0.20105880,-0.03417263,0.02828080,-0.02297815,1.32735524,-0.30914242,3.24096227,0.30198229,-0.25035256,0.20309908,-0.07312550,-32.06156617,-1.33209234,-0.18466292,0.05210712,0.07512845,-0.25778842,-32.00945904,-1.25696390,-0.25362699,-31.92466878,-1.35137687,-0.00453269,-0.00020911,0.00471635,-0.00297177,0.00289558,-0.00204028
7.010,1.32581094,-0.31182468,3.24768805,0.29866718,-0.24717284,0.20082793,-0.03449454,0.02854720,-0.02319460,1.33036012,-0.31163483,3.24298451,0.30160867,-0.25007484,0.20288018,-0.07417100,-32.04284588,-1.33532869,-0.18566878,0.05362911,0.07496020,-0.25983978,-31.98921677,-1.26036848,-0.25571771,-31.90491013,-1.35467031,-0.00454918,-0.00018985,0.00470354,-0.00294149,0.00290200,-0.00205225
7.020,1.32879588,-0.31429498,3.24969517,0.29832063,-0.24688604,0.20059491,-0.03481585,0.02881312,-0.02341066,1.33336116,-0.31412438,3.24500446,0.30123242,-0.24979488,0.20265894,-0.07521213,-32.02395797,-1.33856232,-0.18665944,0.05515315,0.07479064,-0.26187157,-31.96880482,-1.26377168,-0.25778842,-31.88498155,-1.35796151,-0.00456528,-0.00017060,0.00469071,-0.00291179,0.00290884,-0.00206403
7.030,1.33177734,-0.31676239,3.25169994,0.29797087,-0.24659658,0.20035972,-0.03513657,0.02907854,-0.02362631,1.33635833,-0.31661104,3.24702211,0.30085357,-0.24951268,0.20243535,-0.07624889,-32.00490361,-1.34179324,-0.18763591,0.05668081,0.07461952,-0.26388480,-31.94822280,-1.26717372,-0.25983978,-31.86488374,-1.36125076,-0.00458099,-0.00015135,0.00467783,-0.00288270,0.00291610,-0.00207563
7.040,1.33475529,-0.31922690,3.25370235,0.29761790,-0.24630447,0.20012238,-0.03545668,0.02934346,-0.02384156,1.33935160,-0.31909479,3.24903742,0.30047214,-0.24922823,0.20220939,-0.07728119,-31.98568365,-1.34502144,-0.18859831,0.05821095,0.07444706,-0.26587950,-31.92747269,-1.27057438,-0.26187157,-31.84461738,-1.36453743,-0.00459631,-0.00013211,0.00466493,-0.00285424,0.00292376,-0.00208701
7.050,1.33772969,-0.32168847,3.25570238,0.29726174,-0.24600971,0.19988289,-0.03577618,0.02960787,-0.02405640,1.34234097,-0.32157561,3.25105038,0.30008817,-0.24894154,0.20198105,-0.07830902,-31.96629912,-1.34824676,-0.18954763,0.05974543,0.07427342,-0.26785665,-31.90655369,-1.27397334,-0.26388480,-31.82418206,-1.36782174,-0.00461128,-0.00011286,0.00465200,-0.00282643,0.00293183,-0.00209816
7.060,1.34070051,-0.32414709,3.25770001,0.29690238,-0.24571232,0.19964126,-0.03609507,0.02987178,-0.02427082,1.34532639,-0.32405347,3.25306096,0.29970168,-0.24865262,0.20175032,-0.07933233,-31.94675096,-1.35146926,-0.19048431,0.06128287,0.07409860,-0.26981663,-31.88546809,-1.27737067,-0.26587950,-31.80357977,-1.37110345,-0.00462588,-0.00009362,0.00463905,-0.00279930,0.00294030,-0.00210906
7.070,1.34366772,-0.32660271,3.25969520,0.29653984,-0.24541228,0.19939748,-0.03641334,0.03013518,-0.02448483,1.34830785,-0.32652835,3.25506914,0.29931269,-0.24836145,0.20151719,-0.08035109,-31.92704037,-1.35468887,-0.19140928,0.06282600,0.07392245,-0.27176037,-31.86421437,-1.28076642,-0.26785665,-31.78280970,-1.37438225,-0.00464013,-0.00007436,0.00462606,-0.00277285,0.00294917,-0.00211971
7.080,1.34663130,-0.32905532,3.26168795,0.29617412,-0.24510961,0.19915156,-0.03673098,0.03039805,-0.02469842,1.35128531,-0.32900023,3.25707489,0.29892122,-0.24806805,0.20128166,-0.08136524,-31.90716820,-1.35790552,-0.19232187,0.06437367,0.07374540,-0.27368711,-31.84279454,-1.28416011,-0.26981663,-31.76187417,-1.37765819,-0.00465401,-0.00005509,0.00461306,-0.00274710,0.00295844,-0.00213010
7.090,1.34959120,-0.33150489,3.26367822,0.29580522,-0.24480432,0.19890351,-0.03704799,0.03066040,-0.02491158,1.35425877,-0.33146908,3.25907819,0.29852731,-0.24777241,0.20104371,-0.08237475,-31.88713560,-1.36111924,-0.19322424,0.06592636,0.07356713,-0.27559899,-31.82120924,-1.28755211,-0.27176037,-31.74077163,-1.38093135,-0.00466757,-0.00003581,0.00460003,-0.00272209,0.00296809,-0.00214020
7.100,1.35254739,-0.33395140,3.26566601,0.29543316,-0.24449641,0.19865333,-0.03736435,0.03092222,-0.02512431,1.35722819,-0.33393489,3.26107901,0.29813096,-0.24747453,0.20080333,-0.08337957,-31.86694344,-1.36432990,-0.19411623,0.06748410,0.07338807,-0.27749580,-31.79945934,-1.29094183,-0.27368711,-31.71950410,-1.38420122,-0.00468080,-0.00001651,0.00458700,-0.00269780,0.00297812,-0.00215000
7.110,1.35549985,-0.33639481,3.26765128,0.29505794,-0.24418588,0.19840103,-0.03768008,0.03118351,-0.02533661,1.36019355,-0.33639763,3.26307733,0.29773220,-0.24717441,0.20056053,-0.08437970,-31.84659292,-1.36753750,-0.19499828,0.06904840,0.07320807,-0.27937798,-31.77754453,-1.29432943,-0.27559899,-31.69807222,-1.38746817,-0.00469370,0.00000282,0.00457395,-0.00267426,0.00298853,-0.00215950
7.120,1.35844854,-0.33883511,3.26963402,0.29467956,-0.24387274,0.19814660,-0.03799515,0.03144427,-0.02554847,1.36315482,-0.33885728,3.26507313,0.29733106,-0.24687204,0.20031528,-0.08537505,-31.82608497,-1.37074201,-0.19587119,0.07061805,0.07302726,-0.28124625,-31.75546692,-1.29771476,-0.27749580,-31.67647688,-1.39073161,-0.00470628,0.00002217,0.00456089,-0.00265150,0.00299930,-0.00216868
7.130,1.36139343,-0.34127226,3.27161421,0.29429804,-0.24355700,0.19789006,-0.03830957,0.03170447,-0.02575989,1.36611199,-0.34131381,3.26706637,0.29692755,-0.24656742,0.20006759,-0.08636563,-31.80542068,-1.37394330,-0.19673537,0.07219471,0.07284583,-0.28310100,-31.73322597,-1.30109747,-0.27937798,-31.65471773,-1.39399169,-0.00471856,0.00004155,0.00454784,-0.00262951,0.00301042,-0.00217753
7.140,1.36433449,-0.34370624,3.27359182,0.29391337,-0.24323865,0.19763140,-0.03862333,0.03196413,-0.02597086,1.36906504,-0.34376721,3.26905705,0.29652168,-0.24626056,0.19981746,-0.08735138,-31.78460115,-1.37714142,-0.19759164,0.07377811,0.07266362,-0.28494302,-31.71082304,-1.30447780,-0.28124625,-31.63279693,-1.39724828,-0.00473055,0.00006097,0.00453477,-0.00260831,0.00302191,-0.00218606
7.150,1.36727169,-0.34613702,3.27556683,0.29352557,-0.24291771,0.19737064,-0.03893642,0.03222324,-0.02618138,1.37201392,-0.34621745,3.27104512,0.29611348,-0.24595144,0.19956487,-0.08833227,-31.76362745,-1.38033629,-0.19844033,0.07536878,0.07248077,-0.28677260,-31.68825867,-1.30785552,-0.28310100,-31.61071392,-1.40050103,-0.00474223,0.00008043,0.00452171,-0.00258791,0.00303373,-0.00219423
7.160,1.37020499,-0.34856459,3.27753922,0.29313464,-0.24259419,0.19710778,-0.03924883,0.03248179,-0.02639146,1.37495864,-0.34866451,3.27303056,0.29570297,-0.24564007,0.19930983,-0.08930826,-31.74250059,-1.38352796,-0.19928246,0.07696537,0.07229722,-0.28859072,-31.66553522,-1.31123074,-0.28494302,-31.58847007,-1.40375015,-0.00475365,0.00009992,0.00450866,-0.00256833,0.00304588,-0.00220205
7.170,1.37313437,-0.35098890,3.27950898,0.29274060,-0.24226808,0.19684282,-0.03956057,0.03273978,-0.02660107,1.37789916,-0.35110837,3.27501336,0.29529015,-0.24532644,0.19905233,-0.09027933,-31.72122166,-1.38671617,-0.20011776,0.07857075,0.07211342,-0.29039709,-31.64265091,-1.31460275,-0.28677260,-31.56606590,-1.40699544,-0.00476479,0.00011947,0.00449562,-0.00254955,0.00305836,-0.00220951
7.180,1.37605979,-0.35340994,3.28147607,0.29234344,-0.24193939,0.19657576,-0.03987162,0.03299720,-0.02681023,1.38083545,-0.35354900,3.27699349,0.29487505,-0.24501054,0.19879238,-0.09124543,-31.69979182,-1.38990109,-0.20094778,0.08018335,0.07192892,-0.29219320,-31.61960847,-1.31797217,-0.28859072,-31.54350380,-1.41023700,-0.00477566,0.00013906,0.00448258,-0.00253161,0.00307115,-0.00221662
7.190,1.37898123,-0.35582768,3.28344049,0.29194317,-0.24160814,0.19630661,-0.04018198,0.03325405,-0.02701892,1.38376751,-0.35598638,3.27897091,0.29445768,-0.24469237,0.19852997,-0.09220653,-31.67821204,-1.39308252,-0.20177191,0.08180384,0.07174424,-0.29397844,-31.59640820,-1.32133828,-0.29039709,-31.52078197,-1.41347411,-0.00478628,0.00015870,0.00446958,-0.00251451,0.00308423,-0.00222336
7.200,1.38189864,-0.35824209,3.28540220,0.29153980,-0.24127432,0.19603538,-0.04049164,0.03351032,-0.02722714,1.38669530,-0.35842048,3.28094562,0.29403805,-0.24437193,0.19826510,-0.09316259,-31.65648356,-1.39626051,-0.20259229,0.08343283,0.07155903,-0.29575489,-31.57305073,-1.32470148,-0.29219320,-31.49790317,-1.41670742,-0.00479666,0.00017839,0.00445658,-0.00249825,0.00309761,-0.00222972
7.210,1.38481201,-0.36065316,3.28736119,0.29113334,-0.24093793,0.19576207,-0.04080060,0.03376601,-0.02743488,1.38961881,-0.36085129,3.28291758,0.29361618,-0.24404921,0.19799778,-0.09411361,-31.63460736,-1.39943505,-0.20340783,0.08506907,0.07137354,-0.29752144,-31.54953828,-1.32806151,-0.29397844,-31.47486768,-1.41993619,-0.00480680,0.00019813,0.00444361,-0.00248284,0.00311128,-0.00223571
7.220,1.38772130,-0.36306084,3.28931743,0.29072379,-0.24059900,0.19548669,-0.04110885,0.03402111,-0.02764216,1.39253800,-0.36327879,3.28488676,0.29319207,-0.24372420,0.19772800,-0.09505953,-31.61258469,-1.40260600,-0.20422005,0.08671481,0.07118772,-0.29927957,-31.52586988,-1.33141827,-0.29575489,-31.45167613,-1.42316082,-0.00481670,0.00021795,0.00443067,-0.00246828,0.00312520,-0.00224131
7.230,1.39062648,-0.36546513,3.29127091,0.29031116,-0.24025751,0.19520923,-0.04141638,0.03427563,-0.02784895,1.39545287,-0.36570294,3.28685316,0.29276575,-0.24339691,0.19745578,-0.09600032,-31.59041651,-1.40577340,-0.20502900,0.08836801,0.07100169,-0.30102932,-31.50204850,-1.33477172,-0.29752144,-31.42833077,-1.42638107,-0.00482639,0.00023781,0.00441775,-0.00245459,0.00313940,-0.00224655
7.240,1.39352751,-0.36786599,3.29322161,0.28989546,-0.23991349,0.19492971,-0.04172320,0.03452954,-0.02805525,1.39836339,-0.36812372,3.28881673,0.29233721,-0.24306732,0.19718111,-0.09693597,-31.56810399,-1.40893713,-0.20583582,0.09003004,0.07081555,-0.30277179,-31.47807395,-1.33812158,-0.29927957,-31.40483061,-1.42959683,-0.00483588,0.00025773,0.00440488,-0.00244175,0.00315383,-0.00225140
7.250,1.39642438,-0.37026339,3.29516950,0.28947670,-0.23956692,0.19464813,-0.04202928,0.03478286,-0.02826107,1.40126953,-0.37054112,3.29077745,0.29190647,-0.24273542,0.19690400,-0.09786642,-31.54564834,-1.41209716,-0.20664002,0.09170155,0.07062926,-0.30450644,-31.45394679,-1.34146790,-0.30102932,-31.38117863,-1.43280806,-0.00484515,0.00027773,0.00439205,-0.00242977,0.00316850,-0.00225587
7.260,1.39931704,-0.37265732,3.29711457,0.28905488,-0.23921783,0.19436449,-0.04233464,0.03503556,-0.02846640,1.40417128,-0.37295510,3.29273531,0.29147353,-0.24240122,0.19662446,-0.09879168,-31.52305057,-1.41525348,-0.20744299,0.09338103,0.07044288,-0.30623467,-31.42966953,-1.34481060,-0.30277179,-31.35737464,-1.43601450,-0.00485424,0.00029778,0.00437926,-0.00241865,0.00318339,-0.00225997
7.270,1.40220546,-0.37504774,3.29905678,0.28863001,-0.23886622,0.19407880,-0.04263926,0.03528766,-0.02867123,1.40706861,-0.37536566,3.29469028,0.29103841,-0.24206471,0.19634249,-0.09971170,-31.50031199,-1.41840608,-0.20824572,0.09506989,0.07025617,-0.30795742,-31.40524210,-1.34814991,-0.30450644,-31.33341921,-1.43921619,-0.00486315,0.00031792,0.00436650,-0.00240840,0.00319849,-0.00226369
7.280,1.40508963,-0.37743463,3.30099614,0.28820210,-0.23851208,0.19379107,-0.04294313,0.03553914,-0.02887555,1.40996150,-0.37777275,3.29664233,0.29060112,-0.24172587,0.19605810,-0.10062645,-31.47743354,-1.42155476,-0.20904674,0.09676806,0.07006981,-0.30967319,-31.38066548,-1.35148495,-0.30623467,-31.30931485,-1.44241307,-0.00487187,0.00033812,0.00435381,-0.00239902,0.00321379,-0.00226703
7.290,1.40796950,-0.37981797,3.30293260,0.28777115,-0.23815543,0.19350129,-0.04324626,0.03579001,-0.02907938,1.41284993,-0.38017636,3.29859144,0.29016165,-0.24138471,0.19577130,-0.10153592,-31.45441653,-1.42469969,-0.20984842,0.09847469,0.06988311,-0.31138435,-31.35594184,-1.35481658,-0.30795742,-31.28506149,-1.44560536,-0.00488043,0.00035839,0.00434116,-0.00239050,0.00322928,-0.00227001
7.300,1.41084504,-0.38219773,3.30486615,0.28733717,-0.23779628,0.19320948,-0.04354862,0.03604024,-0.02928270,1.41573388,-0.38257647,3.30053758,0.28972001,-0.24104121,0.19548210,-0.10244005,-31.43126209,-1.42784073,-0.21065098,0.10019038,0.06969635,-0.31309103,-31.33107171,-1.35814438,-0.30967319,-31.26066012,-1.44879219,-0.00488884,0.00037874,0.00432857,-0.00238284,0.00324493,-0.00227262
7.310,1.41371623,-0.38457389,3.30679678,0.28690018,-0.23743463,0.19291564,-0.04385023,0.03628985,-0.02948550,1.41861333,-0.38497305,3.30248074,0.28927621,-0.24069538,0.19519051,-0.10333886,-31.40797127,-1.43097781,-0.21145391,0.10191476,0.06950977,-0.31479277,-31.30605651,-1.36146805,-0.31138435,-31.23611290,-1.45197444,-0.00489710,0.00039916,0.00431604,-0.00237603,0.00326075,-0.00227487
7.320,1.41658303,-0.38694642,3.30872446,0.28646017,-0.23707049,0.19261977,-0.04415107,0.03653882,-0.02968779,1.42148826,-0.38736607,3.30442088,0.28883026,-0.24034720,0.19489653,-0.10423230,-31.38454534,-1.43411092,-0.21225868,0.10364822,0.06932316,-0.31649098,-31.28089712,-1.36478776,-0.31309103,-31.21142038,-1.45515168,-0.00490523,0.00041965,0.00430358,-0.00237009,0.00327671,-0.00227676
7.330,1.41944542,-0.38931529,3.31064917,0.28601716,-0.23670386,0.19232188,-0.04445114,0.03678715,-0.02988956,1.42435863,-0.38975553,3.30635800,0.28838215,-0.23999666,0.19460018,-0.10512035,-31.36098549,-1.43723997,-0.21306509,0.10539127,0.06913662,-0.31818544,-31.25559422,-1.36810335,-0.31479277,-31.18658398,-1.45832362,-0.00491321,0.00044024,0.00429117,-0.00236499,0.00329280,-0.00227830
7.340,1.42230337,-0.39168048,3.31257089,0.28557115,-0.23633475,0.19202198,-0.04475042,0.03703483,-0.03009080,1.42722444,-0.39214138,3.30829205,0.28793189,-0.23964377,0.19430148,-0.10600296,-31.33729287,-1.44036495,-0.21387357,0.10714339,0.06895014,-0.31987653,-31.23014949,-1.37141481,-0.31649098,-31.16160457,-1.46149044,-0.00492107,0.00046090,0.00427884,-0.00236074,0.00330902,-0.00227950
7.350,1.42515684,-0.39404198,3.31448960,0.28512216,-0.23596316,0.19172007,-0.04504893,0.03728187,-0.03029152,1.43008567,-0.39452360,3.31022302,0.28747948,-0.23928852,0.19400042,-0.10688017,-31.31346859,-1.44348593,-0.21468493,0.10890316,0.06876363,-0.32156511,-31.20456543,-1.37472229,-0.31818544,-31.13648284,-1.46465198,-0.00492883,0.00048162,0.00426658,-0.00235732,0.00332536,-0.00228035
7.360,1.42800580,-0.39639974,3.31640529,0.28467018,-0.23558911,0.19141615,-0.04534664,0.03752825,-0.03049170,1.43294228,-0.39690218,3.31215089,0.28702493,-0.23893089,0.19369704,-0.10775190,-31.28951390,-1.44660261,-0.21549978,0.11067297,0.06857739,-0.32325168,-31.17884093,-1.37802522,-0.31987653,-31.11122048,-1.46780825,-0.00493648,0.00050244,0.00425440,-0.00235475,0.00334178,-0.00228089
7.370,1.43085023,-0.39875375,3.31831792,0.28421523,-0.23521260,0.19111024,-0.04564355,0.03777397,-0.03069135,1.43579426,-0.39927709,3.31407563,0.28656822,-0.23857089,0.19339133,-0.10861814,-31.26543005,-1.44971519,-0.21631812,0.11245116,0.06839103,-0.32493626,-31.15297888,-1.38132416,-0.32156511,-31.08581999,-1.47095940,-0.00494403,0.00052334,0.00424229,-0.00235299,0.00335829,-0.00228109
7.380,1.43369009,-0.40110398,3.32022748,0.28375731,-0.23483363,0.19080233,-0.04593966,0.03801903,-0.03089046,1.43864159,-0.40164831,3.31599723,0.28610937,-0.23820850,0.19308332,-0.10947888,-31.24121819,-1.45282353,-0.21714089,0.11423837,0.06820471,-0.32661978,-31.12697982,-1.38461882,-0.32325168,-31.06028026,-1.47410486,-0.00495150,0.00054433,0.00423025,-0.00235206,0.00337487,-0.00228099
7.390,1.43652537,-0.40345042,3.32213396,0.28329643,-0.23445222,0.19049243,-0.04623497,0.03826342,-0.03108903,1.44148424,-0.40401580,3.31791565,0.28564837,-0.23784372,0.19277302,-0.11033412,-31.21687939,-1.45592761,-0.21796692,0.11603297,0.06801861,-0.32830104,-31.10084641,-1.38790899,-0.32493626,-31.03460419,-1.47724522,-0.00495887,0.00056538,0.00421831,-0.00235194,0.00339150,-0.00228059
7.400,1.43935601,-0.40579302,3.32403733,0.28283261,-0.23406837,0.19018055,-0.04652945,0.03850713,-0.03128705,1.44432220,-0.40637955,3.31983087,0.28518522,-0.23747655,0.19246044,-0.11118378,-31.19241506,-1.45902728,-0.21879878,0.11783742,0.06783258,-0.32998256,-31.07457764,-1.39119470,-0.32661978,-31.00879230,-1.48038018,-0.00496619,0.00058653,0.00420646,-0.00235261,0.00340818,-0.00227989
7.410,1.44218201,-0.40813177,3.32593756,0.28236585,-0.23368208,0.18986669,-0.04682312,0.03875017,-0.03148451,1.44715544,-0.40873953,3.32174288,0.28471992,-0.23710698,0.19214561,-0.11202791,-31.16782639,-1.46212267,-0.21963525,0.11965007,0.06764641,-0.33166316,-31.04817632,-1.39447626,-0.32830104,-30.98284728,-1.48350954,-0.00497343,0.00060776,0.00419468,-0.00235407,0.00342490,-0.00227892
7.420,1.44500332,-0.41046665,3.32783465,0.28189615,-0.23329337,0.18955086,-0.04711597,0.03899252,-0.03168143,1.44998394,-0.41109572,3.32365166,0.28425247,-0.23673500,0.19182853,-0.11286646,-31.14311446,-1.46521364,-0.22047747,0.12147050,0.06746041,-0.33334393,-31.02164396,-1.39775323,-0.32998256,-30.95676811,-1.48663335,-0.00498062,0.00062907,0.00418299,-0.00235632,0.00344163,-0.00227767
7.430,1.44781992,-0.41279763,3.32972858,0.28142353,-0.23290223,0.18923306,-0.04740798,0.03923419,-0.03187778,1.45280768,-0.41344810,3.32555717,0.28378286,-0.23636061,0.19150922,-0.11369940,-31.11828050,-1.46830010,-0.22132523,0.12329923,0.06727460,-0.33502463,-30.99498127,-1.40102550,-0.33166316,-30.93055760,-1.48975191,-0.00498776,0.00065047,0.00417141,-0.00235933,0.00345838,-0.00227616
7.440,1.45063178,-0.41512469,3.33161931,0.28094800,-0.23250869,0.18891331,-0.04769915,0.03947516,-0.03207357,1.45562664,-0.41579663,3.32745940,0.28331108,-0.23598380,0.19118771,-0.11452672,-31.09332587,-1.47138218,-0.22217924,0.12513533,0.06708859,-0.33670595,-30.96819054,-1.40429359,-0.33334393,-30.90421727,-1.49286481,-0.00499486,0.00067194,0.00415991,-0.00236308,0.00347511,-0.00227440
7.450,1.45343887,-0.41744780,3.33350683,0.28046955,-0.23211273,0.18859160,-0.04798948,0.03971543,-0.03226879,1.45844079,-0.41814130,3.32935833,0.28283714,-0.23560457,0.19086400,-0.11534841,-31.06825175,-1.47445973,-0.22303993,0.12697954,0.06690252,-0.33838834,-30.94127221,-1.40755721,-0.33502463,-30.87774783,-1.49597194,-0.00500192,0.00069350,0.00414850,-0.00236759,0.00349184,-0.00227240
