t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
7.020,-1.70681540,0.29282728,1.72616196,-0.38318771,-0.11058437,-0.14144513,0.04472036,0.01290588,0.01650751,-1.71397965,0.34257184,1.75423863,-0.39069322,-0.10627006,-0.14001171,0.27064375,-35.42100215,-5.84071211,0.27064375,-35.42100215,-5.84071211,0.26370517,-35.32823518,-5.75463222,0.00716425,-0.04974456,-0.02807667,0.00750551,-0.00431431,-0.00143342
7.030,-1.71064503,0.29172208,1.72474834,-0.38273844,-0.11045472,-0.14127929,0.04513231,0.01302476,0.01665958,-1.71786888,0.34151225,1.75284367,-0.39025061,-0.10619233,-0.13988289,0.27410592,-35.44074227,-5.84874412,0.27410592,-35.44074227,-5.84874412,0.26717707,-35.34819606,-5.76286376,0.00722385,-0.04979017,-0.02809533,0.00751217,-0.00426239,-0.00139640
7.040,-1.71447015,0.29061819,1.72333638,-0.38228507,-0.11032388,-0.14111194,0.04554349,0.01314342,0.01681136,-1.72175351,0.34045348,1.75145000,-0.38980360,-0.10611349,-0.13975386,0.27756288,-35.46039349,-5.85671229,0.27756288,-35.46039349,-5.85671229,0.27064375,-35.36806367,-5.77102873,0.00728336,-0.04983529,-0.02811362,0.00751853,-0.00421039,-0.00135808
7.050,-1.71829072,0.28951561,1.72192610,-0.38182758,-0.11019185,-0.14094307,0.04595389,0.01326186,0.01696284,-1.72563349,0.33939555,1.75005764,-0.38935222,-0.10603351,-0.13962434,0.28101497,-35.47995874,-5.86461820,0.28101497,-35.47995874,-5.86461820,0.27410592,-35.38784549,-5.77912623,0.00734277,-0.04987994,-0.02813154,0.00752464,-0.00415834,-0.00131873
7.060,-1.72210669,0.28841435,1.72051752,-0.38136599,-0.11005864,-0.14077268,0.04636350,0.01338007,0.01711404,-1.72950878,0.33833846,1.74866661,-0.38889650,-0.10595239,-0.13949407,0.28446255,-35.49943873,-5.87246389,0.28446255,-35.49943873,-5.87246389,0.27756288,-35.40753898,-5.78716067,0.00740209,-0.04992411,-0.02814909,0.00753051,-0.00410625,-0.00127861
7.070,-1.72591802,0.28731444,1.71911066,-0.38090031,-0.10992425,-0.14060079,0.04677230,0.01349805,0.01726494,-1.73337934,0.33728222,1.74727692,-0.38843643,-0.10587013,-0.13936277,0.28790553,-35.51882939,-5.88025186,0.28790553,-35.51882939,-5.88025186,0.28101497,-35.42714705,-5.79513377,0.00746132,-0.04996778,-0.02816626,0.00753612,-0.00405412,-0.00123802
7.080,-1.72972468,0.28621587,1.71770551,-0.38043055,-0.10978868,-0.14042738,0.04718031,0.01361579,0.01741555,-1.73724513,0.33622686,1.74588860,-0.38797205,-0.10578676,-0.13923019,0.29134334,-35.53813433,-5.88798894,0.29134334,-35.53813433,-5.88798894,0.28446255,-35.44667041,-5.80304767,0.00752045,-0.05001099,-0.02818309,0.00754150,-0.00400192,-0.00119719
7.090,-1.73352662,0.28511867,1.71630211,-0.37995671,-0.10965194,-0.14025248,0.04758750,0.01373330,0.01756586,-1.74110611,0.33517237,1.74450166,-0.38750336,-0.10570227,-0.13909610,0.29477649,-35.55734936,-5.89567501,0.29477649,-35.55734936,-5.89567501,0.28790553,-35.46610498,-5.81090495,0.00757949,-0.05005370,-0.02819955,0.00754665,-0.00394967,-0.00115638
7.100,-1.73732380,0.28402284,1.71490047,-0.37947880,-0.10951402,-0.14007607,0.04799387,0.01385058,0.01771586,-1.74496222,0.33411877,1.74311613,-0.38703038,-0.10561670,-0.13896029,0.29820490,-35.57647558,-5.90331374,0.29820490,-35.57647558,-5.90331374,0.29134334,-35.48545434,-5.81871250,0.00763842,-0.05009593,-0.02821566,0.00755158,-0.00389732,-0.00111578
7.110,-1.74111618,0.28292839,1.71350060,-0.37899683,-0.10937492,-0.13989816,0.04839941,0.01396762,0.01786555,-1.74881343,0.33306607,1.74173203,-0.38655312,-0.10553005,-0.13882261,0.30162843,-35.59551250,-5.91090898,0.30162843,-35.59551250,-5.91090898,0.29477649,-35.50471431,-5.82647023,0.00769725,-0.05013768,-0.02823143,0.00755629,-0.00384487,-0.00107555
7.120,-1.74490373,0.28183534,1.71210251,-0.37851081,-0.10923466,-0.13971876,0.04880412,0.01408441,0.01801494,-1.75265970,0.33201428,1.74034940,-0.38607158,-0.10544232,-0.13868290,0.30504649,-35.61445842,-5.91846428,0.30504649,-35.61445842,-5.91846428,0.29820490,-35.52388600,-5.83418185,0.00775597,-0.05017894,-0.02824689,0.00756077,-0.00379234,-0.00103586
7.130,-1.74868639,0.28074370,1.71070623,-0.37802075,-0.10909324,-0.13953786,0.04920799,0.01420096,0.01816402,-1.75650099,0.33096341,1.73896824,-0.38558578,-0.10535354,-0.13854108,0.30845996,-35.63331310,-5.92597965,0.30845996,-35.63331310,-5.92597965,0.30162843,-35.54296891,-5.84185118,0.00781460,-0.05021971,-0.02826201,0.00756503,-0.00373970,-0.00099678
7.140,-1.75246413,0.27965348,1.70931176,-0.37752666,-0.10895065,-0.13935548,0.04961100,0.01431727,0.01831279,-1.76033724,0.32991346,1.73758859,-0.38509573,-0.10526369,-0.13839706,0.31186822,-35.65207619,-5.93345941,0.31186822,-35.65207619,-5.93345941,0.30504649,-35.56196135,-5.84948176,0.00787311,-0.05025998,-0.02827683,0.00756907,-0.00368696,-0.00095842
7.150,-1.75623691,0.27856469,1.70791912,-0.37702854,-0.10880689,-0.13917161,0.05001316,0.01443333,0.01846123,-1.76416843,0.32886446,1.73621047,-0.38460145,-0.10517278,-0.13825084,0.31527129,-35.67074789,-5.94090419,0.31527129,-35.67074789,-5.94090419,0.30845996,-35.58086308,-5.85707358,0.00793152,-0.05029977,-0.02829135,0.00757291,-0.00363411,-0.00092077
7.160,-1.76000468,0.27747735,1.70652833,-0.37652640,-0.10866198,-0.13898625,0.05041445,0.01454914,0.01860936,-1.76799450,0.32781642,1.73483390,-0.38410293,-0.10508078,-0.13810240,0.31866954,-35.68932733,-5.94831419,0.31866954,-35.68932733,-5.94831419,0.31186822,-35.59967379,-5.86463087,0.00798982,-0.05033907,-0.02830557,0.00757653,-0.00358120,-0.00088385
7.170,-1.76376742,0.27639146,1.70513940,-0.37602025,-0.10851591,-0.13879942,0.05081487,0.01466469,0.01875717,-1.77181542,0.32676933,1.73345890,-0.38360019,-0.10498770,-0.13795177,0.32206189,-35.70781681,-5.95569086,0.32206189,-35.70781681,-5.95569086,0.31527129,-35.61839366,-5.87215423,0.00804800,-0.05037787,-0.02831950,0.00757994,-0.00352821,-0.00084765
7.180,-1.76752508,0.27530703,1.70375235,-0.37551010,-0.10836869,-0.13861111,0.05121441,0.01478000,0.01890465,-1.77563115,0.32572322,1.73208549,-0.38309324,-0.10489351,-0.13779903,0.32544871,-35.72621754,-5.96303342,0.32544871,-35.72621754,-5.96303342,0.31866954,-35.63702186,-5.87964380,0.00810607,-0.05041619,-0.02833314,0.00758314,-0.00347518,-0.00081208
7.190,-1.77127761,0.27422409,1.70236718,-0.37499596,-0.10822031,-0.13842133,0.05161306,0.01489504,0.01905180,-1.77944163,0.32467810,1.73071369,-0.38258208,-0.10479818,-0.13764423,0.32883042,-35.74452614,-5.97034390,0.32883042,-35.74452614,-5.97034390,0.32206189,-35.65556071,-5.88710094,0.00816402,-0.05045401,-0.02834651,0.00758612,-0.00342213,-0.00077710
7.200,-1.77502498,0.27314263,1.70098393,-0.37447784,-0.10807079,-0.13823008,0.05201081,0.01500983,0.01919862,-1.78324684,0.32363398,1.72934352,-0.38206673,-0.10470171,-0.13748747,0.33220641,-35.76274839,-5.97761791,0.33220641,-35.76274839,-5.97761791,0.32544871,-35.67401140,-5.89452482,0.00822186,-0.05049135,-0.02835959,0.00758889,-0.00336908,-0.00074261
7.210,-1.77876715,0.27206268,1.69960259,-0.37395575,-0.10792012,-0.13803736,0.05240766,0.01512436,0.01934511,-1.78704672,0.32259087,1.72797499,-0.38154720,-0.10460406,-0.13732886,0.33557661,-35.78088118,-5.98485816,0.33557661,-35.78088118,-5.98485816,0.32883042,-35.69237059,-5.90191739,0.00827957,-0.05052819,-0.02837240,0.00759145,-0.00331606,-0.00070850
7.220,-1.78250408,0.27098423,1.69822318,-0.37342969,-0.10776830,-0.13784318,0.05280361,0.01523862,0.01949126,-1.79084125,0.32154878,1.72660812,-0.38102350,-0.10450520,-0.13716849,0.33894103,-35.79892971,-5.99206289,0.33894103,-35.79892971,-5.99206289,0.33220641,-35.71064406,-5.90927422,0.00833717,-0.05056455,-0.02838494,0.00759381,-0.00326310,-0.00067469
7.230,-1.78623573,0.26990731,1.69684573,-0.37289968,-0.10761534,-0.13764753,0.05319863,0.01535262,0.01963708,-1.79463037,0.32050773,1.72524291,-0.38049563,-0.10440513,-0.13700647,0.34229947,-35.81689159,-5.99922836,0.34229947,-35.81689159,-5.99922836,0.33557661,-35.72882873,-5.91659796,0.00839464,-0.05060042,-0.02839718,0.00759595,-0.00321021,-0.00064106
7.240,-1.78996206,0.26883193,1.69547024,-0.37236572,-0.10746125,-0.13745044,0.05359273,0.01546636,0.01978255,-1.79841404,0.31946773,1.72387939,-0.37996361,-0.10430381,-0.13684290,0.34565199,-35.83476840,-6.00635563,0.34565199,-35.83476840,-6.00635563,0.33894103,-35.74692978,-5.92388679,0.00845198,-0.05063580,-0.02840915,0.00759789,-0.00315744,-0.00060754
7.250,-1.79368304,0.26775809,1.69409673,-0.37182783,-0.10730602,-0.13725188,0.05398589,0.01557982,0.01992768,-1.80219223,0.31842880,1.72251756,-0.37942744,-0.10420123,-0.13667788,0.34899787,-35.85256292,-6.01344221,0.34899787,-35.85256292,-6.01344221,0.34229947,-35.76494484,-5.93113696,0.00850919,-0.05067071,-0.02842083,0.00759961,-0.00310479,-0.00057400
7.260,-1.79739861,0.26668581,1.69272521,-0.37128601,-0.10714965,-0.13705188,0.05437812,0.01569301,0.02007246,-1.80596490,0.31739094,1.72115744,-0.37888713,-0.10409738,-0.13651148,0.35233819,-35.87027420,-6.02048770,0.35233819,-35.87027420,-6.02048770,0.34565199,-35.78287549,-5.93834949,0.00856629,-0.05070513,-0.02843223,0.00760112,-0.00305227,-0.00054040
7.270,-1.80110874,0.26561510,1.69135569,-0.37074027,-0.10699216,-0.13685044,0.05476939,0.01580593,0.02021689,-1.80973199,0.31635417,1.71979903,-0.37834270,-0.10399224,-0.13634378,0.35567238,-35.88790388,-6.02749149,0.35567238,-35.88790388,-6.02749149,0.34899787,-35.80072451,-5.94552187,0.00862325,-0.05073907,-0.02844334,0.00760243,-0.00299992,-0.00050666
7.280,-1.80481340,0.26454597,1.68998820,-0.37019063,-0.10683354,-0.13664755,0.05515971,0.01591857,0.02036097,-1.81349348,0.31531851,1.71844235,-0.37779415,-0.10388580,-0.13617483,0.35899976,-35.90545242,-6.03444997,0.35899976,-35.90545242,-6.03444997,0.35233819,-35.81849096,-5.95265370,0.00868008,-0.05077254,-0.02845415,0.00760352,-0.00294774,-0.00047272
7.290,-1.80851254,0.26347844,1.68862275,-0.36963708,-0.10667379,-0.13644322,0.05554907,0.01603094,0.02050469,-1.81724931,0.31428396,1.71708741,-0.37724150,-0.10377806,-0.13600469,0.36232101,-35.92291850,-6.04136285,0.36232101,-35.92291850,-6.04136285,0.35567238,-35.83617646,-5.95974436,0.00873677,-0.05080552,-0.02846466,0.00760442,-0.00289573,-0.00043853
7.300,-1.81220613,0.26241250,1.68725934,-0.36907965,-0.10651292,-0.13623745,0.05593746,0.01614302,0.02064805,-1.82099946,0.31325054,1.71573422,-0.37668474,-0.10366902,-0.13583336,0.36563536,-35.94030697,-6.04823147,0.36563536,-35.94030697,-6.04823147,0.35899976,-35.85378147,-5.96679028,0.00879333,-0.05083804,-0.02847488,0.00760509,-0.00284390,-0.00040409
7.310,-1.81589412,0.26134818,1.68589800,-0.36851833,-0.10635093,-0.13603026,0.05632487,0.01625483,0.02079106,-1.82474387,0.31221826,1.71438278,-0.37612390,-0.10355868,-0.13566087,0.36894349,-35.95761422,-6.05505310,0.36894349,-35.95761422,-6.05505310,0.36232101,-35.87130467,-5.97379116,0.00884975,-0.05087008,-0.02848478,0.00760557,-0.00279225,-0.00036939
7.320,-1.81957648,0.26028549,1.68453874,-0.36795315,-0.10618782,-0.13582163,0.05671129,0.01636635,0.02093370,-1.82848251,0.31118714,1.71303312,-0.37555898,-0.10344705,-0.13548720,0.37224464,-35.97484046,-6.06182775,0.37224464,-35.97484046,-6.06182775,0.36563536,-35.88875090,-5.98074837,0.00890603,-0.05090165,-0.02849438,0.00760583,-0.00274077,-0.00033443
7.330,-1.82325317,0.25922443,1.68318157,-0.36738411,-0.10602360,-0.13561159,0.05709672,0.01647758,0.02107597,-1.83221534,0.31015719,1.71168524,-0.37498998,-0.10333413,-0.13531235,0.37553888,-35.99198812,-6.06855614,0.37553888,-35.99198812,-6.06855614,0.36894349,-35.90611653,-5.98765920,0.00896217,-0.05093276,-0.02850367,0.00760587,-0.00268947,-0.00029924
7.340,-1.82692415,0.25816502,1.68182651,-0.36681122,-0.10585827,-0.13540012,0.05748115,0.01658852,0.02121787,-1.83594232,0.30912841,1.71033916,-0.37441693,-0.10321994,-0.13513629,0.37882620,-36.00905520,-6.07523720,0.37882620,-36.00905520,-6.07523720,0.37224464,-35.92340177,-5.99452369,0.00901817,-0.05096339,-0.02851265,0.00760571,-0.00263833,-0.00026383
7.350,-1.83058938,0.25710727,1.68047358,-0.36623449,-0.10569183,-0.13518723,0.05786457,0.01669917,0.02135940,-1.83966340,0.30810083,1.70899489,-0.37383984,-0.10310449,-0.13495899,0.38210658,-36.02604155,-6.08187030,0.38210658,-36.02604155,-6.08187030,0.37553888,-35.94060905,-6.00134259,0.00907402,-0.05099356,-0.02852131,0.00760535,-0.00258734,-0.00022824
7.360,-1.83424883,0.25605119,1.67912277,-0.36565393,-0.10552429,-0.13497293,0.05824697,0.01680953,0.02150056,-1.84337856,0.30707445,1.70765244,-0.37325870,-0.10298780,-0.13478041,0.38537950,-36.04294731,-6.08845949,0.38537950,-36.04294731,-6.08845949,0.37882620,-35.95773634,-6.00811487,0.00912973,-0.05102326,-0.02852967,0.00760477,-0.00253649,-0.00019252
7.370,-1.83790245,0.25499679,1.67777412,-0.36506956,-0.10535564,-0.13475722,0.05862835,0.01691959,0.02164134,-1.84708774,0.30604929,1.70631184,-0.37267353,-0.10286987,-0.13460049,0.38864534,-36.05977184,-6.09500137,0.38864534,-36.05977184,-6.09500137,0.38210658,-35.97478350,-6.01483993,0.00918529,-0.05105250,-0.02853772,0.00760397,-0.00248577,-0.00015673
7.380,-1.84155021,0.25394408,1.67642764,-0.36448137,-0.10518590,-0.13454010,0.05900870,0.01702936,0.02178174,-1.85079091,0.30502536,1.70497308,-0.37208434,-0.10275073,-0.13441921,0.39190383,-36.07651554,-6.10149703,0.39190383,-36.07651554,-6.10149703,0.38537950,-35.99175066,-6.02152181,0.00924070,-0.05108128,-0.02854544,0.00760297,-0.00243517,-0.00012089
7.390,-1.84519206,0.25289307,1.67508333,-0.36388939,-0.10501506,-0.13432159,0.05938802,0.01713882,0.02192175,-1.85448802,0.30400267,1.70363620,-0.37149114,-0.10263039,-0.13423651,0.39515525,-36.09317773,-6.10794937,0.39515525,-36.09317773,-6.10794937,0.38864534,-36.00863715,-6.02815717,0.00929596,-0.05110960,-0.02855287,0.00760175,-0.00238467,-0.00008508
7.400,-1.84882798,0.25184378,1.67374121,-0.36329361,-0.10484312,-0.13410167,0.05976628,0.01724799,0.02206138,-1.85817904,0.30298122,1.70230120,-0.37089395,-0.10250887,-0.13405235,0.39839883,-36.10975601,-6.11435799,0.39839883,-36.10975601,-6.11435799,0.39190383,-36.02544340,-6.03474709,0.00935106,-0.05113744,-0.02855999,0.00760034,-0.00233425,-0.00004932
7.410,-1.85245792,0.25079621,1.67240130,-0.36269406,-0.10467010,-0.13388036,0.06014349,0.01735685,0.02220062,-1.86186394,0.30196104,1.70096810,-0.37029277,-0.10238618,-0.13386669,0.40163486,-36.12625275,-6.12072279,0.40163486,-36.12625275,-6.12072279,0.39515525,-36.04216868,-6.04129451,0.00940602,-0.05116483,-0.02856680,0.00759871,-0.00228392,-0.00001367
7.420,-1.85608185,0.24975038,1.67106361,-0.36209075,-0.10449599,-0.13365766,0.06051965,0.01746540,0.02233947,-1.86554266,0.30094213,1.69963692,-0.36968761,-0.10226232,-0.13367951,0.40486287,-36.14266532,-6.12704494,0.40486287,-36.14266532,-6.12704494,0.39839883,-36.05881063,-6.04779901,0.00946081,-0.05119175,-0.02857331,0.00759686,-0.00223367,0.00002185
7.430,-1.85969973,0.24870630,1.66972815,-0.36148367,-0.10432079,-0.13343357,0.06089473,0.01757365,0.02247792,-1.86921517,0.29992451,1.69830768,-0.36907848,-0.10213732,-0.13349078,0.40808312,-36.15899344,-6.13332556,0.40808312,-36.15899344,-6.13332556,0.40163486,-36.07537159,-6.05426050,0.00951544,-0.05121821,-0.02857953,0.00759481,-0.00218347,0.00005721
7.440,-1.86331151,0.24766397,1.66839494,-0.36087286,-0.10414452,-0.13320810,0.06126874,0.01768158,0.02261598,-1.87288143,0.29890818,1.69698038,-0.36846539,-0.10201118,-0.13330048,0.41129578,-36.17523958,-6.13956433,0.41129578,-36.17523958,-6.13956433,0.40486287,-36.09184894,-6.06068015,0.00956992,-0.05124421,-0.02858544,0.00759253,-0.00213334,0.00009238
7.450,-1.86691717,0.24662341,1.66706399,-0.36025830,-0.10396716,-0.13298125,0.06164166,0.01778920,0.02275363,-1.87654140,0.29789316,1.69565505,-0.36784836,-0.10188391,-0.13310859,0.41450027,-36.19140092,-6.14576219,0.41450027,-36.19140092,-6.14576219,0.40808312,-36.10824239,-6.06705909,0.00962423,-0.05126975,-0.02859106,0.00759006,-0.00208325,0.00012734
7.460,-1.87051667,0.24558463,1.66573532,-0.35964003,-0.10378873,-0.13275303,0.06201349,0.01789651,0.02289089,-1.88019505,0.29687946,1.69433171,-0.36722740,-0.10175552,-0.13291513,0.41769627,-36.20747801,-6.15191861,0.41769627,-36.20747801,-6.15191861,0.41129578,-36.12455442,-6.07339697,0.00967838,-0.05129483,-0.02859639,0.00758737,-0.00203321,0.00016210
7.470,-1.87410996,0.24454764,1.66440893,-0.35901804,-0.10360923,-0.13252344,0.06238423,0.01800350,0.02302773,-1.88384233,0.29586708,1.69301036,-0.36660251,-0.10162600,-0.13272008,0.42088458,-36.22347080,-6.15803586,0.42088458,-36.22347080,-6.15803586,0.41450027,-36.14078219,-6.07969472,0.00973237,-0.05131944,-0.02860143,0.00758447,-0.00198323,0.00019664
7.480,-1.87769701,0.24351245,1.66308485,-0.35839235,-0.10342866,-0.13229248,0.06275385,0.01811017,0.02316417,-1.88748320,0.29485605,1.69169102,-0.36597370,-0.10149537,-0.13252346,0.42406464,-36.23937925,-6.16411162,0.42406464,-36.23937925,-6.16411162,0.41769627,-36.15692627,-6.08595181,0.00978619,-0.05134360,-0.02860617,0.00758135,-0.00193329,0.00023098
7.490,-1.88127779,0.24247907,1.66176309,-0.35776296,-0.10324703,-0.13206015,0.06312237,0.01821652,0.02330020,-1.89111763,0.29384637,1.69037371,-0.36534100,-0.10136362,-0.13232529,0.42723615,-36.25520377,-6.17014643,0.42723615,-36.25520377,-6.17014643,0.42088458,-36.17298661,-6.09217047,0.00983984,-0.05136730,-0.02861062,0.00757804,-0.00188341,0.00026514
7.500,-1.88485226,0.24144751,1.66044366,-0.35712990,-0.10306433,-0.13182647,0.06348976,0.01832255,0.02343582,-1.89474557,0.29283804,1.68905845,-0.36470440,-0.10123076,-0.13212558,0.43039893,-36.27094406,-6.17614098,0.43039893,-36.27094406,-6.17614098,0.42406464,-36.18896316,-6.09834840,0.00989331,-0.05139053,-0.02861479,0.00757450,-0.00183357,0.00029911
7.510,-1.88842038,0.24041779,1.65912656,-0.35649317,-0.10288058,-0.13159144,0.06385602,0.01842825,0.02357102,-1.89836700,0.29183110,1.68774524,-0.36406393,-0.10109679,-0.13192435,0.43355319,-36.28659888,-6.18209723,0.43355319,-36.28659888,-6.18209723,0.42723615,-36.20485634,-6.10448610,0.00994662,-0.05141331,-0.02861868,0.00757076,-0.00178379,0.00033291
7.520,-1.89198211,0.23938990,1.65781183,-0.35585279,-0.10269577,-0.13135506,0.06422115,0.01853362,0.02370579,-1.90198186,0.29082553,1.68643411,-0.36341958,-0.10096171,-0.13172162,0.43669890,-36.30217196,-6.18801105,0.43669890,-36.30217196,-6.18801105,0.43039893,-36.22066584,-6.11058426,0.00999975,-0.05143563,-0.02862228,0.00756679,-0.00173406,0.00036656
7.530,-1.89553742,0.23836387,1.65649947,-0.35520875,-0.10250991,-0.13111732,0.06458514,0.01863866,0.02384015,-1.90559013,0.28982136,1.68512506,-0.36277138,-0.10082551,-0.13151742,0.43983590,-36.31765984,-6.19388403,0.43983590,-36.31765984,-6.19388403,0.43355319,-36.23639042,-6.11664481,0.01005271,-0.05145749,-0.02862559,0.00756263,-0.00168440,0.00040010
7.540,-1.89908628,0.23733971,1.65518949,-0.35456109,-0.10232300,-0.13087825,0.06494797,0.01874337,0.02397408,-1.90919176,0.28881860,1.68381811,-0.36211934,-0.10068820,-0.13131178,0.44296343,-36.33306258,-6.19971677,0.44296343,-36.33306258,-6.19971677,0.43669890,-36.25203383,-6.12266362,0.01010548,-0.05147889,-0.02862862,0.00755825,-0.00163480,0.00043353
7.550,-1.90262863,0.23631742,1.65388191,-0.35390980,-0.10213504,-0.13063784,0.06530964,0.01884775,0.02410759,-1.91278672,0.28781725,1.68251327,-0.36146346,-0.10054977,-0.13110472,0.44608283,-36.34838230,-6.20550788,0.44608283,-36.34838230,-6.20550788,0.43983590,-36.26759258,-6.12864226,0.01015809,-0.05149983,-0.02863136,0.00755366,-0.00158527,0.00046688
7.560,-1.90616446,0.23529701,1.65257674,-0.35325490,-0.10194604,-0.13039610,0.06567015,0.01895179,0.02424066,-1.91637497,0.28681734,1.68121057,-0.36080376,-0.10041024,-0.13089627,0.44919262,-36.36361949,-6.21125766,0.44919262,-36.36361949,-6.21125766,0.44296343,-36.28306677,-6.13458132,0.01021051,-0.05152033,-0.02863383,0.00754886,-0.00153580,0.00050017
7.570,-1.90969372,0.23427850,1.65127399,-0.35259640,-0.10175601,-0.13015303,0.06602948,0.01905549,0.02437330,-1.91995647,0.28581886,1.67991000,-0.36014024,-0.10026959,-0.13068643,0.45229341,-36.37877258,-6.21696630,0.45229341,-36.37877258,-6.21696630,0.44608283,-36.29845848,-6.14047941,0.01026275,-0.05154036,-0.02863601,0.00754384,-0.00148642,0.00053340
7.580,-1.91321638,0.23326189,1.64997368,-0.35193431,-0.10156494,-0.12990864,0.06638764,0.01915885,0.02450550,-1.92353118,0.28482184,1.67861158,-0.35947293,-0.10012783,-0.13047525,0.45538483,-36.39384329,-6.22263260,0.45538483,-36.39384329,-6.22263260,0.44919262,-36.31376822,-6.14633682,0.01031480,-0.05155995,-0.02863790,0.00753862,-0.00143711,0.00056661
7.590,-1.91673239,0.23224720,1.64867582,-0.35126865,-0.10137283,-0.12966292,0.06674460,0.01926186,0.02463727,-1.92709906,0.28382627,1.67731533,-0.35880184,-0.09998496,-0.13026272,0.45846740,-36.40882966,-6.22825666,0.45846740,-36.40882966,-6.22825666,0.45229341,-36.32899441,-6.15215372,0.01036667,-0.05157907,-0.02863951,0.00753319,-0.00138787,0.00059980
7.600,-1.92024174,0.23123444,1.64738043,-0.35059942,-0.10117970,-0.12941589,0.06710037,0.01936454,0.02476859,-1.93066009,0.28283218,1.67602125,-0.35812697,-0.09984098,-0.13004887,0.46153989,-36.42373239,-6.23383742,0.46153989,-36.42373239,-6.23383742,0.45538483,-36.34413876,-6.15792894,0.01041835,-0.05159774,-0.02864082,0.00752755,-0.00133872,0.00063298
7.610,-1.92374437,0.23022361,1.64608751,-0.34992665,-0.10098554,-0.12916755,0.06745493,0.01946686,0.02489947,-1.93421421,0.28183958,1.67472937,-0.35744834,-0.09969590,-0.12983370,0.46460321,-36.43855312,-6.23937666,0.46460321,-36.43855312,-6.23937666,0.45846740,-36.35919933,-6.16366256,0.01046984,-0.05161597,-0.02864186,0.00752169,-0.00128964,0.00066615
7.620,-1.92724026,0.22921473,1.64479708,-0.34925033,-0.10079036,-0.12891791,0.06780828,0.01956883,0.02502990,-1.93776140,0.28084846,1.67343969,-0.35676595,-0.09954972,-0.12961723,0.46765675,-36.45329015,-6.24487333,0.46765675,-36.45329015,-6.24487333,0.46153989,-36.37417681,-6.16935352,0.01052114,-0.05163373,-0.02864261,0.00751562,-0.00124064,0.00069932
7.630,-1.93072936,0.22820781,1.64350915,-0.34857048,-0.10059417,-0.12866696,0.06816042,0.01967046,0.02515989,-1.94130161,0.27985886,1.67215223,-0.35607983,-0.09940243,-0.12939944,0.47070107,-36.46794374,-6.25032766,0.47070107,-36.46794374,-6.25032766,0.46460321,-36.38907283,-6.17500362,0.01057225,-0.05165105,-0.02864308,0.00750935,-0.00119174,0.00073248
7.640,-1.93421166,0.22720285,1.64222374,-0.34788712,-0.10039696,-0.12841471,0.06851132,0.01977172,0.02528941,-1.94483482,0.27887077,1.67086700,-0.35538999,-0.09925406,-0.12918035,0.47373471,-36.48251544,-6.25573865,0.47373471,-36.48251544,-6.25573865,0.46765675,-36.40388568,-6.18061179,0.01062316,-0.05166792,-0.02864326,0.00750287,-0.00114290,0.00076564
7.650,-1.93768710,0.22619987,1.64094086,-0.34720026,-0.10019873,-0.12816117,0.06886099,0.01987264,0.02541849,-1.94836097,0.27788421,1.66958402,-0.35469643,-0.09910460,-0.12895996,0.47675886,-36.49700314,-6.26110676,0.47675886,-36.49700314,-6.26110676,0.47070107,-36.41861563,-6.18617828,0.01067387,-0.05168434,-0.02864316,0.00749617,-0.00109413,0.00079879
7.660,-1.94115565,0.22519888,1.63966053,-0.34650991,-0.09999950,-0.12790634,0.06920942,0.01997319,0.02554710,-1.95188005,0.27689918,1.66830328,-0.35399917,-0.09895405,-0.12873825,0.47977320,-36.51140736,-6.26643099,0.47977320,-36.51140736,-6.26643099,0.47373471,-36.43326423,-6.19170208,0.01072440,-0.05170030,-0.02864275,0.00748926,-0.00104545,0.00083191
7.670,-1.94461728,0.22419989,1.63838274,-0.34581608,-0.09979927,-0.12765023,0.06955661,0.02007338,0.02567526,-1.95539200,0.27591571,1.66702482,-0.35329822,-0.09880243,-0.12851523,0.48277744,-36.52572793,-6.27171493,0.48277744,-36.52572793,-6.27171493,0.47675886,-36.44782936,-6.19718368,0.01077472,-0.05171582,-0.02864208,0.00748214,-0.00099684,0.00086500
7.680,-1.94807196,0.22320290,1.63710753,-0.34511878,-0.09959804,-0.12739284,0.06990253,0.02017321,0.02580295,-1.95889680,0.27493379,1.66574864,-0.35259360,-0.09864974,-0.12829089,0.48577128,-36.53996663,-6.27695467,0.48577128,-36.53996663,-6.27695467,0.47977320,-36.46231154,-6.20262206,0.01082484,-0.05173089,-0.02864111,0.00747482,-0.00094830,0.00089805
7.690,-1.95151965,0.22220793,1.63583489,-0.34441803,-0.09939581,-0.12713417,0.07024719,0.02027268,0.02593017,-1.96239440,0.27395344,1.66447476,-0.35188531,-0.09849597,-0.12806521,0.48875479,-36.55412130,-6.28215369,0.48875479,-36.55412130,-6.28215369,0.48277744,-36.47671059,-6.20802084,0.01087475,-0.05174551,-0.02863987,0.00746728,-0.00089984,0.00093104
