t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_model_1,tau_model_2,tau_model_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
9.400,-2.41454689,0.08858262,1.46491879,-0.18727554,-0.05404596,-0.06912856,0.10421225,0.03007468,0.03846761,-2.41924938,0.08019076,1.48096324,-0.19125570,-0.05315272,-0.07511736,0.28337136,-38.37918146,-6.71751843,0.48160955,0.21511083,0.03079173,0.76498092,-38.16407062,-6.68672670,0.76466648,-38.13463200,-6.65012166,0.00470249,0.00839186,-0.01604445,0.00398016,-0.00089324,0.00598880
9.410,-2.41641444,0.08804366,1.46422943,-0.18623334,-0.05374519,-0.06874385,0.10422752,0.03007908,0.03847325,-2.42112003,0.07967239,1.48022529,-0.19020805,-0.05282378,-0.07478666,0.28342529,-38.38122699,-6.71739681,0.48168496,0.21551371,0.03091220,0.76511025,-38.16571328,-6.68648461,0.76483232,-38.13648678,-6.65006286,0.00470559,0.00837127,-0.01599586,0.00397471,-0.00092141,0.00604281
9.420,-2.41827156,0.08750771,1.46354391,-0.18519100,-0.05344438,-0.06835909,0.10424023,0.03008275,0.03847794,-2.42298019,0.07915731,1.47949066,-0.18916014,-0.05249475,-0.07445592,0.28347123,-38.38324280,-6.71726579,0.48175069,0.21590994,0.03103189,0.76522192,-38.16733286,-6.68623390,0.76498092,-38.13831681,-6.64999485,0.00470863,0.00835040,-0.01594675,0.00396914,-0.00094963,0.00609683
9.430,-2.42011826,0.08697477,1.46286225,-0.18414855,-0.05314354,-0.06797430,0.10425037,0.03008568,0.03848168,-2.42482987,0.07864553,1.47875933,-0.18811200,-0.05216561,-0.07412515,0.28350917,-38.38522925,-6.71712553,0.48180572,0.21630083,0.03115113,0.76531489,-38.16892843,-6.68597441,0.76511025,-38.14012417,-6.64991819,0.00471161,0.00832924,-0.01589708,0.00396345,-0.00097793,0.00615085
9.440,-2.42195453,0.08644484,1.46218443,-0.18310600,-0.05284267,-0.06758946,0.10425792,0.03008786,0.03848447,-2.42666905,0.07813704,1.47803131,-0.18706365,-0.05183640,-0.07379435,0.28353906,-38.38718669,-6.71697622,0.48185092,0.21668506,0.03126959,0.76538998,-38.17050162,-6.68570663,0.76522192,-38.14190849,-6.64983292,0.00471452,0.00830780,-0.01584688,0.00395765,-0.00100627,0.00620489
9.450,-2.42378038,0.08591792,1.46151046,-0.18206340,-0.05254179,-0.06720461,0.10426288,0.03008929,0.03848630,-2.42849775,0.07763185,1.47730660,-0.18601511,-0.05150710,-0.07346353,0.28356094,-38.38911543,-6.71681803,0.48188509,0.21706287,0.03138735,0.76544602,-38.17205256,-6.68543069,0.76531489,-38.14366882,-6.64973887,0.00471737,0.00828607,-0.01579614,0.00395171,-0.00103469,0.00625892
9.460,-2.42559580,0.08539401,1.46084034,-0.18102075,-0.05224089,-0.06681974,0.10426525,0.03008997,0.03848717,-2.43031595,0.07712995,1.47658520,-0.18496640,-0.05117774,-0.07313270,0.28357480,-38.39101581,-6.71665113,0.48190922,0.21743464,0.03150449,0.76548403,-38.17358117,-6.68514664,0.76538998,-38.14540679,-6.64963653,0.00472015,0.00826406,-0.01574486,0.00394565,-0.00106315,0.00631296
9.470,-2.42740079,0.08487310,1.46017406,-0.17997810,-0.05193999,-0.06643487,0.10426502,0.03008990,0.03848709,-2.43212366,0.07663135,1.47586710,-0.18391756,-0.05084833,-0.07280185,0.28358065,-38.39288819,-6.71647569,0.48192292,0.21779757,0.03162036,0.76550357,-38.17509062,-6.68485533,0.76544602,-38.14712252,-6.64952602,0.00472287,0.00824175,-0.01569304,0.00393946,-0.00109166,0.00636698
9.480,-2.42919536,0.08435521,1.45951164,-0.17893546,-0.05163909,-0.06605000,0.10426217,0.03008908,0.03848604,-2.43392088,0.07613605,1.47515232,-0.18286860,-0.05051886,-0.07247101,0.28357845,-38.39473282,-6.71629189,0.48192562,0.21815670,0.03173619,0.76550408,-38.17657611,-6.68455570,0.76548403,-38.14881594,-6.64940741,0.00472552,0.00821916,-0.01564068,0.00393314,-0.00112023,0.00642101
9.490,-2.43097950,0.08384032,1.45885306,-0.17789286,-0.05133821,-0.06566515,0.10425671,0.03008751,0.03848402,-2.43570760,0.07564404,1.47444084,-0.18181954,-0.05018936,-0.07214016,0.28356825,-38.39655009,-6.71609988,0.48191793,0.21850688,0.03185071,0.76548618,-38.17804321,-6.68424917,0.76550357,-38.15049019,-6.64928152,0.00472810,0.00819628,-0.01558778,0.00392668,-0.00114885,0.00647501
9.500,-2.43275322,0.08332844,1.45819834,-0.17685034,-0.05103735,-0.06528033,0.10424862,0.03008517,0.03848103,-2.43748383,0.07515532,1.47373267,-0.18077042,-0.04985983,-0.07180932,0.28354999,-38.39834032,-6.71589986,0.48189893,0.21885143,0.03196477,0.76544892,-38.17948889,-6.68393509,0.76550408,-38.15214050,-6.64914731,0.00473061,0.00817312,-0.01553433,0.00392008,-0.00117752,0.00652899
9.510,-2.43451651,0.08281957,1.45754746,-0.17580790,-0.05073651,-0.06489553,0.10423789,0.03008208,0.03847708,-2.43924957,0.07466991,1.47302781,-0.17972125,-0.04953028,-0.07147849,0.28352369,-38.40010380,-6.71569197,0.48186974,0.21918914,0.03207804,0.76539343,-38.18091466,-6.68361393,0.76548618,-38.15377239,-6.64900617,0.00473306,0.00814966,-0.01548035,0.00391335,-0.00120623,0.00658296
9.520,-2.43626938,0.08231371,1.45690043,-0.17476559,-0.05043571,-0.06451079,0.10422453,0.03007822,0.03847214,-2.44100481,0.07418779,1.47232626,-0.17867206,-0.04920072,-0.07114767,0.28348937,-38.40184087,-6.71547639,0.48182932,0.21952036,0.03219063,0.76531869,-38.18232051,-6.68328576,0.76544892,-38.15538287,-6.64885748,0.00473543,0.00812592,-0.01542583,0.00390647,-0.00123499,0.00663688
9.530,-2.43801182,0.08181086,1.45625724,-0.17372342,-0.05013495,-0.06412609,0.10420852,0.03007360,0.03846623,-2.44274957,0.07370896,1.47162802,-0.17762288,-0.04887116,-0.07081688,0.28344700,-38.40355184,-6.71525329,0.48177871,0.21984477,0.03230247,0.76522571,-38.18370706,-6.68295082,0.76539343,-38.15697342,-6.64870168,0.00473775,0.00810190,-0.01537078,0.00389946,-0.00126379,0.00669079
9.540,-2.43974384,0.08131101,1.45561790,-0.17268143,-0.04983424,-0.06374147,0.10418985,0.03006821,0.03845934,-2.44448383,0.07323343,1.47093308,-0.17657372,-0.04854161,-0.07048612,0.28339658,-38.40523706,-6.71502282,0.48171695,0.22016129,0.03241330,0.76511353,-38.18507577,-6.68260952,0.76531869,-38.15854403,-6.64853885,0.00473999,0.00807758,-0.01531518,0.00389229,-0.00129263,0.00674465
9.550,-2.44146545,0.08081417,1.45498241,-0.17163963,-0.04953358,-0.06335691,0.10416851,0.03006205,0.03845146,-2.44620760,0.07276120,1.47024145,-0.17552462,-0.04821208,-0.07015538,0.28333809,-38.40689682,-6.71478516,0.48164357,0.22047203,0.03252364,0.76498166,-38.18642479,-6.68226152,0.76522571,-38.16009532,-6.64836923,0.00474215,0.00805297,-0.01525904,0.00388499,-0.00132150,0.00679847
9.560,-2.44317664,0.08032034,1.45435076,-0.17059806,-0.04923300,-0.06297244,0.10414451,0.03005513,0.03844260,-2.44792089,0.07229226,1.46955312,-0.17447559,-0.04788258,-0.06982469,0.28327157,-38.40853140,-6.71454046,0.48155935,0.22077584,0.03263321,0.76483093,-38.18775556,-6.68190725,0.76511353,-38.16162873,-6.64819322,0.00474425,0.00802808,-0.01520236,0.00387753,-0.00135042,0.00685225
9.570,-2.44487741,0.07982951,1.45372296,-0.16955675,-0.04893248,-0.06258806,0.10411782,0.03004743,0.03843275,-2.44962369,0.07182661,1.46886810,-0.17342667,-0.04755312,-0.06949404,0.28319697,-38.41014118,-6.71428889,0.48146433,0.22107253,0.03274198,0.76466130,-38.18906864,-6.68154691,0.76498166,-38.16314242,-6.64801048,0.00474628,0.00800290,-0.01514514,0.00386992,-0.00137936,0.00690598
9.580,-2.44656777,0.07934169,1.45309900,-0.16851572,-0.04863205,-0.06220379,0.10408845,0.03003895,0.03842191,-2.45131600,0.07136426,1.46818638,-0.17237787,-0.04722371,-0.06916343,0.28311432,-38.41172643,-6.71403061,0.48135798,0.22136270,0.03285009,0.76447230,-38.19036372,-6.68118052,0.76483093,-38.16463782,-6.64782143,0.00474823,0.00797743,-0.01508738,0.00386215,-0.00140834,0.00695964
9.590,-2.44824773,0.07885687,1.45247889,-0.16747499,-0.04833171,-0.06181963,0.10405639,0.03002970,0.03841008,-2.45299783,0.07090519,1.46750797,-0.17132922,-0.04689436,-0.06883288,0.28302362,-38.41328747,-6.71376577,0.48123969,0.22164585,0.03295744,0.76426331,-38.19164161,-6.68080834,0.76466130,-38.16611549,-6.64762629,0.00475010,0.00795168,-0.01502908,0.00385423,-0.00143735,0.00701325
9.600,-2.44991727,0.07837506,1.45186261,-0.16643460,-0.04803146,-0.06143559,0.10402162,0.03001966,0.03839724,-2.45466919,0.07044942,1.46683286,-0.17028075,-0.04656508,-0.06850239,0.28292482,-38.41482460,-6.71349455,0.48111121,0.22192246,0.03306411,0.76403603,-38.19290214,-6.68043044,0.76447230,-38.16757511,-6.64742506,0.00475192,0.00792564,-0.01497025,0.00384615,-0.00146638,0.00706680
9.610,-2.45157642,0.07789624,1.45125017,-0.16539457,-0.04773132,-0.06105169,0.10398415,0.03000885,0.03838341,-2.45633006,0.06999694,1.46616106,-0.16923249,-0.04623587,-0.06817197,0.28281798,-38.41633815,-6.71321708,0.48097027,0.22218988,0.03316952,0.76378825,-38.19414827,-6.68004757,0.76426331,-38.16901748,-6.64721800,0.00475364,0.00789930,-0.01491089,0.00383792,-0.00149545,0.00712028
9.620,-2.45322517,0.07742043,1.45064158,-0.16435492,-0.04743129,-0.06066792,0.10394396,0.02999725,0.03836858,-2.45798047,0.06954774,1.46549255,-0.16818444,-0.04590676,-0.06784161,0.28270304,-38.41782840,-6.71293354,0.48081813,0.22245281,0.03327477,0.76352117,-38.19537560,-6.67965877,0.76403603,-38.17044243,-6.64700517,0.00475530,0.00787269,-0.01485097,0.00382952,-0.00152453,0.00717369
9.630,-2.45486352,0.07694762,1.45003681,-0.16331570,-0.04713138,-0.06028432,0.10390104,0.02998486,0.03835273,-2.45962040,0.06910184,1.46482735,-0.16713666,-0.04557774,-0.06751132,0.28258001,-38.41929567,-6.71264408,0.48065475,0.22270723,0.03337890,0.76323477,-38.19658844,-6.67926518,0.76378825,-38.17185292,-6.64678733,0.00475688,0.00784578,-0.01479054,0.00382096,-0.00155364,0.00722700
9.640,-2.45649148,0.07647780,1.44943589,-0.16227691,-0.04683159,-0.05990087,0.10385540,0.02997169,0.03833588,-2.46124987,0.06865922,1.46416544,-0.16608915,-0.04524883,-0.06718112,0.28244893,-38.42074026,-6.71234885,0.48047983,0.22295448,0.03348226,0.76292876,-38.19778577,-6.67886659,0.76352117,-38.17324454,-6.64656352,0.00475839,0.00781858,-0.01472955,0.00381224,-0.00158276,0.00728025
9.650,-2.45810906,0.07601099,1.44883880,-0.16123860,-0.04653194,-0.05951760,0.10380701,0.02995773,0.03831802,-2.46286887,0.06821988,1.46350683,-0.16504194,-0.04492005,-0.06685100,0.28230973,-38.42216242,-6.71204800,0.48029277,0.22319629,0.03358524,0.76260250,-38.19896613,-6.67846276,0.76323477,-38.17462160,-6.64633487,0.00475981,0.00779111,-0.01466803,0.00380334,-0.00161189,0.00733340
9.660,-2.45971626,0.07554716,1.44824554,-0.16020078,-0.04623244,-0.05913452,0.10375588,0.02994297,0.03829915,-2.46447741,0.06778382,1.46285153,-0.16399506,-0.04459139,-0.06652096,0.28216246,-38.42356255,-6.71174168,0.48009388,0.22342797,0.03368674,0.76225633,-38.20013458,-6.67805494,0.76292876,-38.17598307,-6.64610115,0.00476115,0.00776334,-0.01460599,0.00379428,-0.00164105,0.00738644
9.670,-2.46131308,0.07508634,1.44765611,-0.15916349,-0.04593309,-0.05875162,0.10370199,0.02992742,0.03827926,-2.46607550,0.06735105,1.46219951,-0.16294854,-0.04426287,-0.06619103,0.28200707,-38.42494084,-6.71143005,0.47988358,0.22365517,0.03378810,0.76189065,-38.20128567,-6.67764195,0.76260250,-38.17732748,-6.64586215,0.00476242,0.00773529,-0.01454340,0.00378505,-0.00167022,0.00743941
9.680,-2.46289953,0.07462850,1.44707050,-0.15812675,-0.04563389,-0.05836893,0.10364535,0.02991107,0.03825835,-2.46766314,0.06692156,1.46155080,-0.16190240,-0.04393450,-0.06586119,0.28184361,-38.42629766,-6.71111326,0.47966135,0.22387247,0.03388804,0.76150495,-38.20242519,-6.67722522,0.76225633,-38.17865989,-6.64561910,0.00476361,0.00770694,-0.01448030,0.00377565,-0.00169939,0.00749226
9.690,-2.46447561,0.07417366,1.44648873,-0.15709059,-0.04533487,-0.05798646,0.10358593,0.02989393,0.03823642,-2.46924034,0.06649534,1.46090537,-0.16085666,-0.04360629,-0.06553146,0.28167201,-38.42763324,-6.71079146,0.47942765,0.22408482,0.03398774,0.76109966,-38.20354843,-6.67680371,0.76189065,-38.17997484,-6.64537082,0.00476473,0.00767832,-0.01441664,0.00376607,-0.00172858,0.00754500
9.700,-2.46604134,0.07372180,1.44591077,-0.15605504,-0.04503602,-0.05760421,0.10352374,0.02987598,0.03821346,-2.47080709,0.06607240,1.46026324,-0.15981136,-0.04327825,-0.06520183,0.28149232,-38.42894795,-6.71046478,0.47918117,0.22428731,0.03408604,0.76067349,-38.20466064,-6.67637874,0.76150495,-38.18127813,-6.64511874,0.00476575,0.00764940,-0.01435247,0.00375632,-0.00175777,0.00759762
9.710,-2.46759672,0.07327294,1.44533664,-0.15502013,-0.04473735,-0.05722219,0.10345876,0.02985723,0.03818948,-2.47236341,0.06565273,1.45962441,-0.15876652,-0.04295039,-0.06487232,0.28130450,-38.43024199,-6.71013339,0.47892244,0.22448527,0.03418421,0.76022694,-38.20575672,-6.67594918,0.76109966,-38.18256502,-6.64486181,0.00476669,0.00762021,-0.01428777,0.00374639,-0.00178696,0.00765013
9.720,-2.46914175,0.07282706,1.44476633,-0.15398587,-0.04443888,-0.05684042,0.10339099,0.02983767,0.03816446,-2.47390930,0.06523633,1.45898886,-0.15772217,-0.04262272,-0.06454294,0.28110857,-38.43151571,-6.70979743,0.47865199,0.22467480,0.03428132,0.75976056,-38.20684091,-6.67551611,0.76067349,-38.18384078,-6.64460136,0.00476755,0.00759073,-0.01422253,0.00373630,-0.00181616,0.00770252
9.730,-2.47067644,0.07238416,1.44419983,-0.15295232,-0.04414060,-0.05645891,0.10332042,0.02981730,0.03813841,-2.47544477,0.06482321,1.45835660,-0.15667833,-0.04229526,-0.06421367,0.28090451,-38.43276939,-6.70945703,0.47836919,0.22485590,0.03437736,0.75927370,-38.20791349,-6.67507966,0.76022694,-38.18510029,-6.64433624,0.00476833,0.00756095,-0.01415677,0.00372601,-0.00184534,0.00775476
9.740,-2.47220080,0.07194424,1.44363715,-0.15191948,-0.04384253,-0.05607766,0.10324705,0.02979613,0.03811133,-2.47696982,0.06441334,1.45772763,-0.15563502,-0.04196800,-0.06388454,0.28069234,-38.43400329,-6.70911234,0.47807401,0.22502973,0.03447264,0.75876635,-38.20897356,-6.67463970,0.75976056,-38.18634779,-6.64406754,0.00476902,0.00753090,-0.01409048,0.00371554,-0.00187453,0.00780688
9.750,-2.47371483,0.07150731,1.44307828,-0.15088738,-0.04354468,-0.05569669,0.10317086,0.02977414,0.03808320,-2.47848446,0.06400674,1.45710194,-0.15459229,-0.04164097,-0.06355554,0.28047201,-38.43521769,-6.70876351,0.47776705,0.22519762,0.03456746,0.75823907,-38.21002006,-6.67419605,0.75927370,-38.18758356,-6.64379539,0.00476963,0.00750057,-0.01402366,0.00370491,-0.00190371,0.00785885
9.760,-2.47521855,0.07107335,1.44252321,-0.14985607,-0.04324705,-0.05531600,0.10309185,0.02975134,0.03805404,-2.47998870,0.06360341,1.45647954,-0.15355015,-0.04131417,-0.06322669,0.28024356,-38.43641288,-6.70841067,0.47744691,0.22535622,0.03466102,0.75769047,-38.21105666,-6.67374965,0.75876635,-38.18880667,-6.64351964,0.00477015,0.00746994,-0.01395633,0.00369408,-0.00193288,0.00791069
9.770,-2.47671195,0.07064236,1.44197196,-0.14882556,-0.04294966,-0.05493561,0.10301001,0.02972772,0.03802383,-2.48148254,0.06320333,1.45586042,-0.15250862,-0.04098762,-0.06289797,0.28000696,-38.43758917,-6.70805397,0.47711514,0.22550741,0.03475379,0.75712209,-38.21208176,-6.67330018,0.75823907,-38.19001609,-6.64324014,0.00477059,0.00743903,-0.01388846,0.00368306,-0.00196204,0.00796236
9.780,-2.47819506,0.07021435,1.44142450,-0.14779588,-0.04265250,-0.05455553,0.10292533,0.02970328,0.03799257,-2.48296599,0.06280650,1.45524459,-0.15146775,-0.04066132,-0.06256941,0.27976219,-38.43874678,-6.70769354,0.47677001,0.22565139,0.03484580,0.75653220,-38.21309539,-6.67284775,0.75769047,-38.19121545,-6.64295779,0.00477093,0.00740785,-0.01382009,0.00367187,-0.00199118,0.00801388
9.790,-2.47966787,0.06978931,1.44088085,-0.14676706,-0.04235559,-0.05417576,0.10283781,0.02967803,0.03796027,-2.48443906,0.06241293,1.45463203,-0.15042755,-0.04033529,-0.06224101,0.27950929,-38.43988600,-6.70732952,0.47641284,0.22578860,0.03493716,0.75592212,-38.21409740,-6.67239236,0.75712209,-38.19240317,-6.64267229,0.00477119,0.00737638,-0.01375118,0.00366049,-0.00202030,0.00806525
9.800,-2.48113040,0.06936724,1.44034099,-0.14573913,-0.04205894,-0.05379632,0.10274744,0.02965195,0.03792691,-2.48590176,0.06202261,1.45402275,-0.14938806,-0.04000953,-0.06191276,0.27924823,-38.44100711,-6.70696205,0.47604268,0.22591799,0.03502764,0.75529091,-38.21508912,-6.67193441,0.75653220,-38.19357927,-6.64238373,0.00477136,0.00734463,-0.01368176,0.00364893,-0.00204941,0.00811644
9.810,-2.48258266,0.06894813,1.43980492,-0.14471212,-0.04176256,-0.05341723,0.10265421,0.02962504,0.03789249,-2.48735409,0.06163553,1.45341674,-0.14834929,-0.03968406,-0.06158468,0.27897900,-38.44211041,-6.70659126,0.47565932,0.22603846,0.03511695,0.75463832,-38.21607195,-6.67147431,0.75592212,-38.19474358,-6.64209214,0.00477143,0.00731260,-0.01361182,0.00363717,-0.00207850,0.00816745
9.820,-2.48402465,0.06853199,1.43927264,-0.14368606,-0.04146645,-0.05303848,0.10255811,0.02959731,0.03785702,-2.48879606,0.06125170,1.45281401,-0.14731128,-0.03935888,-0.06125677,0.27870159,-38.44319611,-6.70621728,0.47526351,0.22615266,0.03520574,0.75396510,-38.21704345,-6.67101154,0.75529091,-38.19589744,-6.64179789,0.00477141,0.00728029,-0.01354137,0.00362522,-0.00210757,0.00821829
9.830,-2.48545638,0.06811880,1.43874415,-0.14266097,-0.04117061,-0.05266009,0.10245913,0.02956874,0.03782049,-2.49022768,0.06087110,1.45221455,-0.14627406,-0.03903401,-0.06092903,0.27841599,-38.44426455,-6.70584025,0.47485514,0.22625804,0.03529341,0.75327112,-38.21800650,-6.67054684,0.75463832,-38.19704225,-6.64150139,0.00477130,0.00724770,-0.01347040,0.00361309,-0.00213660,0.00826894
9.840,-2.48687787,0.06770858,1.43821944,-0.14163688,-0.04087507,-0.05228207,0.10235728,0.02953935,0.03778289,-2.49164897,0.06049375,1.45161837,-0.14523765,-0.03870947,-0.06060148,0.27812223,-38.44531589,-6.70546030,0.47443344,0.22635751,0.03538065,0.75255568,-38.21895838,-6.67007965,0.75396510,-38.19817554,-6.64120213,0.00477110,0.00721483,-0.01339893,0.00360077,-0.00216560,0.00831941
9.850,-2.48828912,0.06730130,1.43769850,-0.14061383,-0.04057983,-0.05190443,0.10225253,0.02950912,0.03774422,-2.49305992,0.06011962,1.45102545,-0.14420208,-0.03838525,-0.06027411,0.27782026,-38.44635051,-6.70507755,0.47399892,0.22644620,0.03546628,0.75181918,-38.21990431,-6.66961127,0.75327112,-38.19930021,-6.64090083,0.00477080,0.00718168,-0.01332695,0.00358825,-0.00219458,0.00836968
9.860,-2.48969015,0.06689698,1.43718135,-0.13959184,-0.04028489,-0.05152719,0.10214489,0.02947806,0.03770449,-2.49446056,0.05974872,1.45043579,-0.14316738,-0.03806137,-0.05994693,0.27751011,-38.44736859,-6.70469215,0.47355094,0.22652983,0.03555170,0.75106105,-38.22083876,-6.66914044,0.75255568,-38.20041351,-6.64059696,0.00477041,0.00714826,-0.01325444,0.00357554,-0.00222352,0.00841974
9.870,-2.49108097,0.06649560,1.43666796,-0.13857094,-0.03999027,-0.05115035,0.10203434,0.02944615,0.03766368,-2.49585088,0.05938105,1.44984940,-0.14213358,-0.03773785,-0.05961995,0.27719175,-38.44837045,-6.70430420,0.47308941,0.22660341,0.03563571,0.75028116,-38.22176704,-6.66866850,0.75181918,-38.20152068,-6.64029177,0.00476991,0.00711455,-0.01318144,0.00356264,-0.00225242,0.00846960
9.880,-2.49246157,0.06609717,1.43615834,-0.13755116,-0.03969597,-0.05077392,0.10192088,0.02941341,0.03762180,-2.49723090,0.05901660,1.44926627,-0.14110071,-0.03741468,-0.05929317,0.27686518,-38.44935628,-6.70391385,0.47261602,0.22667039,0.03571911,0.74948120,-38.22268589,-6.66819474,0.75106105,-38.20261617,-6.63998403,0.00476933,0.00708057,-0.01310793,0.00354955,-0.00228129,0.00851925
9.890,-2.49383199,0.06570168,1.43565248,-0.13653254,-0.03940201,-0.05039792,0.10180451,0.02937982,0.03757884,-2.49860063,0.05865536,1.44868641,-0.14006879,-0.03709189,-0.05896659,0.27653042,-38.45032639,-6.70352122,0.47212826,0.22672886,0.03580146,0.74865868,-38.22359753,-6.66771975,0.75028116,-38.20370528,-6.63967507,0.00476864,0.00704632,-0.01303393,0.00353625,-0.00231012,0.00856867
9.900,-2.49519223,0.06530913,1.43515038,-0.13551508,-0.03910838,-0.05002235,0.10168520,0.02934539,0.03753481,-2.49996008,0.05829734,1.44810979,-0.13903785,-0.03676949,-0.05864022,0.27618740,-38.45128099,-6.70312642,0.47162732,0.22678010,0.03588308,0.74781472,-38.22450090,-6.66724334,0.74948120,-38.20478475,-6.63936418,0.00476785,0.00701179,-0.01295941,0.00352277,-0.00233889,0.00861787
9.910,-2.49654230,0.06491951,1.43465203,-0.13449884,-0.03881510,-0.04964722,0.10156296,0.02931012,0.03748968,-2.50130926,0.05794253,1.44753644,-0.13800793,-0.03644748,-0.05831407,0.27583617,-38.45222037,-6.70272958,0.47111294,0.22682236,0.03596353,0.74694911,-38.22539801,-6.66676605,0.74865868,-38.20585680,-6.63905194,0.00476696,0.00697698,-0.01288441,0.00350909,-0.00236762,0.00866685
9.920,-2.49788221,0.06453283,1.43415743,-0.13348383,-0.03852218,-0.04927256,0.10143778,0.02927399,0.03744347,-2.50264818,0.05759092,1.44696634,-0.13697904,-0.03612588,-0.05798814,0.27547671,-38.45314475,-6.70233084,0.47058551,0.22685804,0.03604339,0.74606223,-38.22628671,-6.66628745,0.74781472,-38.20692036,-6.63873817,0.00476597,0.00694191,-0.01280891,0.00349521,-0.00239630,0.00871558
9.930,-2.49921198,0.06414907,1.43366658,-0.13247010,-0.03822962,-0.04889836,0.10130965,0.02923701,0.03739618,-2.50397686,0.05724250,1.44639948,-0.13595123,-0.03580469,-0.05766243,0.27510901,-38.45405441,-6.70193030,0.47004406,0.22688504,0.03612218,0.74515307,-38.22716937,-6.66580812,0.74694911,-38.20797744,-6.63842339,0.00476488,0.00690657,-0.01273290,0.00348113,-0.00242493,0.00876407
9.940,-2.50053162,0.06376823,1.43317946,-0.13145765,-0.03793744,-0.04852464,0.10117856,0.02919918,0.03734779,-2.50529531,0.05689729,1.44583588,-0.13492452,-0.03548394,-0.05733696,0.27473304,-38.45494958,-6.70152807,0.46948911,0.22690250,0.03619966,0.74422216,-38.22804708,-6.66532841,0.74606223,-38.20902587,-6.63810718,0.00476369,0.00687094,-0.01265642,0.00346687,-0.00245350,0.00881232
9.950,-2.50184114,0.06339032,1.43269608,-0.13044653,-0.03764564,-0.04815141,0.10104450,0.02916049,0.03729831,-2.50660353,0.05655526,1.44527552,-0.13389893,-0.03516362,-0.05701171,0.27434881,-38.45583048,-6.70112429,0.46892069,0.22691399,0.03627670,0.74326950,-38.22891649,-6.66484760,0.74515307,-38.21006802,-6.63779012,0.00476239,0.00683506,-0.01257944,0.00345240,-0.00248202,0.00886030
9.960,-2.50314055,0.06301532,1.43221643,-0.12943677,-0.03735424,-0.04777867,0.10090748,0.02912095,0.03724773,-2.50790154,0.05621642,1.44471840,-0.13287451,-0.03484376,-0.05668671,0.27395634,-38.45669737,-6.70071907,0.46833892,0.22691631,0.03635253,0.74229527,-38.22978106,-6.66436654,0.74422216,-38.21110499,-6.63747255,0.00476099,0.00679890,-0.01250197,0.00343774,-0.00251048,0.00890804
9.970,-2.50442988,0.06264323,1.43174051,-0.12842839,-0.03706323,-0.04740645,0.10076747,0.02908055,0.03719605,-2.50918936,0.05588076,1.44416452,-0.13185127,-0.03452436,-0.05636196,0.27355558,-38.45755051,-6.70031252,0.46774257,0.22691062,0.03642745,0.74129814,-38.23063989,-6.66388508,0.74326950,-38.21213341,-6.63715375,0.00475948,0.00676247,-0.01242401,0.00342288,-0.00253887,0.00895551
9.980,-2.50570912,0.06227405,1.43126830,-0.12742143,-0.03677263,-0.04703476,0.10062448,0.02903928,0.03714326,-2.51046699,0.05554827,1.44361388,-0.13082924,-0.03420544,-0.05603745,0.27314655,-38.45839013,-6.69990476,0.46713343,0.22689625,0.03650125,0.74027998,-38.23149387,-6.66340351,0.74229527,-38.21315673,-6.63683457,0.00475787,0.00672578,-0.01234558,0.00340781,-0.00256719,0.00900269
9.990,-2.50697831,0.06190778,1.43079981,-0.12641591,-0.03648245,-0.04666359,0.10047849,0.02899715,0.03708937,-2.51173445,0.05521895,1.44306648,-0.12980847,-0.03388700,-0.05571320,0.27272922,-38.45921642,-6.69949591,0.46650949,0.22687517,0.03657444,0.73923872,-38.23234126,-6.66292146,0.74129814,-38.21417405,-6.63651485,0.00475614,0.00668883,-0.01226667,0.00339256,-0.00259545,0.00904961
10.000,-2.50823745,0.06154440,1.43033503,-0.12541187,-0.03619269,-0.04629297,0.10032950,0.02895415,0.03703438,-2.51299175,0.05489280,1.44252231,-0.12878897,-0.03356906,-0.05538921,0.27230360,-38.46002969,-6.69908606,0.46587169,0.22684437,0.03664630,0.73817529,-38.23318532,-6.66243976,0.74027998,-38.21518626,-6.63619489,0.00475430,0.00665160,-0.01218728,0.00337710,-0.00262363,0.00909624
10.010,-2.50948655,0.06118392,1.42987395,-0.12440933,-0.03590337,-0.04592291,0.10017750,0.02891028,0.03697827,-2.51423892,0.05456981,1.44198136,-0.12777077,-0.03325163,-0.05506549,0.27186968,-38.46083012,-6.69867533,0.46522055,0.22680569,0.03671724,0.73709023,-38.23402444,-6.66195809,0.73923872,-38.21619159,-6.63587430,0.00475237,0.00661411,-0.01210741,0.00336144,-0.00265174,0.00914258
10.020,-2.51072564,0.06082633,1.42941657,-0.12340833,-0.03561449,-0.04555341,0.10002248,0.02886555,0.03692105,-2.51547595,0.05424997,1.44144365,-0.12675391,-0.03293471,-0.05474204,0.27142744,-38.46161794,-6.69826384,0.46455468,0.22675879,0.03678720,0.73598212,-38.23485915,-6.66147663,0.73817529,-38.21719333,-6.63555392,0.00475031,0.00657636,-0.01202708,0.00334558,-0.00267978,0.00918863
