t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
11.370,1.10498165,0.40248373,3.03450006,0.15911552,-0.05513904,0.09767487,-0.00888632,0.00307942,-0.00545497,1.10676936,0.41789316,3.02586424,0.16000257,-0.05465844,0.09719909,-0.05205880,-26.75236648,2.05609833,-0.05205880,-26.75236648,2.05609833,-0.05125770,-26.71554092,2.00223509,-0.00178771,-0.01540943,0.00863582,-0.00088705,-0.00048060,0.00047578
11.380,1.10657236,0.40193250,3.03547653,0.15902634,-0.05510814,0.09762013,-0.00894867,0.00310103,-0.00549324,1.10836586,0.41734755,3.02683419,0.15991459,-0.05463401,0.09714809,-0.05245897,-26.75711620,2.05876343,-0.05245897,-26.75711620,2.05876343,-0.05165848,-26.72032425,2.00493123,-0.00179350,-0.01541505,0.00864234,-0.00088825,-0.00047413,0.00047204
11.390,1.10816217,0.40138157,3.03645246,0.15893655,-0.05507702,0.09756501,-0.00901097,0.00312261,-0.00553149,1.10996147,0.41680220,3.02780361,0.15982598,-0.05460936,0.09709671,-0.05285894,-26.76185779,2.06142757,-0.05285894,-26.76185779,2.06142757,-0.05205880,-26.72509877,2.00762704,-0.00179930,-0.01542063,0.00864885,-0.00088943,-0.00046766,0.00046830
11.400,1.10975109,0.40083096,3.03742783,0.15884612,-0.05504569,0.09750950,-0.00907322,0.00314418,-0.00556970,1.11155616,0.41625710,3.02877251,0.15973675,-0.05458450,0.09704495,-0.05325827,-26.76658806,2.06408825,-0.05325827,-26.76658806,2.06408825,-0.05245897,-26.72986125,2.01031859,-0.00180507,-0.01542614,0.00865532,-0.00089063,-0.00046119,0.00046455
11.410,1.11133909,0.40028066,3.03840265,0.15875508,-0.05501414,0.09745361,-0.00913541,0.00316574,-0.00560787,1.11314993,0.41571226,3.02974087,0.15964688,-0.05455942,0.09699282,-0.05365778,-26.77130904,2.06674761,-0.05365778,-26.77130904,2.06674761,-0.05285894,-26.73461571,2.01300936,-0.00181084,-0.01543160,0.00866178,-0.00089180,-0.00045472,0.00046079
11.420,1.11292618,0.39973067,3.03937690,0.15866342,-0.05498237,0.09739734,-0.00919754,0.00318727,-0.00564602,1.11474278,0.41516768,3.03070870,0.15955639,-0.05453412,0.09694031,-0.05405679,-26.77602117,2.06940322,-0.05405679,-26.77602117,2.06940322,-0.05325827,-26.73935895,2.01569687,-0.00181660,-0.01543701,0.00866820,-0.00089297,-0.00044825,0.00045703
11.430,1.11451236,0.39918101,3.04035059,0.15857113,-0.05495039,0.09734069,-0.00925962,0.00320878,-0.00568412,1.11633470,0.41462335,3.03167599,0.15946527,-0.05450860,0.09688742,-0.05445512,-26.78072120,2.07205712,-0.05445512,-26.78072120,2.07205712,-0.05365778,-26.74409301,2.01838324,-0.00182234,-0.01544234,0.00867460,-0.00089414,-0.00044179,0.00045327
11.440,1.11609761,0.39863167,3.04132371,0.15847822,-0.05491820,0.09728366,-0.00932164,0.00323027,-0.00572219,1.11792568,0.41407930,3.03264273,0.15937352,-0.05448287,0.09683415,-0.05485333,-26.78541153,2.07470841,-0.05485333,-26.78541153,2.07470841,-0.05405679,-26.74881833,2.02106605,-0.00182807,-0.01544763,0.00868098,-0.00089530,-0.00043533,0.00044951
11.450,1.11768192,0.39808265,3.04229626,0.15838470,-0.05488579,0.09722625,-0.00938360,0.00325174,-0.00576023,1.11951572,0.41353551,3.03360893,0.15928115,-0.05445692,0.09678050,-0.05525150,-26.79009225,2.07735764,-0.05525150,-26.79009225,2.07735764,-0.05445512,-26.75353166,2.02374735,-0.00183380,-0.01545286,0.00868733,-0.00089645,-0.00042887,0.00044575
11.460,1.11926530,0.39753395,3.04326824,0.15829055,-0.05485316,0.09716846,-0.00944551,0.00327320,-0.00579823,1.12110481,0.41299198,3.03457457,0.15918815,-0.05443076,0.09672647,-0.05564906,-26.79476378,2.08000539,-0.05564906,-26.79476378,2.08000539,-0.05485333,-26.75823540,2.02642622,-0.00183951,-0.01545803,0.00869367,-0.00089760,-0.00042240,0.00044199
11.470,1.12084773,0.39698558,3.04423963,0.15819579,-0.05482032,0.09711029,-0.00950736,0.00329463,-0.00583620,1.12269295,0.41244873,3.03553966,0.15909453,-0.05440438,0.09667206,-0.05604648,-26.79942489,2.08264920,-0.05604648,-26.79942489,2.08264920,-0.05525150,-26.76292963,2.02910322,-0.00184522,-0.01546315,0.00869997,-0.00089874,-0.00041594,0.00043823
11.480,1.12242921,0.39643755,3.04521044,0.15810041,-0.05478727,0.09705173,-0.00956915,0.00331604,-0.00587413,1.12428012,0.41190575,3.03650419,0.15900028,-0.05437778,0.09661728,-0.05644356,-26.80407395,2.08529100,-0.05644356,-26.80407395,2.08529100,-0.05564906,-26.76761479,2.03177892,-0.00185091,-0.01546820,0.00870625,-0.00089987,-0.00040949,0.00043445
11.490,1.12400974,0.39588984,3.04618066,0.15800441,-0.05475400,0.09699280,-0.00963088,0.00333743,-0.00591202,1.12586633,0.41136305,3.03746816,0.15890541,-0.05435097,0.09656212,-0.05684000,-26.80871502,2.08793005,-0.05684000,-26.80871502,2.08793005,-0.05604648,-26.77228962,2.03445089,-0.00185659,-0.01547321,0.00871250,-0.00090100,-0.00040303,0.00043068
11.500,1.12558930,0.39534247,3.04715030,0.15790779,-0.05472052,0.09693349,-0.00969255,0.00335880,-0.00594988,1.12745157,0.41082062,3.03843155,0.15880991,-0.05432394,0.09650658,-0.05723649,-26.81334492,2.09056833,-0.05723649,-26.81334492,2.09056833,-0.05644356,-26.77695252,2.03712101,-0.00186227,-0.01547815,0.00871875,-0.00090212,-0.00039658,0.00042691
11.510,1.12716789,0.39479543,3.04811933,0.15781055,-0.05468683,0.09687381,-0.00975416,0.00338016,-0.00598770,1.12903582,0.41027847,3.03939438,0.15871380,-0.05429670,0.09645067,-0.05763273,-26.81796603,2.09320201,-0.05763273,-26.81796603,2.09320201,-0.05684000,-26.78160754,2.03978859,-0.00186793,-0.01548304,0.00872495,-0.00090325,-0.00039013,0.00042314
11.520,1.12874551,0.39424873,3.04908777,0.15771270,-0.05465292,0.09681374,-0.00981571,0.00340149,-0.00602549,1.13061909,0.40973660,3.04035664,0.15861706,-0.05426924,0.09639438,-0.05802831,-26.82257641,2.09583439,-0.05802831,-26.82257641,2.09583439,-0.05723649,-26.78625149,2.04245558,-0.00187358,-0.01548787,0.00873113,-0.00090436,-0.00038368,0.00041936
11.530,1.13032214,0.39370237,3.05005561,0.15761424,-0.05461880,0.09675330,-0.00987721,0.00342279,-0.00606324,1.13220137,0.40919501,3.04131832,0.15851969,-0.05424156,0.09633771,-0.05842390,-26.82717682,2.09846476,-0.05842390,-26.82717682,2.09846476,-0.05763273,-26.79088676,2.04511816,-0.00187923,-0.01549264,0.00873729,-0.00090545,-0.00037724,0.00041559
11.540,1.13189779,0.39315636,3.05102284,0.15751516,-0.05458446,0.09669248,-0.00993864,0.00344408,-0.00610095,1.13378264,0.40865371,3.04227941,0.15842171,-0.05421367,0.09628067,-0.05881884,-26.83176532,2.10109206,-0.05881884,-26.83176532,2.10109206,-0.05802831,-26.79551141,2.04777962,-0.00188485,-0.01549735,0.00874343,-0.00090655,-0.00037079,0.00041181
11.550,1.13347244,0.39261068,3.05198945,0.15741547,-0.05454991,0.09663128,-0.01000001,0.00346535,-0.00613862,1.13536292,0.40811270,3.04323992,0.15832311,-0.05418556,0.09622326,-0.05921369,-26.83634664,2.10371530,-0.05921369,-26.83634664,2.10371530,-0.05842390,-26.80012620,2.05043925,-0.00189048,-0.01550202,0.00874953,-0.00090764,-0.00036435,0.00040802
11.560,1.13504610,0.39206536,3.05295546,0.15731516,-0.05451515,0.09656970,-0.01006132,0.00348660,-0.00617625,1.13694218,0.40757198,3.04419984,0.15822389,-0.05415724,0.09616547,-0.05960778,-26.84091524,2.10633805,-0.05960778,-26.84091524,2.10633805,-0.05881884,-26.80472918,2.05309600,-0.00189608,-0.01550662,0.00875562,-0.00090873,-0.00035791,0.00040423
11.570,1.13661874,0.39152038,3.05392085,0.15721424,-0.05448018,0.09650775,-0.01012257,0.00350782,-0.00621385,1.13852042,0.40703155,3.04515917,0.15812404,-0.05412871,0.09610731,-0.06000218,-26.84547551,2.10895803,-0.06000218,-26.84547551,2.10895803,-0.05921369,-26.80932509,2.05574889,-0.00190168,-0.01551117,0.00876168,-0.00090980,-0.00035147,0.00040044
11.580,1.13819038,0.39097575,3.05488561,0.15711271,-0.05444500,0.09644543,-0.01018375,0.00352902,-0.00625141,1.14009765,0.40649141,3.04611790,0.15802358,-0.05409996,0.09604877,-0.06039559,-26.85002588,2.11157424,-0.06039559,-26.85002588,2.11157424,-0.05960778,-26.81390838,2.05840147,-0.00190727,-0.01551566,0.00876771,-0.00091087,-0.00034504,0.00039666
11.590,1.13976100,0.39043148,3.05584976,0.15701057,-0.05440960,0.09638272,-0.01024487,0.00355020,-0.00628893,1.14167384,0.40595157,3.04707603,0.15792250,-0.05407099,0.09598986,-0.06078871,-26.85456438,2.11419003,-0.06078871,-26.85456438,2.11419003,-0.06000218,-26.81848346,2.06105146,-0.00191284,-0.01552009,0.00877373,-0.00091193,-0.00033861,0.00039286
11.600,1.14133059,0.38988756,3.05681327,0.15690781,-0.05437399,0.09631965,-0.01030593,0.00357136,-0.00632641,1.14324900,0.40541203,3.04803356,0.15782081,-0.05404181,0.09593058,-0.06118187,-26.85909377,2.11680178,-0.06118187,-26.85909377,2.11680178,-0.06039559,-26.82304874,2.06369788,-0.00191841,-0.01552447,0.00877971,-0.00091300,-0.00033218,0.00038907
11.610,1.14289915,0.38934400,3.05777615,0.15680445,-0.05433818,0.09625620,-0.01036693,0.00359250,-0.00636386,1.14482311,0.40487279,3.04899048,0.15771850,-0.05401242,0.09587092,-0.06157451,-26.86361281,2.11941128,-0.06157451,-26.86361281,2.11941128,-0.06078871,-26.82760226,2.06634405,-0.00192396,-0.01552879,0.00878567,-0.00091405,-0.00032576,0.00038528
11.620,1.14446668,0.38880080,3.05873839,0.15670047,-0.05430214,0.09619237,-0.01042786,0.00361361,-0.00640126,1.14639618,0.40433385,3.04994679,0.15761557,-0.05398281,0.09581090,-0.06196658,-26.86812086,2.12201760,-0.06196658,-26.86812086,2.12201760,-0.06118187,-26.83214678,2.06898637,-0.00192950,-0.01553305,0.00879160,-0.00091510,-0.00031933,0.00038147
11.630,1.14603316,0.38825796,3.05969999,0.15659589,-0.05426590,0.09612817,-0.01048873,0.00363471,-0.00643862,1.14796819,0.40379521,3.05090248,0.15751202,-0.05395299,0.09575050,-0.06235854,-26.87261938,2.12462139,-0.06235854,-26.87261938,2.12462139,-0.06157451,-26.83668105,2.07162663,-0.00193503,-0.01553725,0.00879751,-0.00091613,-0.00031291,0.00037767
11.640,1.14759859,0.38771548,3.06066095,0.15649070,-0.05422945,0.09606360,-0.01054953,0.00365578,-0.00647595,1.14953915,0.40325688,3.05185756,0.15740786,-0.05392295,0.09568973,-0.06275021,-26.87710844,2.12722323,-0.06275021,-26.87710844,2.12722323,-0.06196658,-26.84120444,2.07426390,-0.00194056,-0.01554140,0.00880339,-0.00091716,-0.00030650,0.00037387
11.650,1.14916297,0.38717337,3.06162126,0.15638490,-0.05419279,0.09599865,-0.01061027,0.00367683,-0.00651323,1.15110903,0.40271886,3.05281201,0.15730309,-0.05389270,0.09562858,-0.06314129,-26.88158647,2.12982208,-0.06314129,-26.88158647,2.12982208,-0.06235854,-26.84571840,2.07689882,-0.00194606,-0.01554549,0.00880925,-0.00091819,-0.00030009,0.00037007
11.660,1.15072629,0.38663163,3.06258092,0.15627849,-0.05415591,0.09593333,-0.01067094,0.00369785,-0.00655048,1.15267785,0.40218115,3.05376583,0.15719770,-0.05386224,0.09556706,-0.06353199,-26.88605350,2.13241859,-0.06353199,-26.88605350,2.13241859,-0.06275021,-26.85022302,2.07953197,-0.00195156,-0.01554952,0.00881509,-0.00091921,-0.00029367,0.00036627
11.670,1.15228854,0.38609025,3.06353993,0.15617148,-0.05411883,0.09586764,-0.01073155,0.00371885,-0.00658768,1.15424559,0.40164376,3.05471903,0.15709170,-0.05383156,0.09550517,-0.06392237,-26.89051265,2.13501330,-0.06392237,-26.89051265,2.13501330,-0.06314129,-26.85471670,2.08216233,-0.00195705,-0.01555351,0.00882090,-0.00092022,-0.00028727,0.00036247
11.680,1.15384971,0.38554925,3.06449828,0.15606386,-0.05408154,0.09580158,-0.01079209,0.00373983,-0.00662485,1.15581224,0.40110668,3.05567159,0.15698509,-0.05380067,0.09544291,-0.06431278,-26.89495998,2.13760526,-0.06431278,-26.89495998,2.13760526,-0.06353199,-26.85919950,2.08479052,-0.00196253,-0.01555743,0.00882669,-0.00092123,-0.00028087,0.00035867
11.690,1.15540981,0.38500862,3.06545596,0.15595564,-0.05404403,0.09573515,-0.01085256,0.00376079,-0.00666197,1.15737780,0.40056992,3.05662351,0.15687787,-0.05376956,0.09538028,-0.06470228,-26.89939752,2.14019348,-0.06470228,-26.89939752,2.14019348,-0.06392237,-26.86367452,2.08741710,-0.00196799,-0.01556130,0.00883245,-0.00092223,-0.00027447,0.00035487
11.700,1.15696883,0.38446837,3.06641298,0.15584681,-0.05400632,0.09566834,-0.01091297,0.00378172,-0.00669905,1.15894227,0.40003347,3.05757480,0.15677003,-0.05373825,0.09531728,-0.06509120,-26.90382437,2.14277987,-0.06509120,-26.90382437,2.14277987,-0.06431278,-26.86813783,2.09004112,-0.00197344,-0.01556510,0.00883818,-0.00092322,-0.00026807,0.00035106
11.710,1.15852675,0.38392850,3.06736932,0.15573738,-0.05396840,0.09560117,-0.01097331,0.00380263,-0.00673609,1.16050563,0.39949735,3.05852543,0.15666159,-0.05370672,0.09525391,-0.06548012,-26.90824058,2.14536219,-0.06548012,-26.90824058,2.14536219,-0.06470228,-26.87259146,2.09266157,-0.00197888,-0.01556885,0.00884389,-0.00092421,-0.00026168,0.00034726
11.720,1.16008357,0.38338901,3.06832500,0.15562735,-0.05393027,0.09553362,-0.01103358,0.00382352,-0.00677309,1.16206788,0.39896155,3.05947542,0.15655253,-0.05367497,0.09519018,-0.06586875,-26.91264657,2.14794379,-0.06586875,-26.91264657,2.14794379,-0.06509120,-26.87703449,2.09528038,-0.00198431,-0.01557254,0.00884958,-0.00092518,-0.00025530,0.00034344
11.730,1.16163929,0.38284989,3.06928000,0.15551671,-0.05389193,0.09546570,-0.01109378,0.00384438,-0.00681004,1.16362902,0.39842608,3.06042476,0.15644287,-0.05364302,0.09512607,-0.06625691,-26.91704478,2.15052237,-0.06625691,-26.91704478,2.15052237,-0.06548012,-26.88146701,2.09789531,-0.00198973,-0.01557619,0.00885524,-0.00092616,-0.00024891,0.00033963
11.740,1.16319390,0.38231117,3.07023431,0.15540547,-0.05385338,0.09539742,-0.01115392,0.00386522,-0.00684696,1.16518904,0.39789094,3.06137344,0.15633260,-0.05361085,0.09506160,-0.06664469,-26.92142959,2.15309701,-0.06664469,-26.92142959,2.15309701,-0.06586875,-26.88588940,2.10050970,-0.00199514,-0.01557977,0.00886087,-0.00092713,-0.00024253,0.00033582
11.750,1.16474740,0.38177283,3.07118794,0.15529363,-0.05381463,0.09532876,-0.01121398,0.00388603,-0.00688383,1.16674793,0.39735613,3.06232147,0.15622172,-0.05357847,0.09499676,-0.06703179,-26.92580572,2.15566955,-0.06703179,-26.92580572,2.15566955,-0.06625691,-26.89030411,2.10312125,-0.00200053,-0.01558330,0.00886647,-0.00092809,-0.00023616,0.00033200
11.760,1.16629977,0.38123488,3.07214089,0.15518119,-0.05377566,0.09525974,-0.01127398,0.00390682,-0.00692066,1.16830569,0.39682165,3.06326882,0.15611023,-0.05354588,0.09493155,-0.06741892,-26.93017092,2.15824075,-0.06741892,-26.93017092,2.15824075,-0.06664469,-26.89470554,2.10572905,-0.00200592,-0.01558677,0.00887207,-0.00092904,-0.00022978,0.00032819
11.770,1.16785102,0.38069731,3.07309314,0.15506815,-0.05373649,0.09519035,-0.01133391,0.00392759,-0.00695745,1.16986231,0.39628750,3.06421552,0.15599814,-0.05351307,0.09486598,-0.06780527,-26.93452829,2.16080808,-0.06780527,-26.93452829,2.16080808,-0.06703179,-26.89909839,2.10833492,-0.00201129,-0.01559019,0.00887762,-0.00092999,-0.00022342,0.00032437
11.780,1.16940114,0.38016015,3.07404469,0.15495451,-0.05369711,0.09512059,-0.01139376,0.00394833,-0.00699419,1.17141778,0.39575369,3.06516154,0.15588544,-0.05348006,0.09480004,-0.06819106,-26.93887187,2.16337201,-0.06819106,-26.93887187,2.16337201,-0.06741892,-26.90348042,2.11093964,-0.00201664,-0.01559354,0.00888315,-0.00093093,-0.00021705,0.00032055
11.790,1.17095011,0.37962337,3.07499555,0.15484028,-0.05365752,0.09505047,-0.01145355,0.00396905,-0.00703089,1.17297210,0.39522022,3.06610689,0.15577214,-0.05344683,0.09473373,-0.06857688,-26.94320801,2.16593468,-0.06857688,-26.94320801,2.16593468,-0.06780527,-26.90785472,2.11354067,-0.00202199,-0.01559685,0.00888866,-0.00093186,-0.00021069,0.00031674
11.800,1.17249794,0.37908700,3.07594570,0.15472544,-0.05361773,0.09497998,-0.01151326,0.00398974,-0.00706755,1.17452527,0.39468709,3.06705156,0.15565823,-0.05341339,0.09466706,-0.06896216,-26.94753153,2.16849358,-0.06896216,-26.94753153,2.16849358,-0.06819106,-26.91221533,2.11613848,-0.00202733,-0.01560009,0.00889414,-0.00093279,-0.00020434,0.00031292
11.810,1.17404462,0.37855102,3.07689515,0.15461001,-0.05357773,0.09490912,-0.01157290,0.00401041,-0.00710416,1.17607727,0.39415430,3.06799555,0.15554372,-0.05337974,0.09460003,-0.06934689,-26.95184644,2.17105069,-0.06934689,-26.95184644,2.17105069,-0.06857688,-26.91656862,2.11873522,-0.00203265,-0.01560328,0.00889960,-0.00093371,-0.00019799,0.00030909
11.820,1.17559014,0.37801544,3.07784388,0.15449399,-0.05353752,0.09483789,-0.01163248,0.00403106,-0.00714073,1.17762810,0.39362186,3.06893885,0.15542861,-0.05334588,0.09453263,-0.06973126,-26.95615117,2.17360359,-0.06973126,-26.95615117,2.17360359,-0.06896216,-26.92090939,2.12132836,-0.00203796,-0.01560642,0.00890503,-0.00093462,-0.00019164,0.00030526
11.830,1.17713449,0.37748027,3.07879190,0.15437736,-0.05349711,0.09476630,-0.01169198,0.00405167,-0.00717725,1.17917776,0.39308976,3.06988147,0.15531289,-0.05331181,0.09446487,-0.07011572,-26.96044444,2.17615437,-0.07011572,-26.96044444,2.17615437,-0.06934689,-26.92524164,2.12391990,-0.00204327,-0.01560949,0.00891043,-0.00093553,-0.00018530,0.00030143
11.840,1.17867768,0.37694550,3.07973921,0.15426015,-0.05345649,0.09469435,-0.01175140,0.00407227,-0.00721373,1.18072624,0.39255801,3.07082339,0.15519657,-0.05327753,0.09439674,-0.07049912,-26.96472831,2.17870361,-0.07049912,-26.96472831,2.17870361,-0.06973126,-26.92956382,2.12650741,-0.00204856,-0.01561251,0.00891582,-0.00093642,-0.00017896,0.00029761
11.850,1.18021970,0.37641114,3.08068579,0.15414234,-0.05341566,0.09462203,-0.01181076,0.00409284,-0.00725017,1.18227352,0.39202662,3.07176462,0.15507966,-0.05324303,0.09432825,-0.07088192,-26.96900119,2.18124875,-0.07088192,-26.96900119,2.18124875,-0.07011572,-26.93387466,2.12909298,-0.00205382,-0.01561548,0.00892117,-0.00093732,-0.00017263,0.00029378
11.860,1.18176053,0.37587719,3.08163165,0.15402393,-0.05337463,0.09454934,-0.01187004,0.00411338,-0.00728656,1.18381962,0.39149557,3.07270515,0.15496214,-0.05320833,0.09425940,-0.07126481,-26.97326382,2.18379178,-0.07126481,-26.97326382,2.18379178,-0.07049912,-26.93817619,2.13167719,-0.00205909,-0.01561838,0.00892650,-0.00093821,-0.00016630,0.00028994
11.870,1.18330017,0.37534365,3.08257677,0.15390494,-0.05333339,0.09447630,-0.01192924,0.00413390,-0.00732290,1.18536452,0.39096489,3.07364497,0.15484402,-0.05317342,0.09419018,-0.07164727,-26.97751624,2.18633045,-0.07164727,-26.97751624,2.18633045,-0.07088192,-26.94246685,2.13425748,-0.00206435,-0.01562124,0.00893180,-0.00093908,-0.00015997,0.00028612
11.880,1.18483862,0.37481052,3.08352117,0.15378535,-0.05329195,0.09440289,-0.01198838,0.00415439,-0.00735920,1.18690821,0.39043456,3.07458409,0.15472531,-0.05313830,0.09412061,-0.07202926,-26.98175922,2.18886809,-0.07202926,-26.98175922,2.18886809,-0.07126481,-26.94674735,2.13683584,-0.00206959,-0.01562404,0.00893708,-0.00093996,-0.00015365,0.00028228
11.890,1.18637588,0.37427781,3.08446483,0.15366517,-0.05325031,0.09432911,-0.01204743,0.00417485,-0.00739545,1.18845069,0.38990459,3.07552250,0.15460600,-0.05310296,0.09405066,-0.07241035,-26.98599117,2.19140227,-0.07241035,-26.98599117,2.19140227,-0.07164727,-26.95101776,2.13941003,-0.00207481,-0.01562678,0.00894233,-0.00094083,-0.00014735,0.00027845
11.900,1.18791193,0.37374552,3.08540775,0.15354440,-0.05320846,0.09425498,-0.01210642,0.00419529,-0.00743166,1.18999195,0.38937498,3.07646019,0.15448609,-0.05306742,0.09398036,-0.07279126,-26.99021212,2.19393371,-0.07279126,-26.99021212,2.19393371,-0.07202926,-26.95527882,2.14198336,-0.00208002,-0.01562946,0.00894756,-0.00094169,-0.00014104,0.00027462
11.910,1.18944676,0.37321364,3.08634993,0.15342304,-0.05316640,0.09418048,-0.01216532,0.00421571,-0.00746782,1.19153199,0.38884574,3.07739717,0.15436558,-0.05303167,0.09390970,-0.07317220,-26.99442446,2.19646273,-0.07317220,-26.99442446,2.19646273,-0.07241035,-26.95952896,2.14455342,-0.00208523,-0.01563210,0.00895276,-0.00094254,-0.00013473,0.00027078
11.920,1.19098038,0.37268219,3.08729136,0.15330109,-0.05312414,0.09410562,-0.01222416,0.00423609,-0.00750394,1.19307081,0.38831686,3.07833343,0.15424448,-0.05299571,0.09383867,-0.07355239,-26.99862496,2.19898847,-0.07355239,-26.99862496,2.19898847,-0.07279126,-26.96376820,2.14712091,-0.00209043,-0.01563467,0.00895793,-0.00094339,-0.00012843,0.00026695
11.930,1.19251278,0.37215116,3.08823204,0.15317856,-0.05308168,0.09403040,-0.01228291,0.00425645,-0.00754000,1.19460838,0.38778835,3.07926896,0.15412279,-0.05295954,0.09376729,-0.07393191,-27.00281599,2.20151144,-0.07393191,-27.00281599,2.20151144,-0.07317220,-26.96799895,2.14968616,-0.00209560,-0.01563719,0.00896308,-0.00094423,-0.00012214,0.00026311
11.940,1.19404395,0.37162056,3.08917197,0.15305543,-0.05303901,0.09395482,-0.01234159,0.00427679,-0.00757603,1.19614472,0.38726021,3.08020376,0.15400050,-0.05292316,0.09369554,-0.07431122,-27.00699560,2.20403217,-0.07431122,-27.00699560,2.20403217,-0.07355239,-26.97221795,2.15224832,-0.00210077,-0.01563965,0.00896821,-0.00094507,-0.00011585,0.00025928
11.950,1.19557389,0.37109038,3.09011114,0.15293173,-0.05299614,0.09387888,-0.01240019,0.00429710,-0.00761200,1.19767981,0.38673244,3.08113783,0.15387762,-0.05288658,0.09362344,-0.07468967,-27.01116654,2.20654969,-0.07468967,-27.01116654,2.20654969,-0.07393191,-26.97642758,2.15480788,-0.00210592,-0.01564206,0.00897331,-0.00094589,-0.00010956,0.00025544
11.960,1.19710259,0.37056063,3.09104954,0.15280743,-0.05295307,0.09380258,-0.01245872,0.00431738,-0.00764793,1.19921365,0.38620505,3.08207117,0.15375414,-0.05284978,0.09355098,-0.07506783,-27.01532721,2.20906301,-0.07506783,-27.01532721,2.20906301,-0.07431122,-26.98062590,2.15736537,-0.00211106,-0.01564442,0.00897837,-0.00094671,-0.00010329,0.00025160
11.970,1.19863004,0.37003132,3.09198719,0.15268255,-0.05290980,0.09372592,-0.01251716,0.00433763,-0.00768380,1.20074622,0.38567803,3.08300377,0.15363007,-0.05281278,0.09347816,-0.07544568,-27.01947599,2.21157564,-0.07544568,-27.01947599,2.21157564,-0.07468967,-26.98481566,2.15991984,-0.00211618,-0.01564671,0.00898342,-0.00094752,-0.00009702,0.00024776
11.980,1.20015623,0.36950244,3.09292406,0.15255709,-0.05286632,0.09364891,-0.01257553,0.00435786,-0.00771963,1.20227754,0.38515139,3.08393562,0.15350542,-0.05277557,0.09340498,-0.07582344,-27.02361491,2.21408376,-0.07582344,-27.02361491,2.21408376,-0.07506783,-26.98899525,2.16247028,-0.00212131,-0.01564895,0.00898844,-0.00094833,-0.00009075,0.00024393
11.990,1.20168118,0.36897399,3.09386016,0.15243104,-0.05282264,0.09357153,-0.01263382,0.00437806,-0.00775542,1.20380758,0.38462513,3.08486673,0.15338017,-0.05273815,0.09333144,-0.07619993,-27.02774473,2.21658914,-0.07619993,-27.02774473,2.21658914,-0.07544568,-26.99316304,2.16502022,-0.00212640,-0.01565114,0.00899343,-0.00094913,-0.00008449,0.00024009
12.000,1.20320485,0.36844599,3.09479549,0.15230441,-0.05277876,0.09349380,-0.01269203,0.00439823,-0.00779115,1.20533635,0.38409925,3.08579709,0.15325433,-0.05270052,0.09325755,-0.07657676,-27.03186185,2.21909254,-0.07657676,-27.03186185,2.21909254,-0.07582344,-26.99732109,2.16756582,-0.00213150,-0.01565326,0.00899840,-0.00094992,-0.00007824,0.00023625
12.010,1.20472726,0.36791842,3.09573004,0.15217720,-0.05273467,0.09341571,-0.01275017,0.00441837,-0.00782683,1.20686384,0.38357376,3.08672669,0.15312791,-0.05266269,0.09318330,-0.07695263,-27.03597031,2.22159290,-0.07695263,-27.03597031,2.22159290,-0.07619993,-27.00147014,2.17010886,-0.00213658,-0.01565534,0.00900335,-0.00095071,-0.00007198,0.00023241
12.020,1.20624840,0.36739129,3.09666380,0.15204941,-0.05269039,0.09333726,-0.01280822,0.00443849,-0.00786247,1.20839004,0.38304866,3.08765554,0.15300089,-0.05262465,0.09310870,-0.07732777,-27.04006921,2.22408922,-0.07732777,-27.04006921,2.22408922,-0.07657676,-27.00560659,2.17265010,-0.00214164,-0.01565737,0.00900826,-0.00095148,-0.00006574,0.00022856
12.030,1.20776825,0.36686461,3.09759678,0.15192104,-0.05264590,0.09325846,-0.01286619,0.00445858,-0.00789806,1.20991494,0.38252394,3.08858363,0.15287329,-0.05258640,0.09303374,-0.07770289,-27.04415623,2.22658361,-0.07770289,-27.04415623,2.22658361,-0.07695263,-27.00973448,2.17518847,-0.00214669,-0.01565933,0.00901315,-0.00095225,-0.00005950,0.00022472
12.040,1.20928681,0.36633838,3.09852897,0.15179209,-0.05260122,0.09317930,-0.01292408,0.00447864,-0.00793360,1.21143855,0.38199961,3.08951096,0.15274511,-0.05254795,0.09295842,-0.07807770,-27.04823245,2.22907502,-0.07807770,-27.04823245,2.22907502,-0.07732777,-27.01385292,2.17772299,-0.00215174,-0.01566123,0.00901801,-0.00095302,-0.00005327,0.00022088
12.050,1.21080409,0.36581259,3.09946037,0.15166256,-0.05255633,0.09309979,-0.01298189,0.00449868,-0.00796908,1.21296085,0.38147568,3.09043751,0.15261634,-0.05250929,0.09288275,-0.07845144,-27.05229957,2.23156405,-0.07845144,-27.05229957,2.23156405,-0.07770289,-27.01795957,2.18025574,-0.00215676,-0.01566309,0.00902286,-0.00095378,-0.00004704,0.00021704
