t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
9.700,1.91987111,-0.80346069,3.64714231,0.12149251,-0.10054553,0.08169324,-0.08059566,0.06669986,-0.05419363,1.93043530,-0.81208247,3.65593770,0.12298239,-0.11524818,0.08402250,-0.55044393,-24.20371467,-1.92782590,-0.55044393,-24.20371467,-1.92782590,-0.55135518,-24.19441341,-1.96461060,-0.01056419,0.00862178,-0.00879539,-0.00148988,0.01470265,-0.00232926
9.710,1.92108201,-0.80446281,3.64795653,0.12068681,-0.09987874,0.08115148,-0.08054508,0.06665799,-0.05415962,1.93163194,-0.81320500,3.65675573,0.12215286,-0.11449939,0.08346762,-0.54996750,-24.18032099,-1.93002255,-0.54996750,-24.18032099,-1.93002255,-0.55090610,-24.17111927,-1.96653334,-0.01054993,0.00874219,-0.00879920,-0.00146605,0.01462065,-0.00231614
9.720,1.92228485,-0.80545826,3.64876534,0.11988162,-0.09921238,0.08061006,-0.08049232,0.06661433,-0.05412414,1.93282030,-0.81432006,3.65756828,0.12132372,-0.11375090,0.08291437,-0.54947774,-24.15706360,-1.93222171,-0.54947774,-24.15706360,-1.93222171,-0.55044393,-24.14796195,-1.96845321,-0.01053545,0.00886180,-0.00880294,-0.00144210,0.01453852,-0.00230431
9.730,1.92347964,-0.80644706,3.64956873,0.11907697,-0.09854646,0.08006900,-0.08043738,0.06656886,-0.05408720,1.93400039,-0.81542764,3.65837536,0.12049499,-0.11300273,0.08236273,-0.54897429,-24.13394543,-1.93442678,-0.54897429,-24.13394543,-1.93442678,-0.54996750,-24.12494188,-1.97037646,-0.01052075,0.00898058,-0.00880663,-0.00141802,0.01445627,-0.00229373
9.740,1.92466639,-0.80742919,3.65036672,0.11827288,-0.09788100,0.07952832,-0.08038025,0.06652159,-0.05404879,1.93517221,-0.81652775,3.65917698,0.11966670,-0.11225489,0.08181264,-0.54845694,-24.11096207,-1.93663600,-0.54845694,-24.11096207,-1.93663600,-0.54947774,-24.10205792,-1.97230290,-0.01050582,0.00909856,-0.00881026,-0.00139382,0.01437389,-0.00228432
9.750,1.92584510,-0.80840468,3.65115930,0.11746937,-0.09721603,0.07898803,-0.08032094,0.06647250,-0.05400891,1.93633576,-0.81762040,3.65997316,0.11883888,-0.11150739,0.08126401,-0.54792598,-24.08811974,-1.93885148,-0.54792598,-24.08811974,-1.93885148,-0.54897429,-24.07931299,-1.97423583,-0.01049066,0.00921572,-0.00881386,-0.00136951,0.01429136,-0.00227598
9.760,1.92701578,-0.80937352,3.65194648,0.11666647,-0.09655156,0.07844814,-0.08025943,0.06642159,-0.05396755,1.93749106,-0.81870559,3.66076391,0.11801154,-0.11076024,0.08071670,-0.54738112,-24.06541620,-1.94107179,-0.54738112,-24.06541620,-1.94107179,-0.54845694,-24.05670268,-1.97617339,-0.01047528,0.00933207,-0.00881743,-0.00134507,0.01420868,-0.00226856
9.770,1.92817843,-0.81033571,3.65272826,0.11586419,-0.09588761,0.07790868,-0.08019571,0.06636887,-0.05392470,1.93863810,-0.81978332,3.66154923,0.11718472,-0.11001343,0.08017057,-0.54682285,-24.04285172,-1.94329624,-0.54682285,-24.04285172,-1.94329624,-0.54792598,-24.03423324,-1.97811757,-0.01045967,0.00944761,-0.00882097,-0.00132053,0.01412582,-0.00226189
9.780,1.92933307,-0.81129127,3.65350466,0.11506256,-0.09522419,0.07736965,-0.08012979,0.06631431,-0.05388038,1.93977690,-0.82085359,3.66232913,0.11635844,-0.10926696,0.07962545,-0.54625041,-24.02043036,-1.94552100,-0.54625041,-24.02043036,-1.94552100,-0.54738112,-24.01190243,-1.98006685,-0.01044383,0.00956232,-0.00882447,-0.00129588,0.01404277,-0.00225580
9.790,1.93047969,-0.81224020,3.65427566,0.11426160,-0.09456133,0.07683108,-0.08006165,0.06625792,-0.05383456,1.94090745,-0.82191642,3.66310362,0.11553272,-0.10852082,0.07908118,-0.54566469,-23.99815294,-1.94774755,-0.54566469,-23.99815294,-1.94774755,-0.54682285,-23.98971052,-1.98202043,-0.01042776,0.00967622,-0.00882796,-0.00127112,0.01395949,-0.00225010
9.800,1.93161830,-0.81318250,3.65504128,0.11346134,-0.09389904,0.07629297,-0.07999129,0.06619969,-0.05378725,1.94202977,-0.82297179,3.66387268,0.11470760,-0.10777500,0.07853759,-0.54506549,-23.97601958,-1.94997152,-0.54506549,-23.97601958,-1.94997152,-0.54625041,-23.96766157,-1.98397441,-0.01041147,0.00978929,-0.00883140,-0.00124626,0.01387596,-0.00224462
9.810,1.93274892,-0.81411818,3.65580152,0.11266178,-0.09323734,0.07575534,-0.07991871,0.06613962,-0.05373844,1.94314387,-0.82401972,3.66463634,0.11388310,-0.10702952,0.07799452,-0.54445245,-23.95403270,-1.95219110,-0.54445245,-23.95403270,-1.95219110,-0.54566469,-23.94575641,-1.98593019,-0.01039495,0.00990154,-0.00883482,-0.00122132,0.01379218,-0.00223918
9.820,1.93387154,-0.81504725,3.65655639,0.11186297,-0.09257625,0.07521820,-0.07984390,0.06607771,-0.05368814,1.94424975,-0.82506021,3.66539457,0.11305924,-0.10628435,0.07745181,-0.54382613,-23.93219468,-1.95440304,-0.54382613,-23.93219468,-1.95440304,-0.54506549,-23.92399515,-1.98788336,-0.01037821,0.01001296,-0.00883818,-0.00119627,0.01370810,-0.00223361
9.830,1.93498618,-0.81596971,3.65730589,0.11106491,-0.09191579,0.07468158,-0.07976684,0.06601394,-0.05363632,1.94534741,-0.82609326,3.66614739,0.11223605,-0.10553950,0.07690933,-0.54318622,-23.91050578,-1.95660541,-0.54318622,-23.91050578,-1.95660541,-0.54445245,-23.90238022,-1.98983205,-0.01036123,0.01012355,-0.00884150,-0.00117114,0.01362371,-0.00222775
9.840,1.93609284,-0.81688557,3.65805002,0.11026764,-0.09125598,0.07414548,-0.07968754,0.06594831,-0.05358300,1.94643687,-0.82711888,3.66689479,0.11141356,-0.10479498,0.07636696,-0.54253290,-23.88896807,-1.95879670,-0.54253290,-23.88896807,-1.95879670,-0.54382613,-23.88091398,-1.99177298,-0.01034403,0.01023331,-0.00884477,-0.00114592,0.01353900,-0.00222148
9.850,1.93719153,-0.81779483,3.65878880,0.10947117,-0.09059683,0.07360993,-0.07960600,0.06588083,-0.05352817,1.94751814,-0.82813706,3.66763677,0.11059179,-0.10405079,0.07582462,-0.54186624,-23.86758111,-1.96097229,-0.54186624,-23.86758111,-1.96097229,-0.54318622,-23.85959666,-1.99370421,-0.01032661,0.01034223,-0.00884797,-0.00112062,0.01345396,-0.00221469
9.860,1.93828227,-0.81869751,3.65952222,0.10867553,-0.08993837,0.07307492,-0.07952220,0.06581147,-0.05347182,1.94859121,-0.82914781,3.66837332,0.10977077,-0.10330695,0.07528223,-0.54118555,-23.84634901,-1.96313263,-0.54118555,-23.84634901,-1.96313263,-0.54253290,-23.83843036,-1.99562423,-0.01030894,0.01045030,-0.00885110,-0.00109524,0.01336858,-0.00220731
9.870,1.93936505,-0.81959360,3.66025030,0.10788073,-0.08928061,0.07254049,-0.07943613,0.06574025,-0.05341395,1.94965611,-0.83015114,3.66910444,0.10895051,-0.10256347,0.07473974,-0.54049191,-23.82526893,-1.96527355,-0.54049191,-23.82526893,-1.96527355,-0.54186624,-23.81741460,-1.99752843,-0.01029106,0.01055754,-0.00885414,-0.00106978,0.01328286,-0.00219925
9.880,1.94043988,-0.82048312,3.66097303,0.10708681,-0.08862357,0.07200665,-0.07934780,0.06566715,-0.05335456,1.95071284,-0.83114705,3.66983013,0.10813105,-0.10182037,0.07419714,-0.53978502,-23.80434420,-1.96739591,-0.53978502,-23.80434420,-1.96739591,-0.54118555,-23.79655347,-1.99941730,-0.01027296,0.01066393,-0.00885710,-0.00104424,0.01319680,-0.00219049
9.890,1.94150679,-0.82136607,3.66169043,0.10629379,-0.08796727,0.07147341,-0.07925720,0.06559216,-0.05329363,1.95176140,-0.83213555,3.67055040,0.10731240,-0.10107768,0.07365443,-0.53906384,-23.78357394,-1.96949648,-0.53906384,-23.78357394,-1.96949648,-0.54049191,-23.77584413,-2.00128669,-0.01025461,0.01076948,-0.00885997,-0.00101861,0.01311041,-0.00218102
9.900,1.94256576,-0.82224247,3.66240250,0.10550168,-0.08731173,0.07094078,-0.07916432,0.06551530,-0.05323118,1.95280181,-0.83311664,3.67126523,0.10649458,-0.10033541,0.07311162,-0.53832994,-23.76296110,-1.97157534,-0.53832994,-23.76296110,-1.97157534,-0.53978502,-23.75528989,-2.00313751,-0.01023605,0.01087417,-0.00886273,-0.00099290,0.01302368,-0.00217084
9.910,1.94361682,-0.82311231,3.66310925,0.10471051,-0.08665697,0.07040879,-0.07906915,0.06543654,-0.05316719,1.95383408,-0.83409032,3.67197463,0.10567762,-0.09959361,0.07256877,-0.53758216,-23.74250240,-1.97363121,-0.53758216,-23.74250240,-1.97363121,-0.53906384,-23.73488984,-2.00496659,-0.01021726,0.01097801,-0.00886538,-0.00096711,0.01293664,-0.00215998
9.920,1.94465998,-0.82397561,3.66381068,0.10392030,-0.08600301,0.06987744,-0.07897169,0.06535588,-0.05310166,1.95485821,-0.83505660,3.67267861,0.10486154,-0.09885231,0.07202593,-0.53682047,-23.72220040,-1.97566501,-0.53682047,-23.72220040,-1.97566501,-0.53832994,-23.71464689,-2.00677405,-0.01019823,0.01108099,-0.00886793,-0.00094124,0.01284930,-0.00214849
9.930,1.94569523,-0.82483237,3.66450680,0.10313108,-0.08534986,0.06934676,-0.07887194,0.06527333,-0.05303458,1.95587422,-0.83601549,3.67337716,0.10404635,-0.09811154,0.07148319,-0.53604571,-23.70205315,-1.97767616,-0.53604571,-23.70205315,-1.97767616,-0.53758216,-23.69455779,-2.00855869,-0.01017899,0.01118312,-0.00887036,-0.00091527,0.01276168,-0.00213643
9.940,1.94672260,-0.82568261,3.66519762,0.10234287,-0.08469755,0.06881676,-0.07876988,0.06518887,-0.05296596,1.95688211,-0.83696700,3.67407028,0.10323207,-0.09737134,0.07094062,-0.53525686,-23.68206328,-1.97966453,-0.53525686,-23.68206328,-1.97966453,-0.53682047,-23.67462504,-2.01032147,-0.01015951,0.01128439,-0.00887266,-0.00088920,0.01267379,-0.00212386
9.950,1.94774209,-0.82652633,3.66588314,0.10155569,-0.08404609,0.06828745,-0.07866552,0.06510250,-0.05289578,1.95788190,-0.83791113,3.67475800,0.10241874,-0.09663174,0.07039833,-0.53445441,-23.66222862,-1.98163179,-0.53445441,-23.66222862,-1.98163179,-0.53604571,-23.65484668,-2.01206187,-0.01013981,0.01138480,-0.00887486,-0.00086305,0.01258565,-0.00211088
9.960,1.94875372,-0.82736353,3.66656337,0.10076957,-0.08339550,0.06775885,-0.07855884,0.06501421,-0.05282405,1.95887359,-0.83884789,3.67544031,0.10160636,-0.09589279,0.06985640,-0.53363772,-23.64254721,-1.98357822,-0.53363772,-23.64254721,-1.98357822,-0.53525686,-23.63522532,-2.01377985,-0.01011987,0.01148436,-0.00887694,-0.00083679,0.01249729,-0.00209755
9.970,1.94975749,-0.82819424,3.66723832,0.09998452,-0.08274581,0.06723097,-0.07844984,0.06492401,-0.05275076,1.95985720,-0.83977729,3.67611721,0.10079496,-0.09515452,0.06931495,-0.53280744,-23.62302341,-1.98550436,-0.53280744,-23.62302341,-1.98550436,-0.53445441,-23.61575877,-2.01547709,-0.01009971,0.01158305,-0.00887889,-0.00081044,0.01240871,-0.00208398
9.980,1.95075341,-0.82901845,3.66790799,0.09920058,-0.08209703,0.06670384,-0.07833852,0.06483188,-0.05267590,1.96083273,-0.84069933,3.67678873,0.09998455,-0.09441696,0.06877407,-0.53196333,-23.60365286,-1.98741216,-0.53196333,-23.60365286,-1.98741216,-0.53363772,-23.59644506,-2.01715394,-0.01007932,0.01168088,-0.00888074,-0.00078397,0.01231993,-0.00207023
9.990,1.95174150,-0.82983618,3.66857240,0.09841776,-0.08144918,0.06617746,-0.07822486,0.06473782,-0.05259948,1.96180020,-0.84161403,3.67745486,0.09917516,-0.09368016,0.06823386,-0.53110505,-23.58443747,-1.98930100,-0.53110505,-23.58443747,-1.98930100,-0.53280744,-23.57728853,-2.01881097,-0.01005870,0.01177785,-0.00888246,-0.00075740,0.01223098,-0.00205640
10.000,1.95272177,-0.83064744,3.66923154,0.09763609,-0.08080228,0.06565185,-0.07810887,0.06464182,-0.05252148,1.96275962,-0.84252139,3.67811562,0.09836680,-0.09294416,0.06769440,-0.53023252,-23.56537716,-1.99117455,-0.53023252,-23.56537716,-1.99117455,-0.53196333,-23.55828480,-2.02045017,-0.01003785,0.01187395,-0.00888408,-0.00073071,0.01214188,-0.00204255
10.010,1.95369423,-0.83145223,3.66988544,0.09685559,-0.08015635,0.06512703,-0.07799053,0.06454389,-0.05244191,1.96371100,-0.84342142,3.67877102,0.09755951,-0.09220897,0.06715578,-0.52934580,-23.54646984,-1.99303057,-0.52934580,-23.54646984,-1.99303057,-0.53110505,-23.53943576,-2.02207096,-0.01001677,0.01196919,-0.00888558,-0.00070392,0.01205262,-0.00202875
10.020,1.95465889,-0.83225057,3.67053409,0.09607629,-0.07951141,0.06460302,-0.07786985,0.06444401,-0.05236076,1.96465434,-0.84431414,3.67942107,0.09675330,-0.09147463,0.06661806,-0.52844485,-23.52771744,-1.99487272,-0.52844485,-23.52771744,-1.99487272,-0.53023252,-23.52074134,-2.02367702,-0.00999545,0.01206357,-0.00888698,-0.00067701,0.01196322,-0.00201504
10.030,1.95561576,-0.83304246,3.67117750,0.09529820,-0.07886748,0.06407982,-0.07774681,0.06434219,-0.05227803,1.96558967,-0.84519955,3.68006578,0.09594818,-0.09074118,0.06608133,-0.52752989,-23.50911790,-1.99670189,-0.52752989,-23.50911790,-1.99670189,-0.52934580,-23.50219942,-2.02526613,-0.00997391,0.01215709,-0.00888828,-0.00064998,0.01187370,-0.00200151
10.040,1.95656486,-0.83382792,3.67181569,0.09452136,-0.07822457,0.06355746,-0.07762141,0.06423841,-0.05219371,1.96651700,-0.84607766,3.68070516,0.09514419,-0.09000864,0.06554561,-0.52660027,-23.49067282,-1.99851705,-0.52660027,-23.49067282,-1.99851705,-0.52844485,-23.48381193,-2.02684196,-0.00995214,0.01224974,-0.00888947,-0.00062283,0.01178407,-0.00198815
10.050,1.95750619,-0.83460696,3.67244865,0.09374578,-0.07758271,0.06303596,-0.07749364,0.06413267,-0.05210779,1.96743632,-0.84694848,3.68133923,0.09434135,-0.08927704,0.06501097,-0.52565675,-23.47238259,-2.00032165,-0.52565675,-23.47238259,-2.00032165,-0.52752989,-23.46557678,-2.02840540,-0.00993013,0.01234152,-0.00889058,-0.00059557,0.01169433,-0.00197501
10.060,1.95843977,-0.83537958,3.67307641,0.09297149,-0.07694192,0.06251531,-0.07736350,0.06402497,-0.05202029,1.96834767,-0.84781202,3.68196800,0.09353967,-0.08854640,0.06447742,-0.52469885,-23.45424522,-2.00211339,-0.52469885,-23.45424522,-2.00211339,-0.52660027,-23.44749559,-2.02995543,-0.00990790,0.01243244,-0.00889159,-0.00056818,0.01160448,-0.00196211
10.070,1.95936562,-0.83614580,3.67369896,0.09219852,-0.07630222,0.06199556,-0.07723098,0.06391530,-0.05193118,1.96925105,-0.84866830,3.68259148,0.09273919,-0.08781673,0.06394499,-0.52372610,-23.43626275,-2.00389520,-0.52372610,-23.43626275,-2.00389520,-0.52565675,-23.42956872,-2.03149549,-0.00988543,0.01252250,-0.00889252,-0.00054067,0.01151451,-0.00194943
10.080,1.96028375,-0.83690563,3.67431632,0.09142688,-0.07566363,0.06147670,-0.07709608,0.06380365,-0.05184047,1.97014647,-0.84951732,3.68320967,0.09193993,-0.08708807,0.06341368,-0.52273879,-23.41843527,-2.00566604,-0.52273879,-23.41843527,-2.00566604,-0.52469885,-23.41179417,-2.03302328,-0.00986272,0.01261169,-0.00889335,-0.00051305,0.01142444,-0.00193698
10.090,1.96119417,-0.83765908,3.67492850,0.09065660,-0.07502616,0.06095875,-0.07695879,0.06369003,-0.05174815,1.97103395,-0.85035910,3.68382260,0.09114190,-0.08636043,0.06288351,-0.52173701,-23.40076252,-2.00742590,-0.52173701,-23.40076252,-2.00742590,-0.52372610,-23.39417399,-2.03454170,-0.00983978,0.01270002,-0.00889410,-0.00048530,0.01133427,-0.00192476
10.100,1.96209689,-0.83840616,3.67553550,0.08988771,-0.07438983,0.06044174,-0.07681910,0.06357443,-0.05165422,1.97191350,-0.85119364,3.68443028,0.09034514,-0.08563383,0.06235447,-0.52072084,-23.38324458,-2.00917612,-0.52072084,-23.38324458,-2.00917612,-0.52273879,-23.37670825,-2.03604970,-0.00981661,0.01278748,-0.00889478,-0.00045743,0.01124400,-0.00191273
10.110,1.96299193,-0.83914688,3.67613734,0.08912023,-0.07375467,0.05992567,-0.07667701,0.06345683,-0.05155868,1.97278513,-0.85202096,3.68503271,0.08954967,-0.08490829,0.06182654,-0.51968999,-23.36588189,-2.01091522,-0.51968999,-23.36588189,-2.01091522,-0.52173701,-23.35939668,-2.03754729,-0.00979320,0.01287408,-0.00889537,-0.00042944,0.01115362,-0.00190087
10.120,1.96387930,-0.83988125,3.67673402,0.08835418,-0.07312070,0.05941057,-0.07653251,0.06333725,-0.05146151,1.97364886,-0.85284106,3.68562990,0.08875551,-0.08418382,0.06129972,-0.51864470,-23.34867454,-2.01264434,-0.51864470,-23.34867454,-2.01264434,-0.52072084,-23.34223937,-2.03903575,-0.00976956,0.01295981,-0.00889588,-0.00040133,0.01106312,-0.00188915
10.130,1.96475901,-0.84060930,3.67732555,0.08758959,-0.07248794,0.05889645,-0.07638560,0.06321567,-0.05136273,1.97450470,-0.85365396,3.68622187,0.08796268,-0.08346044,0.06077399,-0.51758511,-23.33162659,-2.01436325,-0.51758511,-23.33162659,-2.01436325,-0.51968999,-23.32523674,-2.04051362,-0.00974569,0.01304466,-0.00889632,-0.00037309,0.01097250,-0.00187754
10.140,1.96563109,-0.84133102,3.67791195,0.08682648,-0.07185639,0.05838332,-0.07623627,0.06309208,-0.05126232,1.97535267,-0.85445968,3.68680862,0.08717122,-0.08273817,0.06024932,-0.51651048,-23.31473339,-2.01607016,-0.51651048,-23.31473339,-2.01607016,-0.51864470,-23.30838886,-2.04198200,-0.00972158,0.01312866,-0.00889667,-0.00034474,0.01088178,-0.00186600
10.150,1.96649555,-0.84204643,3.67849322,0.08606487,-0.07122610,0.05787121,-0.07608451,0.06296649,-0.05116027,1.97619278,-0.85525821,3.68739017,0.08638115,-0.08201702,0.05972570,-0.51542108,-23.29799796,-2.01776602,-0.51542108,-23.29799796,-2.01776602,-0.51758511,-23.29169980,-2.04344067,-0.00969723,0.01321178,-0.00889695,-0.00031628,0.01079092,-0.00185449
10.160,1.96735240,-0.84275554,3.67906938,0.08530479,-0.07059707,0.05736012,-0.07593032,0.06283889,-0.05105659,1.97702504,-0.85604958,3.68796652,0.08559249,-0.08129701,0.05920311,-0.51431709,-23.28141955,-2.01944909,-0.51431709,-23.28141955,-2.01944909,-0.51651048,-23.27516490,-2.04488783,-0.00967264,0.01329404,-0.00889714,-0.00028770,0.01069994,-0.00184299
10.170,1.96820165,-0.84345837,3.67964043,0.08454627,-0.06996933,0.05685008,-0.07577370,0.06270927,-0.05095128,1.97784948,-0.85683380,3.68853769,0.08480527,-0.08057816,0.05868153,-0.51319868,-23.26500038,-2.02112034,-0.51319868,-23.26500038,-2.02112034,-0.51542108,-23.25878716,-2.04632442,-0.00964783,0.01337543,-0.00889726,-0.00025900,0.01060883,-0.00183145
10.180,1.96904333,-0.84415493,3.68020638,0.08378933,-0.06934289,0.05634110,-0.07561463,0.06257762,-0.05084432,1.97866610,-0.85761087,3.68910368,0.08401951,-0.07986048,0.05816095,-0.51206517,-23.24873994,-2.02277946,-0.51206517,-23.24873994,-2.02277946,-0.51431709,-23.24256582,-2.04774870,-0.00962277,0.01345594,-0.00889730,-0.00023018,0.01051759,-0.00181985
10.190,1.96987744,-0.84484524,3.68076725,0.08303399,-0.06871778,0.05583320,-0.07545311,0.06244395,-0.05073571,1.97947493,-0.85838082,3.68966451,0.08323523,-0.07914400,0.05764137,-0.51091738,-23.23264031,-2.02442458,-0.51091738,-23.23264031,-2.02442458,-0.51319868,-23.22650310,-2.04916164,-0.00959749,0.01353558,-0.00889726,-0.00020124,0.01042622,-0.00180817
10.200,1.97070401,-0.84552929,3.68132305,0.08228028,-0.06809402,0.05532639,-0.07528914,0.06230825,-0.05062546,1.98027597,-0.85914365,3.69022018,0.08245247,-0.07842873,0.05712276,-0.50975453,-23.21669718,-2.02605541,-0.50975453,-23.21669718,-2.02605541,-0.51206517,-23.21059847,-2.05056293,-0.00957196,0.01361436,-0.00889713,-0.00017219,0.01033471,-0.00179637
10.210,1.97152305,-0.84620712,3.68187378,0.08152821,-0.06747163,0.05482070,-0.07512271,0.06217052,-0.05051355,1.98106924,-0.85989937,3.69077070,0.08167124,-0.07771470,0.05660513,-0.50857709,-23.20091608,-2.02767311,-0.50857709,-23.20091608,-2.02767311,-0.51091738,-23.19485401,-2.05195070,-0.00954619,0.01369225,-0.00889692,-0.00014303,0.01024307,-0.00178443
10.220,1.97233458,-0.84687873,3.68241947,0.08077783,-0.06685062,0.05431613,-0.07495381,0.06203074,-0.05039998,1.98185477,-0.86064801,3.69131608,0.08089157,-0.07700193,0.05608849,-0.50738456,-23.18529420,-2.02927469,-0.50738456,-23.18529420,-2.02927469,-0.50975453,-23.17926537,-2.05332469,-0.00952019,0.01376928,-0.00889661,-0.00011374,0.01015131,-0.00177236
10.230,1.97313861,-0.84754414,3.68296011,0.08002915,-0.06623102,0.05381270,-0.07478244,0.06188892,-0.05028475,1.98263256,-0.86138957,3.69185634,0.08011349,-0.07629044,0.05557284,-0.50617742,-23.16983328,-2.03086300,-0.50617742,-23.16983328,-2.03086300,-0.50857709,-23.16383810,-2.05468605,-0.00949395,0.01384543,-0.00889623,-0.00008434,0.01005942,-0.00176014
10.240,1.97393517,-0.84820336,3.68349572,0.07928219,-0.06561285,0.05331044,-0.07460859,0.06174504,-0.05016785,1.98340264,-0.86212407,3.69239149,0.07933702,-0.07558025,0.05505819,-0.50495505,-23.15453263,-2.03243647,-0.50495505,-23.15453263,-2.03243647,-0.50738456,-23.14856935,-2.05603181,-0.00946747,0.01392071,-0.00889577,-0.00005483,0.00996740,-0.00174775
10.250,1.97472426,-0.84885640,3.68402632,0.07853698,-0.06499612,0.05280935,-0.07443226,0.06159911,-0.05004928,1.98416501,-0.86285151,3.69292152,0.07856218,-0.07487140,0.05454456,-0.50371823,-23.13939115,-2.03399381,-0.50371823,-23.13939115,-2.03399381,-0.50617742,-23.13346086,-2.05736484,-0.00944075,0.01399511,-0.00889520,-0.00002520,0.00987528,-0.00173521
10.260,1.97550592,-0.84950328,3.68455192,0.07779355,-0.06438087,0.05230946,-0.07425344,0.06145112,-0.04992904,1.98491971,-0.86357193,3.69344647,0.07778900,-0.07416390,0.05403198,-0.50246574,-23.12441070,-2.03553506,-0.50246574,-23.12441070,-2.03553506,-0.50495505,-23.11851193,-2.05868357,-0.00941379,0.01406865,-0.00889455,0.00000455,0.00978303,-0.00172252
10.270,1.97628014,-0.85014402,3.68507252,0.07705192,-0.06376711,0.05181077,-0.07407212,0.06130107,-0.04980712,1.98566674,-0.86428532,3.69396632,0.07701750,-0.07345778,0.05352045,-0.50119899,-23.10959202,-2.03706214,-0.50119899,-23.10959202,-2.03706214,-0.50371823,-23.10372144,-2.05998676,-0.00938660,0.01414130,-0.00889380,0.00003442,0.00969067,-0.00170968
10.280,1.97704696,-0.85077863,3.68558814,0.07631212,-0.06315486,0.05131332,-0.07388830,0.06114894,-0.04968352,1.98640612,-0.86499171,3.69448111,0.07624770,-0.07275307,0.05301003,-0.49991679,-23.09493411,-2.03857370,-0.49991679,-23.09493411,-2.03857370,-0.50246574,-23.08909123,-2.06127443,-0.00935916,0.01421308,-0.00889297,0.00006442,0.00959821,-0.00169671
10.290,1.97780639,-0.85140712,3.68609879,0.07557416,-0.06254414,0.05081711,-0.07370198,0.06099474,-0.04955823,1.98713788,-0.86569111,3.69499084,0.07547964,-0.07204980,0.05250072,-0.49861969,-23.08043588,-2.04007035,-0.49861969,-23.08043588,-2.04007035,-0.50119899,-23.07462203,-2.06254854,-0.00933149,0.01428399,-0.00889205,0.00009452,0.00950566,-0.00168361
10.300,1.97855845,-0.85202952,3.68660448,0.07483809,-0.06193497,0.05032216,-0.07351314,0.06083846,-0.04943125,1.98786202,-0.86638354,3.69549552,0.07471333,-0.07134799,0.05199257,-0.49730730,-23.06610019,-2.04155253,-0.49730730,-23.06610019,-2.04155253,-0.49991679,-23.06031282,-2.06380776,-0.00930357,0.01435402,-0.00889104,0.00012476,0.00941302,-0.00167041
10.310,1.97930316,-0.85264583,3.68710523,0.07410391,-0.06132737,0.04982849,-0.07332178,0.06068010,-0.04930258,1.98857857,-0.86706900,3.69599517,0.07394879,-0.07064768,0.05148561,-0.49597980,-23.05192384,-2.04301925,-0.49597980,-23.05192384,-2.04301925,-0.49861969,-23.04616252,-2.06505270,-0.00927541,0.01442317,-0.00888994,0.00015512,0.00932031,-0.00165712
10.320,1.98004053,-0.85325607,3.68760106,0.07337166,-0.06072137,0.04933612,-0.07312790,0.06051964,-0.04917221,1.98928755,-0.86774753,3.69648979,0.07318606,-0.06994888,0.05097986,-0.49463743,-23.03790792,-2.04446957,-0.49463743,-23.03790792,-2.04446957,-0.49730730,-23.03217394,-2.06628383,-0.00924702,0.01449146,-0.00888873,0.00018560,0.00922751,-0.00164374
10.330,1.98077060,-0.85386026,3.68809196,0.07264136,-0.06011699,0.04884505,-0.07293149,0.06035709,-0.04904014,1.98998898,-0.86841913,3.69697941,0.07242516,-0.06925163,0.05047535,-0.49327919,-23.02405309,-2.04590730,-0.49327919,-23.02405309,-2.04590730,-0.49597980,-23.01834390,-2.06750018,-0.00921838,0.01455887,-0.00888745,0.00021620,0.00913464,-0.00163030
10.340,1.98149337,-0.85445842,3.68857796,0.07191304,-0.05951424,0.04835532,-0.07273254,0.06019244,-0.04890636,1.99068286,-0.86908382,3.69746404,0.07166611,-0.06855596,0.04997213,-0.49190595,-23.01035961,-2.04732997,-0.49190595,-23.01035961,-2.04732997,-0.49463743,-23.00467344,-2.06870081,-0.00918949,0.01462540,-0.00888608,0.00024693,0.00904172,-0.00161681
10.350,1.98220886,-0.85505055,3.68905907,0.07118672,-0.05891315,0.04786693,-0.07253104,0.06002569,-0.04877087,1.99136924,-0.86974162,3.69794368,0.07090893,-0.06786189,0.04947023,-0.49051773,-22.99682441,-2.04873844,-0.49051773,-22.99682441,-2.04873844,-0.49327919,-22.99116324,-2.06988955,-0.00916038,0.01469107,-0.00888461,0.00027779,0.00894874,-0.00160330
10.360,1.98291711,-0.85563669,3.68953530,0.07046243,-0.05831373,0.04737991,-0.07232700,0.05985683,-0.04863367,1.99204812,-0.87039254,3.69841836,0.07015365,-0.06716945,0.04896966,-0.48911343,-22.98345164,-2.05013336,-0.48911343,-22.98345164,-2.05013336,-0.49190595,-22.97781354,-2.07106395,-0.00913101,0.01475585,-0.00888306,0.00030878,0.00885572,-0.00158975
