t,q_des_1,q_des_2,q_des_3,qd_des_1,qd_des_2,qd_des_3,qdd_des_1,qdd_des_2,qdd_des_3,q_act_1,q_act_2,q_act_3,qd_act_1,qd_act_2,qd_act_3,tau_fb_1,tau_fb_2,tau_fb_3,tau_total_1,tau_total_2,tau_total_3,tau_sensed_1,tau_sensed_2,tau_sensed_3,e_pos_1,e_pos_2,e_pos_3,e_vel_1,e_vel_2,e_vel_3
19.510,1.79357410,0.27057597,1.55905044,0.05449710,-0.01564269,-0.02422093,-0.01868830,0.00536423,0.00830591,1.79580777,0.29907687,1.57401705,0.05520032,-0.01800417,-0.02594967,-0.13944742,-36.57457763,-6.42050115,-0.13944742,-36.57457763,-6.42050115,-0.13953753,-36.56024749,-6.40598279,-0.00223367,-0.02850090,-0.01496661,-0.00070322,0.00236148,0.00172874
19.520,1.79411814,0.27041981,1.55880865,0.05431025,-0.01558905,-0.02413789,-0.01868107,0.00536216,0.00830270,1.79635175,0.29889890,1.57376086,0.05499982,-0.01795242,-0.02586693,-0.13939166,-36.57726911,-6.42132941,-0.13939166,-36.57726911,-6.42132941,-0.13949577,-36.56298051,-6.40685888,-0.00223361,-0.02847909,-0.01495221,-0.00068957,0.00236337,0.00172904
19.530,1.79466031,0.27026419,1.55856769,0.05412348,-0.01553544,-0.02405488,-0.01867372,0.00536005,0.00829943,1.79689373,0.29872145,1.57350550,0.05479937,-0.01790066,-0.02578421,-0.13932902,-36.57995213,-6.42215430,-0.13932902,-36.57995213,-6.42215430,-0.13944742,-36.56570494,-6.40773312,-0.00223342,-0.02845726,-0.01493781,-0.00067589,0.00236522,0.00172933
19.540,1.79520061,0.27010910,1.55832755,0.05393678,-0.01548185,-0.02397190,-0.01866624,0.00535790,0.00829611,1.79743371,0.29854451,1.57325097,0.05459900,-0.01784889,-0.02570152,-0.13925979,-36.58262821,-6.42297730,-0.13925979,-36.58262821,-6.42297730,-0.13939166,-36.56842231,-6.40860269,-0.00223310,-0.02843541,-0.01492342,-0.00066222,0.00236704,0.00172962
19.550,1.79573904,0.26995455,1.55808825,0.05375015,-0.01542829,-0.02388896,-0.01865864,0.00535572,0.00829273,1.79797169,0.29836809,1.57299726,0.05439871,-0.01779712,-0.02561885,-0.13918416,-36.58529558,-6.42379545,-0.13918416,-36.58529558,-6.42379545,-0.13932902,-36.57113122,-6.40946888,-0.00223265,-0.02841354,-0.01490901,-0.00064856,0.00236883,0.00172989
19.560,1.79627561,0.26980053,1.55784977,0.05356361,-0.01537474,-0.02380605,-0.01865090,0.00535350,0.00828929,1.79850767,0.29819219,1.57274438,0.05419851,-0.01774535,-0.02553621,-0.13910153,-36.58795540,-6.42461154,-0.13910153,-36.58795540,-6.42461154,-0.13925979,-36.57383320,-6.41033315,-0.00223206,-0.02839166,-0.01489461,-0.00063490,0.00237061,0.00173016
19.570,1.79681032,0.26964705,1.55761213,0.05337714,-0.01532122,-0.02372317,-0.01864303,0.00535124,0.00828579,1.79904165,0.29801681,1.57249232,0.05399841,-0.01769358,-0.02545360,-0.13901234,-36.59060624,-6.42542253,-0.13901234,-36.59060624,-6.42542253,-0.13918416,-36.57652644,-6.41119256,-0.00223133,-0.02836976,-0.01488019,-0.00062127,0.00237236,0.00173043
19.580,1.79734316,0.26949411,1.55737531,0.05319075,-0.01526771,-0.02364033,-0.01863504,0.00534895,0.00828224,1.79957364,0.29784195,1.57224108,0.05379843,-0.01764182,-0.02537103,-0.13891715,-36.59324728,-6.42623140,-0.13891715,-36.59324728,-6.42623140,-0.13910153,-36.57921214,-6.41204988,-0.00223048,-0.02834784,-0.01486577,-0.00060768,0.00237411,0.00173070
19.590,1.79787413,0.26934170,1.55713932,0.05300444,-0.01521424,-0.02355753,-0.01862692,0.00534661,0.00827863,1.80010362,0.29766760,1.57199068,0.05359856,-0.01759006,-0.02528849,-0.13881613,-36.59588139,-6.42703665,-0.13881613,-36.59588139,-6.42703665,-0.13901234,-36.58188885,-6.41290209,-0.00222949,-0.02832590,-0.01485136,-0.00059412,0.00237582,0.00173096
19.600,1.79840325,0.26918982,1.55690416,0.05281821,-0.01516078,-0.02347476,-0.01861866,0.00534425,0.00827496,1.80063162,0.29749377,1.57174109,0.05339883,-0.01753832,-0.02520599,-0.13870846,-36.59850746,-6.42783804,-0.13870846,-36.59850746,-6.42783804,-0.13891715,-36.58455574,-6.41375217,-0.00222837,-0.02830395,-0.01483693,-0.00058062,0.00237754,0.00173123
19.610,1.79893050,0.26903848,1.55666982,0.05263206,-0.01510735,-0.02339203,-0.01861028,0.00534184,0.00827124,1.80115763,0.29732045,1.57149233,0.05319923,-0.01748658,-0.02512352,-0.13859535,-36.60112402,-6.42863710,-0.13859535,-36.60112402,-6.42863710,-0.13881613,-36.58721570,-6.41459859,-0.00222713,-0.02828197,-0.01482251,-0.00056717,0.00237923,0.00173149
19.620,1.79945589,0.26888768,1.55643632,0.05244600,-0.01505395,-0.02330933,-0.01860177,0.00533940,0.00826745,1.80168164,0.29714766,1.57124439,0.05299978,-0.01743487,-0.02504109,-0.13847635,-36.60373094,-6.42943067,-0.13847635,-36.60373094,-6.42943067,-0.13870846,-36.58986760,-6.41544114,-0.00222575,-0.02825998,-0.01480807,-0.00055378,0.00238092,0.00173176
19.630,1.79997942,0.26873740,1.55620364,0.05226003,-0.01500056,-0.02322668,-0.01859313,0.00533692,0.00826361,1.80220367,0.29697538,1.57099728,0.05280049,-0.01738317,-0.02495870,-0.13835165,-36.60633141,-6.43022182,-0.13835165,-36.60633141,-6.43022182,-0.13859535,-36.59250999,-6.41628133,-0.00222425,-0.02823798,-0.01479364,-0.00054046,0.00238261,0.00173202
19.640,1.80050109,0.26858767,1.55597178,0.05207414,-0.01494721,-0.02314406,-0.01858435,0.00533440,0.00825971,1.80272371,0.29680361,1.57075098,0.05260137,-0.01733149,-0.02487636,-0.13822157,-36.60892034,-6.43101033,-0.13822157,-36.60892034,-6.43101033,-0.13847635,-36.59514272,-6.41711601,-0.00222262,-0.02821594,-0.01477920,-0.00052723,0.00238428,0.00173230
19.650,1.80102090,0.26843846,1.55574076,0.05188834,-0.01489388,-0.02306149,-0.01857545,0.00533184,0.00825576,1.80324176,0.29663236,1.57050551,0.05240241,-0.01727983,-0.02479405,-0.13808618,-36.61150286,-6.43179333,-0.13808618,-36.61150286,-6.43179333,-0.13835165,-36.59776899,-6.41794825,-0.00222086,-0.02819390,-0.01476475,-0.00051407,0.00238595,0.00173256
19.660,1.80153886,0.26828979,1.55551055,0.05170263,-0.01484057,-0.02297895,-0.01856642,0.00532925,0.00825174,1.80375783,0.29646163,1.57026086,0.05220364,-0.01722819,-0.02471179,-0.13794518,-36.61407490,-6.43257497,-0.13794518,-36.61407490,-6.43257497,-0.13822157,-36.60038369,-6.41877783,-0.00221897,-0.02817184,-0.01475031,-0.00050101,0.00238762,0.00173284
19.670,1.80205495,0.26814165,1.55528118,0.05151701,-0.01478729,-0.02289645,-0.01855726,0.00532662,0.00824767,1.80427193,0.29629141,1.57001703,0.05200506,-0.01717658,-0.02462957,-0.13779976,-36.61663863,-6.43335087,-0.13779976,-36.61663863,-6.43335087,-0.13808618,-36.60299198,-6.41960187,-0.00221698,-0.02814976,-0.01473585,-0.00048805,0.00238929,0.00173312
19.680,1.80256920,0.26799404,1.55505263,0.05133149,-0.01473404,-0.02281399,-0.01854796,0.00532395,0.00824354,1.80478404,0.29612171,1.56977402,0.05180668,-0.01712500,-0.02454740,-0.13764850,-36.61919395,-6.43412387,-0.13764850,-36.61919395,-6.43412387,-0.13794518,-36.60558978,-6.42042453,-0.00221484,-0.02812767,-0.01472139,-0.00047519,0.00239096,0.00173341
19.690,1.80308158,0.26784697,1.55482490,0.05114606,-0.01468081,-0.02273158,-0.01853854,0.00532125,0.00823935,1.80529418,0.29595252,1.56953183,0.05160851,-0.01707345,-0.02446527,-0.13749322,-36.62173835,-6.43489407,-0.13749322,-36.62173835,-6.43489407,-0.13779976,-36.60817924,-6.42124143,-0.00221260,-0.02810555,-0.01470693,-0.00046245,0.00239264,0.00173369
19.700,1.80359212,0.26770043,1.55459799,0.05096072,-0.01462761,-0.02264921,-0.01852898,0.00531850,0.00823510,1.80580235,0.29578385,1.56929047,0.05141054,-0.01702192,-0.02438318,-0.13733263,-36.62427402,-6.43566133,-0.13733263,-36.62427402,-6.43566133,-0.13764850,-36.61076027,-6.42205541,-0.00221023,-0.02808342,-0.01469248,-0.00044982,0.00239431,0.00173397
19.710,1.80410080,0.26755442,1.55437191,0.05077548,-0.01457444,-0.02256688,-0.01851930,0.00531572,0.00823080,1.80630855,0.29561569,1.56904992,0.05121280,-0.01697043,-0.02430113,-0.13716780,-36.62680088,-6.43642403,-0.13716780,-36.62680088,-6.43642403,-0.13749322,-36.61333036,-6.42286657,-0.00220775,-0.02806127,-0.01467801,-0.00043732,0.00239599,0.00173425
19.720,1.80460763,0.26740894,1.55414666,0.05059033,-0.01452130,-0.02248459,-0.01850948,0.00531291,0.00822643,1.80681277,0.29544804,1.56881018,0.05101529,-0.01691898,-0.02421913,-0.13699856,-36.62931881,-6.43718206,-0.13699856,-36.62931881,-6.43718206,-0.13733263,-36.61589172,-6.42367476,-0.00220514,-0.02803910,-0.01466352,-0.00042496,0.00239768,0.00173454
19.730,1.80511260,0.26726399,1.55392222,0.05040529,-0.01446818,-0.02240235,-0.01849953,0.00531005,0.00822201,1.80731503,0.29528091,1.56857127,0.05081800,-0.01686755,-0.02413718,-0.13682538,-36.63182735,-6.43793846,-0.13682538,-36.63182735,-6.43793846,-0.13716780,-36.61844423,-6.42447837,-0.00220243,-0.02801692,-0.01464905,-0.00041271,0.00239937,0.00173483
19.740,1.80561573,0.26711957,1.55369861,0.05022034,-0.01441510,-0.02232015,-0.01848944,0.00530716,0.00821753,1.80781533,0.29511429,1.56833318,0.05062096,-0.01681617,-0.02405527,-0.13664769,-36.63432703,-6.43869012,-0.13664769,-36.63432703,-6.43869012,-0.13699856,-36.62098781,-6.42527729,-0.00219960,-0.02799472,-0.01463457,-0.00040062,0.00240107,0.00173512
19.750,1.80611701,0.26697569,1.55347582,0.05003550,-0.01436204,-0.02223800,-0.01847923,0.00530422,0.00821299,1.80831367,0.29494818,1.56809590,0.05042417,-0.01676482,-0.02397340,-0.13646597,-36.63681505,-6.43943854,-0.13646597,-36.63681505,-6.43943854,-0.13682538,-36.62352197,-6.42607456,-0.00219666,-0.02797249,-0.01462008,-0.00038867,0.00240278,0.00173540
19.760,1.80661644,0.26683233,1.55325385,0.04985076,-0.01430901,-0.02215589,-0.01846889,0.00530125,0.00820839,1.80881005,0.29478259,1.56785944,0.05022763,-0.01671351,-0.02389158,-0.13628053,-36.63929561,-6.44018357,-0.13628053,-36.63929561,-6.44018357,-0.13664769,-36.62604724,-6.42686707,-0.00219361,-0.02795026,-0.01460559,-0.00037687,0.00240450,0.00173569
19.770,1.80711403,0.26668951,1.55303270,0.04966612,-0.01425602,-0.02207383,-0.01845841,0.00529825,0.00820374,1.80930448,0.29461750,1.56762379,0.05003135,-0.01666223,-0.02380980,-0.13609109,-36.64176497,-6.44092523,-0.13609109,-36.64176497,-6.44092523,-0.13646597,-36.62856084,-6.42765631,-0.00219045,-0.02792799,-0.01459109,-0.00036523,0.00240621,0.00173597
19.780,1.80760977,0.26654721,1.55281237,0.04948159,-0.01420305,-0.02199182,-0.01844780,0.00529520,0.00819902,1.80979695,0.29445293,1.56738896,0.04983534,-0.01661100,-0.02372807,-0.13589824,-36.64422632,-6.44166346,-0.13589824,-36.64422632,-6.44166346,-0.13628053,-36.63106696,-6.42844214,-0.00218718,-0.02790572,-0.01457659,-0.00035375,0.00240795,0.00173625
19.790,1.80810366,0.26640545,1.55259286,0.04929717,-0.01415011,-0.02190985,-0.01843705,0.00529212,0.00819425,1.81028747,0.29428887,1.56715495,0.04963960,-0.01655981,-0.02364638,-0.13570217,-36.64667592,-6.44239806,-0.13570217,-36.64667592,-6.44239806,-0.13609109,-36.63356186,-6.42922457,-0.00218381,-0.02788342,-0.01456209,-0.00034243,0.00240970,0.00173653
19.800,1.80859571,0.26626421,1.55237417,0.04911285,-0.01409721,-0.02182793,-0.01842618,0.00528900,0.00818941,1.81077605,0.29412532,1.56692175,0.04944413,-0.01650865,-0.02356474,-0.13550273,-36.64911800,-6.44312906,-0.13550273,-36.64911800,-6.44312906,-0.13589824,-36.63604873,-6.43000355,-0.00218034,-0.02786111,-0.01454758,-0.00033128,0.00241144,0.00173681
19.810,1.80908592,0.26612350,1.55215630,0.04892864,-0.01404433,-0.02174606,-0.01841517,0.00528584,0.00818452,1.81126268,0.29396227,1.56668937,0.04924895,-0.01645754,-0.02348315,-0.13529999,-36.65154979,-6.44385636,-0.13529999,-36.65154979,-6.44385636,-0.13570217,-36.63852382,-6.43077888,-0.00217676,-0.02783877,-0.01453307,-0.00032031,0.00241321,0.00173709
19.820,1.80957428,0.26598332,1.55193925,0.04874455,-0.01399149,-0.02166424,-0.01840403,0.00528264,0.00817957,1.81174738,0.29379974,1.56645780,0.04905405,-0.01640647,-0.02340160,-0.13509454,-36.65397188,-6.44457989,-0.13509454,-36.65397188,-6.44457989,-0.13550273,-36.64099137,-6.43155058,-0.00217310,-0.02781642,-0.01451855,-0.00030950,0.00241498,0.00173736
19.830,1.81006081,0.26584367,1.55172302,0.04856056,-0.01393868,-0.02158247,-0.01839275,0.00527940,0.00817456,1.81223013,0.29363772,1.56622704,0.04885945,-0.01635543,-0.02332010,-0.13488583,-36.65638382,-6.44529957,-0.13488583,-36.65638382,-6.44529957,-0.13529999,-36.64344862,-6.43231856,-0.00216932,-0.02779405,-0.01450402,-0.00029889,0.00241675,0.00173763
19.840,1.81054549,0.26570455,1.55150760,0.04837669,-0.01388590,-0.02150075,-0.01838134,0.00527613,0.00816949,1.81271096,0.29347620,1.56599710,0.04866514,-0.01630444,-0.02323865,-0.13467483,-36.65878550,-6.44601687,-0.13467483,-36.65878550,-6.44601687,-0.13509454,-36.64589615,-6.43308274,-0.00216547,-0.02777165,-0.01448950,-0.00028845,0.00241854,0.00173790
19.850,1.81102834,0.26556595,1.55129300,0.04819294,-0.01383316,-0.02141908,-0.01836980,0.00527281,0.00816436,1.81318985,0.29331520,1.56576797,0.04847114,-0.01625349,-0.02315724,-0.13446075,-36.66117918,-6.44673022,-0.13446075,-36.66117918,-6.44673022,-0.13488583,-36.64833350,-6.43384306,-0.00216151,-0.02774925,-0.01447497,-0.00027820,0.00242033,0.00173816
19.860,1.81150935,0.26542789,1.55107922,0.04800930,-0.01378045,-0.02133746,-0.01835812,0.00526946,0.00815917,1.81366681,0.29315470,1.56553965,0.04827744,-0.01620259,-0.02307588,-0.13424440,-36.66356045,-6.44743952,-0.13424440,-36.66356045,-6.44743952,-0.13467483,-36.65076057,-6.43460097,-0.00215746,-0.02772681,-0.01446043,-0.00026814,0.00242214,0.00173842
19.870,1.81198853,0.26529034,1.55086626,0.04782577,-0.01372777,-0.02125590,-0.01834631,0.00526607,0.00815392,1.81414185,0.29299471,1.56531215,0.04808405,-0.01615172,-0.02299457,-0.13402550,-36.66593521,-6.44814478,-0.13402550,-36.66593521,-6.44814478,-0.13446075,-36.65317963,-6.43535490,-0.00215332,-0.02770437,-0.01444589,-0.00025828,0.00242395,0.00173867
19.880,1.81246587,0.26515333,1.55065410,0.04764237,-0.01367512,-0.02117439,-0.01833437,0.00526264,0.00814861,1.81461497,0.29283522,1.56508545,0.04789097,-0.01610089,-0.02291331,-0.13380451,-36.66829739,-6.44884886,-0.13380451,-36.66829739,-6.44884886,-0.13424440,-36.65558625,-6.43610476,-0.00214910,-0.02768189,-0.01443135,-0.00024860,0.00242577,0.00173892
19.890,1.81294138,0.26501684,1.55044277,0.04745909,-0.01362252,-0.02109293,-0.01832229,0.00525918,0.00814324,1.81508617,0.29267624,1.56485957,0.04769821,-0.01605011,-0.02283209,-0.13358126,-36.67065157,-6.44954722,-0.13358126,-36.67065157,-6.44954722,-0.13402550,-36.65798633,-6.43685057,-0.00214479,-0.02765940,-0.01441680,-0.00023912,0.00242759,0.00173916
19.900,1.81341505,0.26488088,1.55023224,0.04727593,-0.01356994,-0.02101152,-0.01831008,0.00525567,0.00813781,1.81555545,0.29251777,1.56463449,0.04750577,-0.01599936,-0.02275091,-0.13335646,-36.67299468,-6.45024421,-0.13335646,-36.67299468,-6.45024421,-0.13380451,-36.66037383,-6.43759516,-0.00214040,-0.02763689,-0.01440225,-0.00022984,0.00242942,0.00173939
19.910,1.81388690,0.26474544,1.55002254,0.04709289,-0.01351740,-0.02093017,-0.01829773,0.00525213,0.00813232,1.81602282,0.29235981,1.56441023,0.04731366,-0.01594866,-0.02266979,-0.13312929,-36.67532930,-6.45093540,-0.13312929,-36.67532930,-6.45093540,-0.13358126,-36.66275330,-6.43833401,-0.00213592,-0.02761437,-0.01438769,-0.00022077,0.00243126,0.00173962
19.920,1.81435691,0.26461053,1.54981364,0.04690997,-0.01346490,-0.02084888,-0.01828525,0.00524854,0.00812678,1.81648829,0.29220235,1.56418677,0.04712187,-0.01589799,-0.02258872,-0.13290098,-36.67765342,-6.45162515,-0.13290098,-36.67765342,-6.45162515,-0.13335646,-36.66512168,-6.43907146,-0.00213138,-0.02759182,-0.01437313,-0.00021190,0.00243309,0.00173984
19.930,1.81482510,0.26447615,1.54960556,0.04672718,-0.01341243,-0.02076764,-0.01827263,0.00524492,0.00812117,1.81695185,0.29204539,1.56396413,0.04693042,-0.01584737,-0.02250769,-0.13267059,-36.67996657,-6.45231034,-0.13267059,-36.67996657,-6.45231034,-0.13312929,-36.66748156,-6.43980309,-0.00212675,-0.02756924,-0.01435857,-0.00020324,0.00243494,0.00174005
19.940,1.81529145,0.26434228,1.54939829,0.04654452,-0.01336000,-0.02068645,-0.01825988,0.00524126,0.00811550,1.81741351,0.29188894,1.56374229,0.04673930,-0.01579678,-0.02242672,-0.13243934,-36.68227306,-6.45299235,-0.13243934,-36.68227306,-6.45299235,-0.13290098,-36.66983091,-6.44053325,-0.00212206,-0.02754666,-0.01434400,-0.00019478,0.00243678,0.00174027
19.950,1.81575599,0.26420895,1.54919183,0.04636198,-0.01330761,-0.02060533,-0.01824699,0.00523756,0.00810977,1.81787327,0.29173300,1.56352126,0.04654851,-0.01574623,-0.02234580,-0.13220603,-36.68456685,-6.45367130,-0.13220603,-36.68456685,-6.45367130,-0.13267059,-36.67216928,-6.44125883,-0.00211728,-0.02752405,-0.01432943,-0.00018653,0.00243862,0.00174047
19.960,1.81621869,0.26407613,1.54898618,0.04617958,-0.01325525,-0.02052426,-0.01823397,0.00523382,0.00810398,1.81833114,0.29157756,1.56330103,0.04635806,-0.01569572,-0.02226492,-0.13197214,-36.68685348,-6.45434692,-0.13197214,-36.68685348,-6.45434692,-0.13243934,-36.67450097,-6.44198120,-0.00211245,-0.02750143,-0.01431485,-0.00017848,0.00244047,0.00174066
19.970,1.81667958,0.26394384,1.54878134,0.04599731,-0.01320293,-0.02044325,-0.01822081,0.00523005,0.00809814,1.81878711,0.29142262,1.56308162,0.04616795,-0.01564524,-0.02218410,-0.13173647,-36.68912929,-6.45501921,-0.13173647,-36.68912929,-6.45501921,-0.13220603,-36.67681994,-6.44270048,-0.00210753,-0.02747878,-0.01430028,-0.00017064,0.00244231,0.00174085
19.980,1.81713864,0.26381207,1.54857732,0.04581516,-0.01315065,-0.02036230,-0.01820751,0.00522623,0.00809223,1.81924120,0.29126818,1.56286301,0.04597819,-0.01559481,-0.02210333,-0.13150034,-36.69139620,-6.45568658,-0.13150034,-36.69139620,-6.45568658,-0.13197214,-36.67913173,-6.44341641,-0.00210256,-0.02745611,-0.01428569,-0.00016303,0.00244416,0.00174103
19.990,1.81759588,0.26368083,1.54837410,0.04563316,-0.01309841,-0.02028140,-0.01819408,0.00522237,0.00808626,1.81969341,0.29111425,1.56264520,0.04578877,-0.01554441,-0.02202262,-0.13126310,-36.69365216,-6.45635182,-0.13126310,-36.69365216,-6.45635182,-0.13173647,-36.68143269,-6.44412897,-0.00209753,-0.02743342,-0.01427110,-0.00015561,0.00244600,0.00174122
20.000,1.81805130,0.26355010,1.54817169,0.04545128,-0.01304620,-0.02020057,-0.01818051,0.00521848,0.00808023,1.82014373,0.29096082,1.56242820,0.04559970,-0.01549404,-0.02194196,-0.13102528,-36.69590073,-6.45701361,-0.13102528,-36.69590073,-6.45701361,-0.13150034,-36.68372472,-6.44483659,-0.00209243,-0.02741072,-0.01425651,-0.00014842,0.00244784,0.00174139
20.010,1.81850491,0.26341990,1.54797009,0.04526955,-0.01299404,-0.02011980,-0.01816681,0.00521455,0.00807414,1.82059218,0.29080789,1.56221201,0.04541097,-0.01544371,-0.02186134,-0.13078623,-36.69813857,-6.45767177,-0.13078623,-36.69813857,-6.45767177,-0.13126310,-36.68600579,-6.44554206,-0.00208727,-0.02738799,-0.01424192,-0.00014142,0.00244967,0.00174154
20.020,1.81895670,0.26329022,1.54776929,0.04508795,-0.01294191,-0.02003909,-0.01815297,0.00521057,0.00806799,1.82103876,0.29065547,1.56199662,0.04522260,-0.01539342,-0.02178078,-0.13054688,-36.70036691,-6.45832770,-0.13054688,-36.70036691,-6.45832770,-0.13102528,-36.68827945,-6.44624406,-0.00208206,-0.02736525,-0.01422733,-0.00013465,0.00245151,0.00174169
20.030,1.81940667,0.26316106,1.54756930,0.04490649,-0.01288982,-0.01995844,-0.01813899,0.00520656,0.00806177,1.82148346,0.29050354,1.56178203,0.04503457,-0.01534316,-0.02170028,-0.13030730,-36.70258603,-6.45897983,-0.13030730,-36.70258603,-6.45897983,-0.13078623,-36.69054237,-6.44694239,-0.00207679,-0.02734248,-0.01421273,-0.00012808,0.00245334,0.00174184
20.040,1.81985483,0.26303243,1.54737012,0.04472517,-0.01283778,-0.01987785,-0.01812488,0.00520251,0.00805550,1.82192630,0.29035212,1.56156825,0.04484690,-0.01529294,-0.02161982,-0.13006717,-36.70479427,-6.45962805,-0.13006717,-36.70479427,-6.45962805,-0.13054688,-36.69279577,-6.44763847,-0.00207147,-0.02731969,-0.01419813,-0.00012173,0.00245516,0.00174197
20.050,1.82030117,0.26290431,1.54717175,0.04454399,-0.01278577,-0.01979733,-0.01811063,0.00519842,0.00804917,1.82236728,0.29020120,1.56135526,0.04465958,-0.01524275,-0.02153942,-0.12982719,-36.70699488,-6.46027233,-0.12982719,-36.70699488,-6.46027233,-0.13030730,-36.69503995,-6.44833072,-0.00206611,-0.02729689,-0.01418351,-0.00011559,0.00245698,0.00174209
20.060,1.82074571,0.26277671,1.54697418,0.04436296,-0.01273381,-0.01971687,-0.01809624,0.00519429,0.00804277,1.82280639,0.29005078,1.56114308,0.04447261,-0.01519259,-0.02145908,-0.12958641,-36.70918651,-6.46091401,-0.12958641,-36.70918651,-6.46091401,-0.13006717,-36.69727322,-6.44901902,-0.00206068,-0.02727407,-0.01416890,-0.00010965,0.00245878,0.00174221
20.070,1.82118843,0.26264963,1.54677741,0.04418207,-0.01268189,-0.01963647,-0.01808171,0.00519012,0.00803632,1.82324365,0.28990086,1.56093170,0.04428600,-0.01514246,-0.02137879,-0.12934615,-36.71136873,-6.46155306,-0.12934615,-36.71136873,-6.46155306,-0.12982719,-36.69949883,-6.44970337,-0.00205522,-0.02725123,-0.01415429,-0.00010393,0.00246057,0.00174232
20.080,1.82162935,0.26252307,1.54658145,0.04400132,-0.01263001,-0.01955614,-0.01806705,0.00518591,0.00802980,1.82367906,0.28975144,1.56072113,0.04409975,-0.01509237,-0.02129855,-0.12910558,-36.71354148,-6.46218799,-0.12910558,-36.71354148,-6.46218799,-0.12958641,-36.70171546,-6.45038510,-0.00204971,-0.02722837,-0.01413968,-0.00009843,0.00246236,0.00174241
20.090,1.82206846,0.26239703,1.54638629,0.04382072,-0.01257817,-0.01947588,-0.01805225,0.00518166,0.00802322,1.82411263,0.28960252,1.56051135,0.04391385,-0.01504231,-0.02121836,-0.12886527,-36.71570471,-6.46282021,-0.12886527,-36.71570471,-6.46282021,-0.12934615,-36.70392267,-6.45106415,-0.00204417,-0.02720549,-0.01412506,-0.00009313,0.00246414,0.00174248
20.100,1.82250576,0.26227151,1.54619193,0.04364028,-0.01252638,-0.01939568,-0.01803731,0.00517738,0.00801658,1.82454434,0.28945409,1.56030237,0.04372830,-0.01499228,-0.02113823,-0.12862528,-36.71785871,-6.46344954,-0.12862528,-36.71785871,-6.46344954,-0.12910558,-36.70612038,-6.45173908,-0.00203858,-0.02718258,-0.01411044,-0.00008802,0.00246590,0.00174255
20.110,1.82294126,0.26214650,1.54599837,0.04345998,-0.01247462,-0.01931555,-0.01802224,0.00517305,0.00800988,1.82497422,0.28930617,1.56009419,0.04354311,-0.01494229,-0.02105815,-0.12838551,-36.72000473,-6.46407599,-0.12838551,-36.72000473,-6.46407599,-0.12886527,-36.70830856,-6.45241125,-0.00203296,-0.02715967,-0.01409582,-0.00008313,0.00246767,0.00174260
20.120,1.82337496,0.26202202,1.54580562,0.04327983,-0.01242291,-0.01923548,-0.01800702,0.00516868,0.00800312,1.82540226,0.28915875,1.55988681,0.04335828,-0.01489232,-0.02097813,-0.12814604,-36.72213944,-6.46469785,-0.12814604,-36.72213944,-6.46469785,-0.12862528,-36.71048750,-6.45308051,-0.00202730,-0.02713673,-0.01408119,-0.00007845,0.00246941,0.00174265
20.130,1.82380686,0.26189805,1.54561366,0.04309984,-0.01237125,-0.01915548,-0.01799167,0.00516428,0.00799630,1.82582846,0.28901182,1.55968023,0.04317380,-0.01484239,-0.02089816,-0.12790690,-36.72426678,-6.46531810,-0.12790690,-36.72426678,-6.46531810,-0.12838551,-36.71265844,-6.45374686,-0.00202160,-0.02711377,-0.01406657,-0.00007396,0.00247114,0.00174268
20.140,1.82423696,0.26177459,1.54542251,0.04292000,-0.01231963,-0.01907556,-0.01797618,0.00515983,0.00798941,1.82625283,0.28886539,1.55947444,0.04298968,-0.01479248,-0.02081825,-0.12766840,-36.72638636,-6.46593378,-0.12766840,-36.72638636,-6.46593378,-0.12814604,-36.71481805,-6.45440859,-0.00201587,-0.02709080,-0.01405193,-0.00006968,0.00247285,0.00174269
20.150,1.82466526,0.26165165,1.54523215,0.04274032,-0.01226805,-0.01899570,-0.01796055,0.00515534,0.00798247,1.82667538,0.28871946,1.55926945,0.04280591,-0.01474261,-0.02073840,-0.12743059,-36.72849615,-6.46654757,-0.12743059,-36.72849615,-6.46654757,-0.12790690,-36.71697029,-6.45506868,-0.00201012,-0.02706781,-0.01403730,-0.00006559,0.00247456,0.00174270
20.160,1.82509177,0.26152923,1.54504259,0.04256079,-0.01221652,-0.01891591,-0.01794478,0.00515082,0.00797546,1.82709610,0.28857403,1.55906526,0.04262249,-0.01469276,-0.02065861,-0.12719325,-36.73059639,-6.46715802,-0.12719325,-36.73059639,-6.46715802,-0.12766840,-36.71911475,-6.45572417,-0.00200433,-0.02704480,-0.01402267,-0.00006170,0.00247624,0.00174270
20.170,1.82551648,0.26140732,1.54485383,0.04238142,-0.01216504,-0.01883619,-0.01792887,0.00514625,0.00796839,1.82751500,0.28842910,1.55886186,0.04243943,-0.01464295,-0.02057887,-0.12695693,-36.73268905,-6.46776500,-0.12695693,-36.73268905,-6.46776500,-0.12743059,-36.72124940,-6.45637774,-0.00199852,-0.02702178,-0.01400803,-0.00005801,0.00247791,0.00174268
20.180,1.82593940,0.26128593,1.54466587,0.04220221,-0.01211360,-0.01875654,-0.01791282,0.00514164,0.00796125,1.82793209,0.28828466,1.55865926,0.04225673,-0.01459316,-0.02049919,-0.12672130,-36.73477172,-6.46836841,-0.12672130,-36.73477172,-6.46836841,-0.12719325,-36.72337449,-6.45702794,-0.00199269,-0.02699873,-0.01399339,-0.00005452,0.00247956,0.00174265
