time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
2.003,-0.001017,-0.011250,-0.367847,-0.002726,-0.009136,0.464879,-0.057566,-29.321795,2.554315
2.013,-0.001045,-0.011342,-0.363196,-0.002797,-0.009155,0.465140,-0.057529,-29.358815,2.514897
2.023,-0.001073,-0.011434,-0.358543,-0.002871,-0.009172,0.465288,-0.057481,-29.396183,2.475114
2.033,-0.001103,-0.011526,-0.353890,-0.002947,-0.009187,0.465320,-0.057421,-29.433899,2.434966
2.043,-0.001133,-0.011618,-0.349237,-0.003024,-0.009200,0.465232,-0.057349,-29.471964,2.394453
2.053,-0.001164,-0.011710,-0.344587,-0.003104,-0.009211,0.465023,-0.057265,-29.510377,2.353577
2.063,-0.001196,-0.011802,-0.339940,-0.003185,-0.009221,0.464688,-0.057170,-29.549138,2.312338
2.073,-0.001229,-0.011894,-0.335298,-0.003269,-0.009228,0.464224,-0.057062,-29.588246,2.270735
2.083,-0.001262,-0.011986,-0.330662,-0.003354,-0.009232,0.463628,-0.056941,-29.627703,2.228772
2.093,-0.001297,-0.012079,-0.326033,-0.003442,-0.009235,0.462895,-0.056808,-29.667506,2.186447
2.103,-0.001332,-0.012171,-0.321413,-0.003532,-0.009235,0.462023,-0.056662,-29.707657,2.143762
2.113,-0.001368,-0.012264,-0.316803,-0.003624,-0.009233,0.461007,-0.056503,-29.748153,2.100718
2.123,-0.001405,-0.012356,-0.312204,-0.003719,-0.009228,0.459845,-0.056331,-29.788996,2.057316
2.133,-0.001444,-0.012448,-0.307619,-0.003816,-0.009220,0.458531,-0.056146,-29.830183,2.013557
2.143,-0.001483,-0.012540,-0.303048,-0.003915,-0.009210,0.457062,-0.055947,-29.871716,1.969442
2.153,-0.001523,-0.012632,-0.298494,-0.004017,-0.009197,0.455434,-0.055734,-29.913592,1.924973
2.163,-0.001564,-0.012724,-0.293957,-0.004121,-0.009181,0.453643,-0.055507,-29.955811,1.880151
2.173,-0.001606,-0.012815,-0.289441,-0.004228,-0.009162,0.451684,-0.055267,-29.998372,1.834977
2.183,-0.001650,-0.012907,-0.284945,-0.004338,-0.009140,0.449553,-0.055012,-30.041274,1.789453
2.193,-0.001694,-0.012998,-0.280473,-0.004450,-0.009115,0.447245,-0.054743,-30.084517,1.743581
2.203,-0.001740,-0.013089,-0.276025,-0.004565,-0.009086,0.444757,-0.054459,-30.128098,1.697363
2.213,-0.001787,-0.013179,-0.271604,-0.004683,-0.009055,0.442083,-0.054161,-30.172018,1.650799
2.223,-0.001835,-0.013270,-0.267212,-0.004803,-0.009019,0.439218,-0.053848,-30.216274,1.603892
2.233,-0.001884,-0.013359,-0.262850,-0.004927,-0.008981,0.436157,-0.053519,-30.260865,1.556645
2.243,-0.001935,-0.013449,-0.258522,-0.005054,-0.008938,0.432896,-0.053176,-30.305790,1.509058
2.253,-0.001986,-0.013538,-0.254227,-0.005184,-0.008892,0.429430,-0.052818,-30.351048,1.461135
2.263,-0.002040,-0.013626,-0.249970,-0.005316,-0.008842,0.425752,-0.052444,-30.396636,1.412877
