time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
2.222,2.792527,-3.926991,0.943303,0.000000,-0.000000,1.988664,-0.114473,24.323482,0.440855
2.231,2.792527,-3.926991,0.963129,0.000000,-0.000000,1.982599,-0.137003,24.270723,0.442757
2.241,2.792527,-3.926991,0.982881,0.000000,-0.000000,1.975257,-0.159094,24.216399,0.444619
2.251,2.792527,-3.926991,1.002548,0.000000,-0.000000,1.966646,-0.180672,24.160758,0.446485
2.262,2.792527,-3.926991,1.022115,0.000000,-0.000000,1.956777,-0.201672,24.104022,0.448375
2.271,2.792527,-3.926991,1.041572,0.000000,-0.000000,1.945661,-0.222038,24.046318,0.450230
2.281,2.792527,-3.926991,1.060905,0.000000,-0.000000,1.933313,-0.241707,23.987910,0.452100
2.291,2.792527,-3.926991,1.080103,0.000000,-0.000000,1.919746,-0.260629,23.928975,0.453966
2.301,2.792527,-3.926991,1.099152,0.000000,-0.000000,1.904975,-0.278755,23.869713,0.455831
2.311,2.792527,-3.926991,1.118042,0.000000,-0.000000,1.889017,-0.296037,23.810366,0.457731
2.321,2.792527,-3.926991,1.136761,0.000000,-0.000000,1.871889,-0.312451,23.750986,0.459555
2.331,2.792527,-3.926991,1.155297,0.000000,-0.000000,1.853610,-0.327949,23.691897,0.461415
2.341,2.792527,-3.926991,1.173639,0.000000,-0.000000,1.834200,-0.342509,23.633243,0.463281
2.352,2.792527,-3.926991,1.191776,0.000000,-0.000000,1.813677,-0.356110,23.575168,0.465132
2.362,2.792527,-3.926991,1.209697,0.000000,-0.000000,1.792063,-0.368731,23.517888,0.467010
2.372,2.792527,-3.926991,1.227391,0.000000,-0.000000,1.769380,-0.380366,23.461496,0.468867
2.381,2.792527,-3.926991,1.244847,0.000000,-0.000000,1.745650,-0.391008,23.406120,0.470691
2.392,2.792527,-3.926991,1.262056,0.000000,-0.000000,1.720896,-0.400653,23.351967,0.472538
2.401,2.792527,-3.926991,1.279008,0.000000,-0.000000,1.695141,-0.409307,23.299123,0.474380
2.412,2.792527,-3.926991,1.295692,0.000000,-0.000000,1.668410,-0.416977,23.247711,0.476226
2.421,2.792527,-3.926991,1.312099,0.000000,-0.000000,1.640727,-0.423680,23.197809,0.478058
2.431,2.792527,-3.926991,1.328220,0.000000,-0.000000,1.612117,-0.429431,23.149546,0.479909
2.441,2.792527,-3.926991,1.344046,0.000000,-0.000000,1.582605,-0.434257,23.102938,0.481729
2.451,2.792527,-3.926991,1.359568,0.000000,-0.000000,1.552216,-0.438179,23.058104,0.483564
2.462,2.792527,-3.926991,1.374778,0.000000,-0.000000,1.520977,-0.441228,23.015101,0.485413
2.471,2.792527,-3.926991,1.389667,0.000000,-0.000000,1.488913,-0.443441,22.973921,0.487239
2.481,2.792527,-3.926991,1.404228,0.000000,-0.000000,1.456050,-0.444850,22.934629,0.489068
2.492,2.792527,-3.926991,1.418452,0.000000,-0.000000,1.422415,-0.445498,22.897217,0.490878
2.501,2.792527,-3.926991,1.432332,0.000000,-0.000000,1.388033,-0.445421,22.861753,0.492714
2.512,2.792527,-3.926991,1.445861,0.000000,-0.000000,1.352930,-0.444666,22.828192,0.494540
2.521,2.792527,-3.926991,1.459033,0.000000,-0.000000,1.317133,-0.443277,22.796523,0.496355
2.532,2.792527,-3.926991,1.471839,0.000000,-0.000000,1.280668,-0.441301,22.766748,0.498173
2.541,2.792527,-3.926991,1.484275,0.000000,-0.000000,1.243560,-0.438785,22.738821,0.499978
2.551,2.792527,-3.926991,1.496333,0.000000,-0.000000,1.205835,-0.435776,22.712731,0.501789
2.561,2.792527,-3.926991,1.508009,0.000000,-0.000000,1.167518,-0.432324,22.688434,0.503600
2.571,2.792527,-3.926991,1.519295,0.000000,-0.000000,1.128636,-0.428477,22.665886,0.505413
2.581,2.792527,-3.926991,1.530187,0.000000,-0.000000,1.089213,-0.424283,22.645056,0.507244
2.591,2.792527,-3.926991,1.540680,0.000000,-0.000000,1.049274,-0.419795,22.625805,0.509027
2.601,2.792527,-3.926991,1.550768,0.000000,-0.000000,1.008843,-0.415057,22.608150,0.510821
2.612,2.792527,-3.926991,1.560448,0.000000,-0.000000,0.967945,-0.410116,22.592024,0.512625
2.621,2.792527,-3.926991,1.569714,0.000000,-0.000000,0.926604,-0.405020,22.577332,0.514414
2.632,2.792527,-3.926991,1.578562,0.000000,-0.000000,0.884844,-0.399812,22.564057,0.516226
2.642,2.792527,-3.926991,1.586989,0.000000,-0.000000,0.842688,-0.394540,22.552054,0.518003
2.652,2.792527,-3.926991,1.594991,0.000000,-0.000000,0.800159,-0.389242,22.541330,0.519804
